-0.0020314,-0.12781,-0.020496,-0.13032,-0.040099,-0.07796,-0.055508,0.303,-0.36335,-0.2346,-0.34928,-0.090054,-0.25672,-0.010114,-0.28414,-0.29071,-0.02046,-0.030838,-0.010968,0.069192,-0.073348,-0.066947,-0.061668,0.014694
-0.077039,-0.37142,0.044284,-0.32129,-0.1249,-0.080334,-0.029233,-0.35169,-0.39836,-0.35561,-0.27048,-0.068791,-0.56037,-0.19502,-0.71393,-0.71623,-0.023156,-0.066981,-0.18679,-0.0010354,-0.31016,-0.24408,-0.10887,-0.033423
-0.081688,-0.49741,-0.071317,-0.45912,-0.20267,-0.080151,-0.017935,-0.056882,-0.63086,-0.71611,-0.12918,-0.16298,-0.66919,-0.40836,-0.54496,-0.54717,-0.18494,-0.082306,-0.18786,-0.051001,-0.47614,-0.53337,-0.076903,-0.10494
-0.04162,-0.47546,-0.1288,-0.60515,-0.24817,-0.13446,-0.0075372,-0.61725,-0.78463,-0.82743,0.051475,-0.38126,-0.70298,-0.52753,-0.6142,-0.61091,-0.18035,-0.079195,-0.12953,-0.1228,-0.6487,-0.93313,-0.15095,-0.20291
-0.12311,-0.56595,-0.3568,-0.66347,-0.29991,-0.15188,0.036162,-1.0061,-1.0502,-0.72518,-0.4402,-0.52374,-0.70206,-0.82058,-0.65525,-0.64053,-0.20354,-0.1021,-0.072124,-0.15551,-0.53214,-0.96912,-0.28531,-0.24159
-0.10679,-0.59664,-0.32525,-0.55148,-0.36106,-0.12262,0.048875,-1.0382,-1.003,-0.79059,-0.89233,-0.61403,-0.87128,-1.0218,-0.94133,-0.9415,-0.21662,-0.11718,-0.068436,-0.2135,-0.66528,-0.98098,-0.26255,-0.32438
-0.10858,-0.36049,-0.45587,-0.24143,-0.33287,-0.13554,0.047905,-1.2153,-1.1051,-0.46967,-0.98288,-0.70742,-1.1177,-0.84815,-1.3907,-1.3824,-0.2683,-0.13456,-0.16278,-0.14394,-1.0966,-0.9472,-0.27935,-0.47834
-0.11766,-0.2374,-0.26237,0.01264,-0.30577,-0.15742,0.032189,-1.0846,-1.0815,-0.93406,-1.2682,-0.89269,-1.4764,-0.96878,-1.3338,-1.3117,-0.19043,-0.17045,-0.082956,-0.54507,-1.4619,-1.2867,-0.36907,-0.5365
-0.15754,-0.25001,-0.38512,0.10023,-0.27901,-0.15854,0.0010852,-1.5545,-1.2958,-1.1054,-1.7092,-1.066,-1.5007,-1.1484,-1.3138,-1.3005,-0.34706,-0.21447,-0.053471,-0.58004,-1.4543,-1.4739,-0.37078,-0.54307
-0.10384,-0.37597,-0.44203,-0.037766,-0.31648,-0.1779,-0.048415,-1.4678,-1.482,-0.98225,-1.4203,-1.2893,-1.7274,-1.2677,-1.2329,-1.2276,-0.30293,-0.27601,-0.15146,-0.51221,-1.2384,-1.5213,-0.42136,-0.75449
