0,-13.8437275,-13.705760000000001,-17.583,-8.165,-7.381
1,-12.592301999999998,-12.53274,-17.585,-8.165,-7.529
2,-11.344995,-11.499170000000001,-16.41,-8.165,-9.212
3,-9.754066250000001,-9.8614,-13.762,-8.165,-8.965
4,-8.431720999999998,-8.368238,-12.325,-8.165,-8.837
5,-7.392038750000002,-7.556910000000001,-11.965,-8.165,-8.504
6,-6.1689902499999985,-6.31303,-10.657,-8.165,-6.496
7,-5.209712749999999,-5.093917,-8.403,-8.165,-4.979
8,-4.1188667500000005,-3.94836,-6.708,-8.165,-3.827
9,-2.7866598750000002,-2.8804724999999998,-5.117,-8.165,-3.115
