-0.01464,-0.0053257,-0.11297,-0.011503,-0.050689,-0.06756,-0.077474,-0.09132,-0.011423,-0.071082,-0.1461,-0.015219,-0.12147,-0.17326,-0.052164,-0.090765,-0.13004,-0.13759,-0.12237,-0.12764,-0.044032,0.0033143,-0.019161,-0.060834,-0.069463,-0.12515,0.027085
-0.092989,-0.22109,-0.23697,-0.12624,-0.24369,-0.012639,-0.017001,-0.11461,-0.036301,-0.15096,-0.47806,-0.071149,-0.25426,-0.3967,-0.13304,-0.21183,-0.26502,-0.4386,-0.43199,-0.19714,-0.13394,-0.05494,0.0075744,-0.26185,-0.25252,-0.34774,-0.09825
-0.13343,-0.3956,-0.45431,-0.27398,-0.47735,-0.077067,-0.078419,-0.21917,-0.16479,-0.23833,-0.98419,-0.15741,-0.42645,-0.6526,-0.24208,-0.37541,-0.4839,-0.6802,-0.67218,-0.2802,-0.10755,-0.25987,-0.10388,-0.30435,-0.3319,-0.4413,-0.20439
-0.21421,-0.6057,-0.6274,-0.42321,-0.77078,-0.33032,-0.34171,-0.45192,-0.16294,-0.37071,-1.5592,-0.23418,-0.6532,-0.92948,-0.39296,-0.57457,-0.73296,-0.79129,-0.76926,-0.52274,-0.24283,-0.49963,-0.27232,-0.35679,-0.38524,-0.59747,-0.35879
-0.44566,-0.71859,-0.76923,-0.66365,-1.0543,-0.44193,-0.45654,-0.58121,-0.16585,-0.55939,-1.989,-0.43006,-0.92819,-1.3155,-0.5741,-0.78427,-1.0142,-0.92424,-0.91654,-0.75203,-0.43076,-0.76062,-0.41697,-0.44842,-0.4977,-0.67278,-0.61448
-0.64277,-1.0792,-0.92284,-0.89324,-1.2838,-0.49907,-0.5207,-0.69346,-0.28311,-0.78263,-2.3202,-0.95897,-1.2101,-1.6323,-0.79091,-0.97672,-1.2008,-1.1377,-1.143,-1.0814,-0.7064,-1.3009,-0.53245,-0.5106,-0.62508,-0.87033,-0.86175
-0.81266,-1.2263,-1.0983,-1.1351,-1.4161,-0.74672,-0.7537,-0.85031,-0.39189,-1.0132,-2.5986,-1.6596,-1.4647,-1.7881,-1.0139,-1.1676,-1.4692,-1.2794,-1.2882,-1.4565,-0.92497,-1.6524,-0.71369,-0.67977,-0.74158,-1.0898,-1.0219
-0.98234,-1.5336,-1.1904,-1.4723,-1.6172,-1.1006,-1.111,-1.1372,-0.52625,-1.2037,-2.9226,-2.0644,-1.6966,-1.9685,-1.2154,-1.3519,-1.6754,-1.5123,-1.5251,-1.7844,-1.2867,-2.0358,-1.0226,-0.78565,-0.84623,-1.3521,-1.3705
-1.1078,-1.8615,-1.0087,-1.8008,-1.7754,-1.3026,-1.3075,-1.2439,-0.65455,-1.4289,-3.0884,-2.2594,-1.9074,-2.0252,-1.3936,-1.5369,-1.8573,-1.6953,-1.706,-1.9506,-1.4959,-2.1288,-1.3222,-1.1087,-1.1874,-1.4928,-1.5919
-1.3289,-2.0886,-1.0873,-1.9562,-1.8176,-1.5106,-1.53,-1.3625,-0.7896,-1.6028,-3.159,-2.4191,-2.0814,-2.0717,-1.5664,-1.7167,-1.8672,-1.7761,-1.7856,-2.2096,-1.8592,-2.4017,-1.5092,-1.3413,-1.3942,-1.6312,-1.8803
