-0.25872,-0.12819,-0.23954,-0.14056,-0.23286,-0.11294,-0.1152,-0.66724,-0.6773,-0.1179,-0.11409,-0.15429,-0.12936,-0.10794,-0.041121,-0.11687,-0.13109,-0.10772,-0.69818,-0.017845,-0.15865,-0.12022,-0.32916,-0.15341,-0.058697,-0.56102,-0.043626,-0.23829,-0.29126,-0.49276,-0.56051,-0.068318,-0.113,-0.058126,-0.017232
-0.26363,-0.14437,-0.25527,-0.13522,-0.21712,-0.13334,-0.12358,-0.60677,-0.60471,-0.13348,-0.13125,-0.17706,-0.14292,-0.13141,-0.027076,-0.14762,-0.1639,-0.13838,-0.87007,-0.024682,-0.20945,-0.15821,-0.39538,-0.19465,-0.082219,-0.52332,-0.069447,-0.25543,-0.31052,-0.52021,-0.60093,-0.035561,-0.20878,-0.056435,-0.0034328
-0.30489,-0.16943,-0.25091,-0.15314,-0.22403,-0.17427,-0.15044,-0.58204,-0.56842,-0.1639,-0.16408,-0.21499,-0.17176,-0.1502,-0.058455,-0.23492,-0.1673,-0.16737,-0.8927,-0.028645,-0.18472,-0.1951,-0.43687,-0.22997,-0.11875,-0.56635,-0.11554,-0.26972,-0.29504,-0.49145,-0.64239,-0.064207,-0.2358,-0.088692,0.048316
-0.35123,-0.18446,-0.26377,-0.20116,-0.23076,-0.20168,-0.18832,-0.60947,-0.6092,-0.1786,-0.1796,-0.26538,-0.2026,-0.17553,-0.11728,-0.33885,-0.22254,-0.18993,-0.99164,-0.026274,-0.20202,-0.20975,-0.47214,-0.27637,-0.14213,-0.63929,-0.15909,-0.28928,-0.28381,-0.45866,-0.67109,-0.077555,-0.11763,-0.12622,0.046092
-0.36233,-0.22093,-0.27461,-0.25207,-0.23336,-0.21303,-0.21948,-0.64087,-0.63727,-0.19818,-0.19835,-0.28695,-0.22661,-0.20996,-0.17389,-0.37805,-0.26274,-0.1892,-1.0362,-0.041312,-0.24797,-0.2465,-0.51042,-0.30985,-0.17271,-0.64113,-0.1707,-0.33015,-0.31367,-0.48883,-0.68658,-0.25867,-0.28932,-0.18172,0.018894
-0.3596,-0.24912,-0.2995,-0.28115,-0.24965,-0.21899,-0.25534,-0.69879,-0.70641,-0.2324,-0.23348,-0.30398,-0.24904,-0.23756,-0.19572,-0.36088,-0.27987,-0.18195,-1.0966,-0.05626,-0.28943,-0.26498,-0.54165,-0.37299,-0.20657,-0.70459,-0.19929,-0.32661,-0.348,-0.53443,-0.70218,-0.17794,-0.40432,-0.22724,0.00046167
-0.41089,-0.27429,-0.34612,-0.30615,-0.29751,-0.2582,-0.3059,-0.69998,-0.69263,-0.28323,-0.2833,-0.33512,-0.26333,-0.26317,-0.21838,-0.30628,-0.30041,-0.19661,-1.0398,-0.058051,-0.36588,-0.2759,-0.57445,-0.42494,-0.26136,-0.72206,-0.23388,-0.35157,-0.36893,-0.55888,-0.68542,-0.18022,-0.47754,-0.27202,-0.043711
-0.42543,-0.29126,-0.37809,-0.33377,-0.32035,-0.27769,-0.36055,-0.72037,-0.70786,-0.34188,-0.33891,-0.36679,-0.28663,-0.29068,-0.23726,-0.30025,-0.3123,-0.22694,-1.038,-0.057959,-0.35284,-0.31135,-0.5894,-0.43316,-0.29901,-0.78728,-0.27314,-0.39662,-0.3937,-0.57711,-0.68584,-0.27459,-0.66272,-0.29764,-0.095023
-0.41217,-0.30473,-0.39875,-0.35854,-0.33853,-0.25553,-0.40278,-0.75644,-0.74059,-0.39636,-0.3922,-0.38816,-0.31099,-0.31594,-0.25437,-0.31314,-0.31066,-0.29427,-1.0208,-0.075398,-0.39272,-0.32094,-0.60942,-0.46068,-0.35238,-0.82497,-0.30751,-0.44574,-0.41159,-0.59955,-0.69783,-0.33649,-0.65926,-0.34741,-0.10197
-0.42287,-0.30791,-0.41289,-0.37823,-0.34716,-0.24311,-0.42192,-0.74229,-0.73268,-0.44879,-0.44295,-0.42797,-0.33412,-0.32683,-0.29808,-0.33047,-0.34323,-0.38555,-1.015,-0.079058,-0.54004,-0.35095,-0.61965,-0.4965,-0.39145,-0.77945,-0.32651,-0.49088,-0.4334,-0.62919,-0.70399,-0.29515,-0.61659,-0.38911,-0.12693
