-0.4141,-0.24282,-0.16459,-0.15441,-0.14893,-0.4777,-0.35459,-0.23326,-0.22376,-0.26789,-0.25916,-0.29425,-0.5233,-0.15952,-0.34832,-0.3894,-0.36584,-0.34825,-0.13127,-0.11289,-0.11759,-0.2151,-0.21321,-0.065415,-0.10793,-0.13547,-0.14396,-0.17354,-0.090719,-0.084498,-0.11001,-0.061375,-0.75287,-1.5585,-0.52962,-0.29753
-0.4629,-0.32272,-0.18099,-0.19714,-0.20937,-0.51693,-0.42534,-0.2605,-0.24657,-0.26695,-0.25505,-0.34425,-0.60513,-0.2118,-0.35695,-0.37346,-0.38011,-0.37327,-0.19327,-0.13529,-0.11299,-0.23691,-0.2348,-0.042074,-0.18565,-0.1841,-0.11192,-0.21755,-0.1072,-0.2083,-0.23068,-0.17084,-0.94105,-1.4605,-0.53665,-0.24109
-0.46104,-0.38203,-0.20839,-0.21627,-0.24344,-0.57169,-0.53153,-0.29068,-0.27236,-0.34462,-0.33105,-0.40598,-0.62453,-0.24802,-0.3801,-0.35868,-0.39259,-0.47664,-0.2562,-0.1659,-0.14321,-0.23509,-0.23427,-0.047688,-0.1958,-0.23119,-0.17243,-0.21902,-0.11576,-0.21411,-0.24598,-0.21976,-0.88928,-1.5151,-0.5419,-0.26981
-0.41719,-0.42495,-0.23255,-0.24713,-0.27658,-0.58688,-0.52452,-0.32625,-0.30528,-0.43014,-0.41955,-0.4923,-0.68409,-0.28202,-0.38541,-0.37309,-0.40203,-0.42624,-0.29371,-0.17982,-0.13386,-0.19463,-0.19297,-0.073623,-0.21716,-0.26923,-0.1812,-0.27685,-0.15484,-0.2536,-0.28224,-0.27126,-0.99951,-1.4642,-0.55435,-0.29609
-0.43062,-0.43466,-0.25295,-0.27047,-0.31166,-0.58899,-0.49771,-0.35079,-0.33993,-0.47048,-0.45838,-0.55312,-0.67311,-0.30549,-0.41877,-0.36414,-0.42384,-0.48821,-0.30915,-0.20629,-0.1477,-0.20775,-0.20713,-0.068014,-0.21149,-0.30514,-0.23248,-0.31582,-0.15867,-0.37018,-0.39855,-0.39869,-0.9907,-1.4707,-0.57818,-0.26071
-0.46353,-0.44059,-0.26609,-0.28421,-0.33094,-0.59768,-0.56201,-0.37974,-0.38274,-0.49229,-0.47529,-0.58322,-0.64244,-0.31935,-0.41898,-0.3635,-0.43313,-0.5308,-0.32808,-0.23652,-0.18265,-0.20087,-0.19803,-0.04797,-0.20408,-0.3215,-0.27287,-0.33097,-0.18282,-0.38389,-0.40472,-0.42516,-0.92055,-1.4578,-0.58366,-0.28918
-0.50433,-0.47247,-0.27269,-0.29534,-0.34305,-0.61459,-0.58766,-0.39234,-0.40319,-0.52246,-0.50415,-0.6338,-0.70298,-0.32334,-0.43313,-0.39263,-0.46122,-0.66396,-0.33794,-0.25052,-0.16225,-0.20501,-0.20021,-0.046411,-0.20875,-0.37666,-0.32062,-0.37405,-0.18985,-0.46263,-0.46489,-0.49951,-1.0018,-1.5808,-0.65091,-0.32556
-0.48768,-0.51918,-0.27847,-0.29305,-0.34505,-0.63435,-0.60396,-0.36229,-0.35539,-0.55111,-0.53129,-0.6619,-0.67154,-0.33832,-0.4409,-0.39246,-0.46058,-0.675,-0.34494,-0.24885,-0.18074,-0.22642,-0.2227,-0.074785,-0.2163,-0.39889,-0.30864,-0.43445,-0.20877,-0.48161,-0.48379,-0.54617,-1.0938,-1.6144,-0.64828,-0.29851
-0.45568,-0.54607,-0.295,-0.28893,-0.35785,-0.64746,-0.62968,-0.38801,-0.34787,-0.61194,-0.59175,-0.70257,-0.69274,-0.36606,-0.42617,-0.38869,-0.46573,-0.70647,-0.3619,-0.25461,-0.1893,-0.20957,-0.20664,-0.10784,-0.2635,-0.43469,-0.34129,-0.503,-0.23247,-0.44762,-0.44631,-0.5683,-1.1003,-1.5882,-0.63405,-0.29697
-0.43058,-0.54762,-0.28448,-0.29006,-0.35601,-0.67528,-0.61627,-0.4539,-0.40795,-0.6859,-0.66586,-0.75563,-0.67937,-0.37886,-0.43061,-0.39774,-0.46585,-0.59944,-0.37796,-0.26527,-0.14187,-0.20522,-0.20207,-0.084912,-0.27376,-0.45226,-0.35847,-0.53983,-0.24697,-0.50542,-0.49238,-0.60162,-1.0756,-1.4255,-0.64258,-0.31282
