1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-1.475,-0.089,-1.716,-2.477,-2.69,-2.142,-1.196,-1.784,-2.732,-0.399,-0.407,-0.455,-0.309,-0.412,-0.24,-1.262,-0.297,-1.988,-0.732,-0.351,-2.458,-0.011,-0.572,-0.451,-0.489,-0.416,-0.436,-0.758,-0.497,-0.303,-2.551,-1.938,-0.303,-0.183,-0.228,-2.43,-0.191,-0.384,-0.129,-0.037
-2.111,-0.134,-2.691,-2.565,-3.048,-2.54,-1.857,-2.058,-3.155,-0.639,-0.674,-0.733,-0.493,-0.665,-0.451,-1.706,-0.516,-2.931,-1.097,-0.622,-2.981,-0.108,-0.556,-0.475,-0.84,-0.682,-0.724,-1.046,-0.64,-0.494,-2.982,-3.01,-0.521,-0.301,-0.339,-2.832,-0.373,-0.659,-0.512,-0.06
-3.267,-0.247,-2.995,-3.01,-3.294,-2.918,-2.494,-2.245,-3.458,-1.019,-0.982,-1.029,-0.703,-0.951,-0.708,-2.231,-0.779,-3.55,-1.467,-0.936,-3.309,-0.259,-0.648,-0.879,-1.25,-1.012,-1.041,-1.35,-1.78,-0.237,-3.287,-3.32,-0.792,-0.378,-0.418,-3.156,-0.335,-0.955,-0.925,-0.155
-3.49,-0.521,-3.213,-3.132,-3.513,-3.458,-3.087,-2.389,-3.691,-1.363,-1.302,-1.352,-0.925,-1.245,-1.005,-2.871,-1.06,-3.765,-1.823,-1.265,-3.55,-0.445,-0.738,-0.976,-1.575,-1.36,-1.367,-1.661,-3.125,-0.852,-3.534,-3.558,-1.097,-0.499,-0.552,-3.409,-0.418,-1.261,-1.231,-0.135
-3.592,-1.005,-3.392,-3.623,-3.691,-3.804,-3.505,-2.53,-3.912,-1.692,-1.633,-1.67,-1.152,-1.547,-1.447,-3.166,-1.382,-3.947,-2.147,-1.543,-3.735,-0.625,-1.048,-1.286,-1.895,-1.691,-1.696,-1.949,-3.355,-2.197,-3.692,-3.723,-1.432,-1.147,-1.169,-3.617,-0.416,-1.535,-1.543,-0.081
-3.691,-1.391,-3.51,-3.835,-3.817,-3.933,-3.678,-2.689,-4.135,-2.006,-1.947,-1.981,-1.394,-1.844,-1.208,-3.056,-1.479,-3.171,-2.457,-1.483,-3.882,-0.849,-1.903,-1.868,-2.189,-1.994,-1.996,-2.23,-3.558,-3.154,-3.797,-3.88,-1.766,-1.343,-1.463,-3.729,-0.517,-1.827,-1.893,-0.074
-3.85,-1.715,-3.655,-3.944,-3.924,-4.068,-3.857,-2.78,-4.276,-2.328,-2.272,-2.299,-1.63,-2.102,-0.928,-0.928,-0.682,-4.107,-2.741,-2.05,-3.998,-1.058,-2.136,-2.235,-2.467,-2.287,-2.285,-2.489,-3.736,-3.353,-3.927,-4.039,-2.077,-2.299,-2.336,-3.852,-0.462,-2.105,-2.279,-0.245
-3.89,-2.02,-3.751,-4.037,-4.011,-4.178,-4.053,-2.838,-4.366,-2.625,-2.568,-2.568,-1.848,-2.323,-2.417,-3.323,-2.325,-4.207,-3.011,-2.375,-4.085,-1.254,-2.368,-2.478,-2.718,-2.573,-2.576,-2.735,-3.868,-3.561,-4.055,-4.134,-2.376,-2.622,-2.696,-3.875,-0.576,-2.376,-2.394,-0.235
-3.94,-2.309,-3.828,-4.072,-4.089,-4.361,-4.207,-2.853,-4.401,-2.868,-2.814,-2.816,-2.041,-2.635,-2.553,-3.889,-2.413,-4.226,-3.252,-2.562,-4.116,-1.439,-2.628,-2.723,-2.96,-2.846,-2.848,-2.949,-3.985,-3.707,-4.1,-4.185,-2.664,-2.673,-2.685,-3.947,-0.705,-2.615,-1.444,-0.252
-3.961,-2.579,-3.91,-4.133,-4.125,-4.344,-4.258,-2.882,-4.458,-3.119,-3.073,-3.042,-2.231,-2.868,-3.086,-3.996,-2.8,-4.276,-3.492,-2.897,-4.175,-1.598,-2.845,-2.936,-3.178,-3.093,-3.088,-3.16,-4.092,-3.769,-4.121,-4.193,-2.91,-2.563,-2.523,-3.924,-0.7,-3.001,-0.776,-0.129
