-0.10594,-0.028006,-0.12727,-0.067369,-0.0079431,-0.020927,0.0067108,0.0058571,0.034989,0.026829,0.14114,-0.28134,0.035706,-0.064481,-0.014963,-0.053667,-0.10511,-0.0079294,-0.0050104
-0.15814,-0.035388,-0.15936,-0.091387,-0.04924,-0.045191,0.012752,0.013727,0.057157,0.038192,0.12751,-0.39811,0.057914,-0.14204,-0.085293,-0.13716,-0.17798,-0.038366,-0.056401
-0.2106,-0.05353,-0.22014,-0.11183,-0.079644,-0.08592,0.016545,0.019678,0.049703,-0.0020765,0.0077773,-0.62047,0.023772,-0.14852,-0.14054,-0.18178,-0.36024,-0.066418,-0.14308
-0.31127,-0.075231,-0.25003,-0.1529,-0.16293,-0.16485,-0.03043,-0.031373,0.025029,-0.018655,-0.24934,-0.92016,-0.02372,-0.15809,-0.15221,-0.2159,-0.50263,-0.1086,0.0065932
-0.31277,-0.093832,-0.31104,-0.20117,-0.22014,-0.23346,-0.11811,-0.12331,-0.0023618,0.017367,-0.40454,-1.0593,-0.16729,-0.16498,-0.17481,-0.24698,-0.45635,-0.090734,-0.15431
-0.35724,-0.14733,-0.40666,-0.23655,-0.28141,-0.29307,-0.17697,-0.1809,-0.039793,0.012302,-0.40132,-1.4009,-0.30606,-0.16551,-0.27005,-0.35617,-0.51892,-0.088536,-0.13059
-0.45351,-0.23794,-0.46897,-0.24766,-0.33141,-0.3356,-0.17813,-0.1761,-0.079007,-0.040181,-0.32946,-1.6295,-0.34797,-0.29233,-0.3221,-0.47042,-0.51912,-0.11688,-0.093139
-0.51054,-0.29273,-0.55861,-0.2424,-0.38045,-0.3873,-0.15098,-0.14565,-0.14655,-0.020004,-0.37695,-1.8741,-0.34849,-0.38882,-0.34472,-0.56386,-0.67283,-0.14612,-0.37064
-0.56262,-0.27581,-0.65911,-0.23998,-0.43998,-0.4457,-0.15045,-0.1482,-0.20257,-0.062772,-0.31723,-1.9697,-0.35786,-0.35958,-0.43526,-0.68967,-0.70312,-0.18376,-0.70171
-0.59289,-0.29586,-0.71204,-0.2587,-0.49177,-0.49809,-0.20802,-0.20796,-0.23447,-0.11103,-0.38724,-2.1553,-0.38409,-0.36742,-0.56163,-0.81506,-0.80289,-0.25143,-0.81018
