-0.046041,-0.071624,-0.069445,-0.23868,-0.17435,0.010945,-0.19617,-0.2054,-0.079889,-0.077926,-0.079093,-0.075047,-0.095653,-0.06132,-0.11059,-0.1041,-0.084519,-0.3088,-0.046722,-0.12127,-0.09738,-0.08513,-0.074702,-0.18234,-0.13063,-0.046057,-0.26931,-0.11489,-0.05728,-0.06427,-0.07745,-0.12816,-0.044919,-0.070895,-0.045046
-0.13063,-0.2469,-0.22154,-0.54161,-0.37144,-0.16082,-0.51833,-0.5054,-0.16543,-0.16358,-0.19045,-0.14884,-0.2678,-0.1572,-0.51546,-0.23687,-0.2036,-0.70664,-0.13781,-0.25279,-0.21984,-0.21406,-0.20768,-0.4472,-0.27371,-0.13237,-0.56428,-0.29554,-0.16965,-0.1658,-0.18763,-0.30844,-0.12515,-0.29725,-0.1253
-0.22575,-0.52724,-0.35384,-0.85842,-0.59846,-0.26632,-0.81566,-0.79698,-0.2895,-0.28991,-0.31219,-0.23463,-0.5848,-0.27039,-0.97334,-0.39084,-0.36005,-1.0635,-0.32837,-0.38015,-0.39086,-0.37271,-0.35812,-0.78835,-0.41991,-0.23455,-0.84935,-0.51628,-0.28761,-0.29759,-0.33456,-0.47853,-0.24275,-0.52032,-0.2414
-0.34635,-0.72979,-0.51898,-1.1057,-0.83785,-0.42443,-1.0842,-1.1029,-0.43953,-0.43715,-0.45304,-0.36554,-0.79459,-0.40032,-1.293,-0.55598,-0.55416,-1.3785,-0.34446,-0.55007,-0.56561,-0.54661,-0.53234,-1.0616,-0.5753,-0.36804,-1.119,-0.81002,-0.38792,-0.45657,-0.50453,-0.63072,-0.3889,-0.71069,-0.39523
-0.52104,-0.94151,-0.72592,-1.3162,-1.1225,-0.60206,-1.3424,-1.3829,-0.5937,-0.58906,-0.59229,-0.49147,-0.96474,-0.53982,-1.6473,-0.76506,-0.76973,-1.6541,-0.50066,-0.73761,-0.74245,-0.7356,-0.71689,-1.2534,-0.73272,-0.53833,-1.3557,-1.1333,-0.57652,-0.62575,-0.68831,-0.80089,-0.55674,-0.90988,-0.58262
-0.74088,-1.1613,-0.95564,-1.5136,-1.4067,-0.80225,-1.553,-1.6394,-0.75739,-0.75299,-0.74748,-0.67873,-1.22,-0.68222,-1.9325,-1.0152,-0.98233,-1.9548,-0.72471,-0.91739,-0.9313,-0.91468,-0.90152,-1.4324,-0.97522,-0.72472,-1.6228,-1.361,-0.7573,-0.7891,-0.85988,-0.97889,-0.74652,-1.1208,-0.78023
-0.95583,-1.3969,-1.2529,-1.7122,-1.5692,-1.0127,-1.7421,-1.8626,-0.93636,-0.92664,-0.9199,-0.85126,-1.4075,-0.82256,-2.116,-1.2646,-1.163,-2.2576,-0.86111,-1.089,-1.1192,-1.0922,-1.0798,-1.5995,-1.2905,-0.93048,-1.8177,-1.5404,-0.94384,-0.97293,-1.0488,-1.1599,-0.93369,-1.3212,-0.99795
-1.1185,-1.5798,-1.5314,-1.8973,-1.6921,-1.2026,-1.9528,-2.0547,-1.1366,-1.1238,-1.0796,-1.068,-1.602,-0.96501,-2.2575,-1.4978,-1.3251,-2.5302,-0.98871,-1.2601,-1.3036,-1.2614,-1.2546,-1.8069,-1.5339,-1.1464,-1.9671,-1.7438,-1.1977,-1.1817,-1.2588,-1.3582,-1.1121,-1.5208,-1.2037
-1.3106,-1.6235,-1.7676,-2.0612,-1.8443,-1.4037,-2.1206,-2.2267,-1.3392,-1.3291,-1.2322,-1.2837,-1.7756,-1.1052,-2.5057,-1.71,-1.4618,-2.7484,-1.1242,-1.4441,-1.4805,-1.4199,-1.4176,-1.9315,-1.7741,-1.365,-2.1111,-1.9238,-1.3841,-1.3873,-1.4564,-1.5433,-1.2754,-1.6832,-1.4125
-1.4892,-1.6928,-1.995,-2.2409,-1.9554,-1.5955,-2.259,-2.3807,-1.567,-1.5586,-1.3721,-1.494,-1.9532,-1.2479,-2.7482,-1.9113,-1.5815,-2.8964,-1.3015,-1.6154,-1.6186,-1.5501,-1.552,-2.1225,-2.0303,-1.5999,-2.2768,-2.0247,-1.6195,-1.553,-1.6144,-1.7252,-1.4455,-1.8693,-1.612
