13,14,15,16,17,18,19,20,21,25,26,27,29,33,34,35,38
0.0,-0.003,0.0,-0.004,0.0,-0.002,-0.011,0.0,-0.012,-0.019,-0.023,-0.011,-0.006,-0.002,-0.011,-0.026,-0.001
-0.043,-0.034,-0.001,-0.038,-0.009,-0.186,-0.055,-0.033,-0.067,-0.066,-0.223,-0.172,-0.056,-0.044,-0.137,-0.249,-0.087
-0.118,-0.151,-0.146,-0.257,-0.175,-1.398,-0.106,-0.435,-1.228,-0.149,-0.545,-0.543,-0.168,-0.262,-0.356,-0.551,-0.422
-0.233,-0.394,-0.398,-1.139,-0.475,-2.373,-0.159,-0.853,-1.992,-0.78,-0.899,-0.911,-0.293,-0.515,-0.7,-1.015,-0.781
-0.372,-0.736,-0.651,-1.613,-0.721,-3.05,-0.357,-1.18,-2.24,-1.442,-1.222,-1.238,-0.404,-0.779,-1.122,-1.366,-1.079
-0.546,-1.359,-0.872,-1.877,-0.964,-3.396,-1.435,-1.47,-2.698,-1.76,-1.524,-1.542,-0.515,-1.038,-1.471,-1.676,-1.43
-0.79,-1.733,-1.089,-2.443,-1.199,-3.608,-2.241,-1.798,-3.032,-2.045,-1.812,-1.829,-0.839,-1.352,-1.856,-1.993,-1.787
-1.004,-2.032,-1.335,-2.758,-1.436,-3.809,-2.554,-2.088,-3.452,-2.309,-2.062,-2.084,-2.738,-1.671,-2.177,-2.279,-2.126
-1.18,-2.297,-1.985,-3.029,-1.663,-3.961,-2.786,-2.327,-3.57,-2.554,-2.285,-2.316,-3.212,-1.971,-2.431,-2.504,-2.421
-1.366,-2.544,-2.38,-3.218,-1.874,-4.068,-3.001,-2.548,-3.677,-2.777,-2.503,-2.535,-3.351,-2.249,-2.633,-2.711,-2.642
-1.542,-2.753,-2.597,-3.347,-2.047,-4.152,-3.223,-2.741,-3.757,-2.979,-2.7,-2.737,-3.485,-2.515,-2.824,-2.897,-2.873
-1.721,-2.978,-2.774,-3.419,-2.209,-4.217,-3.42,-2.944,-3.805,-3.152,-2.909,-2.95,-3.691,-2.78,-2.978,-3.048,-3.104
-1.898,-3.162,-2.915,-3.478,-2.352,-4.296,-3.592,-3.078,-3.874,-3.285,-3.089,-3.12,-3.878,-2.987,-3.129,-3.197,-3.28
-2.053,-3.311,-3.04,-3.507,-2.481,-4.346,-3.71,-3.185,-3.908,-3.423,-3.233,-3.268,-4.051,-3.247,-3.261,-3.334,-3.459
-2.177,-3.461,-3.162,-3.513,-2.592,-4.324,-3.836,-3.297,-3.928,-3.535,-3.345,-3.374,-3.744,-3.404,-3.379,-3.453,-3.607
-2.288,-3.584,-3.249,-3.539,-2.682,-4.336,-3.877,-3.394,-3.962,-3.637,-3.458,-3.482,-3.859,-3.369,-3.514,-3.579,-3.721
-2.374,-3.691,-3.315,-3.519,-2.759,-4.366,-3.942,-3.455,-3.972,-3.7,-3.571,-3.591,-3.823,-3.447,-3.574,-3.66,-3.807
-2.44,-3.748,-2.156,-2.254,-1.798,-4.38,-3.997,-3.517,-3.98,-3.746,-3.652,-3.695,-3.887,-3.518,-3.672,-3.738,-3.88
-2.489,-3.794,-1.9,-1.569,-1.596,-4.396,-4.053,-3.576,-3.998,-3.78,-3.698,-3.74,-3.915,-3.597,-3.742,-3.817,-3.954
