-0.016544,-0.011603,-0.0072412,-0.018518,-0.01541,-0.027478,-0.0010906,-0.0076502,-0.15285,-0.27419,-0.037887,-0.054758,-0.094579,-0.029616,-0.097709,-0.029603,0.0082201,-0.028373,-0.0082804,-0.040381,0.023509,-0.075874,-0.10129,-0.25463
-0.035681,-0.0058814,-0.0020585,-0.045854,-0.041961,-0.047792,-0.034996,-0.022855,-0.30514,-0.3555,-0.31433,-0.1381,-0.088375,-0.14749,0.095479,-0.056283,0.0070096,-0.056311,-0.013705,-0.052672,-0.11737,-0.16699,-0.073495,-0.39626
-0.069705,-0.021827,-0.01662,-0.070211,-0.067928,-0.063059,-0.083838,-0.046153,-0.24686,-0.65786,-0.22938,-0.10247,-0.086378,-0.60298,0.076715,-0.079132,0.0035261,-0.07137,-0.019493,-0.19923,-0.16205,-0.22316,-0.40692,-0.44152
-0.10637,-0.013478,-0.007767,-0.097503,-0.094915,-0.083011,-0.1216,-0.070467,-0.28537,-0.87069,-0.43472,-0.050097,-0.085171,-0.66528,0.075468,-0.12071,-0.013548,-0.10512,-0.021675,-0.2543,-0.045241,-0.25934,-0.37379,-0.59491
-0.14818,-0.0088626,-0.001294,-0.11525,-0.11131,-0.089395,-0.13937,-0.089222,-0.5106,-1.0512,-0.6346,-0.063888,-0.091087,-0.52377,0.049959,-0.11062,-0.019225,-0.13888,-0.022105,-0.24902,-0.11244,-0.41255,-0.48555,-0.69864
-0.18268,-0.033767,-0.022874,-0.11903,-0.11574,-0.097465,-0.15929,-0.1134,-0.70022,-1.134,-0.81377,-0.071582,-0.19284,-0.83254,0.0055133,-0.13649,-0.023705,-0.18299,-0.019357,-0.28488,-0.13007,-0.51285,-0.5629,-0.67092
-0.22114,-0.036143,-0.024301,-0.12559,-0.12395,-0.10506,-0.19473,-0.12763,-0.6782,-1.136,-0.68137,-0.20661,-0.18154,-0.6898,0.15685,-0.13405,-0.047497,-0.23296,-0.018423,-0.31098,-0.26107,-0.62407,-0.77777,-0.75647
-0.26444,-0.036269,-0.024375,-0.16146,-0.15315,-0.11009,-0.21373,-0.13504,-0.62084,-1.2114,-0.86176,-0.38888,-0.26636,-0.91856,-0.091412,-0.12514,-0.082146,-0.25207,-0.021315,-0.30853,-0.35436,-0.71693,-0.5541,-0.88981
-0.28822,-0.027823,-0.016799,-0.19408,-0.18419,-0.11917,-0.24957,-0.14541,-1.2107,-1.3134,-1.1547,-0.4587,-0.42335,-0.72478,-0.1848,-0.11806,-0.092435,-0.2475,-0.030996,-0.39773,-0.36454,-0.73511,-1.1679,-0.90346
-0.30788,-0.048497,-0.040139,-0.21044,-0.20624,-0.13229,-0.30455,-0.15839,-1.2285,-1.2699,-1.2657,-0.5311,-0.54347,-0.99315,-0.33148,-0.11288,-0.081342,-0.23468,-0.03067,-0.28994,-0.39395,-0.80449,-0.70993,-0.91054
