-1.3653,-1.1934,-3.1885,-3.2858,-3.7882,-0.79908,-0.37618,-0.96631,-0.86532,-2.2637,-2.3329,-0.84726,-1.223,-3.1218,-2.6247,-3.2841,-2.9837,0.14156,-0.47715,-1.6154,-2.8973,-1.1151,-3.2566,-3.6152,-2.7024,-2.362,-3.7967,-3.0699,-1.1576,-0.73921,-0.14479,-0.18839,-1.3564,-4.2508,-2.8609,-1.0268
-1.3011,-1.2639,-3.1924,-3.208,-3.7646,-0.8537,-0.42162,-0.97269,-0.88071,-2.4233,-2.4743,-0.8984,-1.009,-3.2468,-2.6675,-3.3288,-3.0194,0.31106,-0.42259,-1.3038,-2.7934,-0.91894,-3.2111,-3.6118,-2.3908,-2.1309,-3.463,-3.0959,-0.97338,-0.66709,-0.13853,-0.16719,-1.5027,-4.1845,-3.0928,-0.99057
-0.90103,-1.184,-3.1729,-3.2917,-3.6743,-0.91603,-0.35653,-0.73788,-0.73235,-2.3131,-2.3791,-0.69177,-1.0153,-3.0269,-2.7632,-3.4048,-3.0438,-0.21035,-0.4622,-1.2843,-2.6554,-0.90851,-3.2253,-3.4311,-2.2836,-1.8695,-3.3743,-3.1109,-0.82716,-0.33411,-0.17766,-0.20128,-1.5785,-4.2846,-2.825,-0.77207
-0.88923,-0.97217,-2.8103,-3.1868,-3.2472,-1.1432,-0.45012,-0.25737,-0.23175,-2.101,-2.1547,-0.4221,-0.98159,-3.0364,-2.8164,-3.5812,-3.1672,0.1113,-0.46566,-1.4103,-2.7206,-0.8054,-3.0971,-3.5157,-2.0916,-1.463,-3.1214,-3.1534,-0.48609,-0.19026,-0.13446,-0.15475,-1.4147,-4.524,-2.7249,-0.66446
-1.036,-0.89701,-2.6269,-2.8937,-3.1444,-1.2867,-0.29536,-0.18922,-0.12283,-2.0457,-2.0942,0.023068,-0.88175,-3.178,-2.9424,-3.632,-3.2817,0.35269,-0.50964,-1.5565,-2.7689,-0.74502,-3.1097,-3.5177,-1.8615,-1.246,-3.1861,-2.7275,-0.48054,-0.01904,-0.076768,-0.11313,-1.4609,-4.7418,-2.591,-0.59541
-0.9529,-0.7794,-2.3972,-2.6123,-3.0027,-1.2086,0.08479,-0.15408,-0.16038,-1.7187,-1.7728,-0.24871,-0.69723,-3.0517,-2.8704,-3.6989,-3.3058,0.38684,-0.60224,-1.7455,-2.7842,-0.64814,-3.1378,-3.5405,-1.7392,-1.2139,-3.1892,-2.5914,-0.12288,0.16366,-0.0077682,-0.042043,-1.3724,-4.7939,-2.4644,-0.59662
-0.87983,-0.73786,-2.5652,-2.6297,-2.9887,-1.0636,0.34584,-0.59612,-0.49891,-1.4869,-1.532,-0.10163,-0.71947,-3.1401,-2.8104,-3.6484,-3.2881,0.62281,-0.61378,-1.8294,-2.8237,-0.68124,-2.9697,-3.3702,-1.7434,-1.0845,-2.8509,-2.4846,0.017283,-0.1213,-0.022808,-0.061715,-1.2584,-4.6776,-2.4313,-0.62012
-0.53839,-0.65836,-2.276,-2.5692,-2.901,-0.76889,0.42626,-0.42586,-0.36742,-1.5033,-1.5542,-0.41593,-0.70527,-3.0474,-2.7377,-3.6351,-3.2501,0.67221,-0.54594,-1.5721,-2.8228,-0.61535,-2.878,-3.0968,-1.6536,-1.0537,-2.5795,-2.4273,-0.06564,0.21593,-0.028532,-0.053433,-1.2076,-4.53,-2.0134,-0.58307
-0.36337,-0.57246,-2.3672,-2.4636,-2.8341,-0.36819,0.38311,-0.015833,-0.024056,-1.1574,-1.2082,0.18176,-0.59678,-2.97,-2.7148,-3.6576,-3.226,0.86349,-0.49978,-1.3873,-2.7357,-0.59082,-2.7836,-3.0459,-1.4618,-0.8768,-2.4018,-2.3611,0.097182,0.39118,-0.014654,-0.036352,-1.0793,-4.5839,-2.1584,-0.68411
-0.65204,-0.61311,-2.2382,-2.2937,-2.7344,-0.19753,0.47766,0.19652,0.23067,-1.1797,-1.2199,0.22548,-0.42492,-2.8359,-2.6949,-3.5459,-3.1678,0.6151,-0.48331,-1.3978,-2.6923,-0.50819,-2.6024,-2.9211,-1.3652,-0.65802,-2.1917,-1.8241,0.129,0.3103,-0.025018,-0.050654,-1.2502,-4.5635,-1.9559,-0.65753
