-1.9405,-1.1593,-0.86778,-0.89392,-0.76238,-0.13449,-2.0185,-0.65308,-0.71756,-0.46041,-0.46665,-0.17853,-0.92212,-0.6403,-0.35726,-0.69173,-0.36312,-2.6502,-1.0035,-2.0728,-0.97117,-1.0862,-0.075413,-0.13497,-0.24917,-0.46313,-0.0028141,-0.56974,-0.54391,-0.6789,-0.50037,-1.1594
-1.8813,-1.1192,-0.70492,-0.55048,-0.50636,-0.23025,-1.7232,-0.64415,-0.62167,-0.19062,-0.19904,-0.049955,-0.85841,-0.52303,-0.17295,-0.55976,-0.096997,-2.4808,-0.81965,-1.6969,-1.1835,-0.98494,0.039,-0.21093,-0.49248,-0.25398,-0.10662,-0.42576,-0.51761,-0.4618,-0.4697,-1.2349
-1.7652,-0.99659,-0.48666,-0.46609,-0.097624,-0.29494,-1.4329,-0.51496,-0.53151,-0.13557,-0.14255,0.097261,-0.53289,-0.4136,0.012946,-0.2234,0.1309,-2.2601,-0.5062,-1.4796,-1.05,-0.80079,0.15024,0.2122,-0.086489,-0.39465,0.14843,-0.4343,-0.56937,-0.45239,-0.16848,-0.95766
-1.4651,-0.82072,-0.12738,-0.32326,-0.027091,-0.28011,-1.1514,-0.44291,-0.54321,-0.021436,-0.021429,0.19468,-0.55139,-0.31893,0.21671,0.043296,0.3819,-2.0276,-0.59631,-1.1743,-0.99197,-0.38789,0.34274,0.2234,-0.29384,-0.17493,0.36052,-0.26427,-0.32804,-0.26908,-0.22515,-0.93977
-1.4223,-0.69081,-0.062907,-0.28219,0.080892,-0.19004,-0.90958,-0.34739,-0.4178,0.11276,0.11567,0.23485,-0.45754,-0.17727,0.38782,0.41905,0.56291,-1.5344,-0.34661,-1.1009,-0.89646,-0.17297,0.31931,0.28567,0.0053746,-0.065758,0.23792,-0.27669,-0.37021,-0.15447,-0.3092,-0.5148
-1.3725,-0.56228,0.32098,0.056829,0.37709,-0.26631,-0.80521,-0.050661,0.015625,0.28304,0.28457,0.22998,-0.28852,0.10459,0.52568,0.90149,0.73728,-0.93897,-0.14221,-0.89122,-0.70024,0.045204,0.25219,0.31602,0.22067,0.11976,0.26341,0.0028621,-0.48648,-0.061369,-0.26515,-0.61572
-1.2508,-0.4323,0.30165,0.21833,0.48103,-0.11403,-0.86608,0.05289,0.098573,0.42594,0.42762,0.19513,-0.21233,0.15129,0.63085,1.1042,0.89944,-0.32206,-0.11514,-0.61495,-0.31002,0.18816,0.33906,0.65273,-0.10053,0.46052,0.41474,0.33414,-0.67129,-0.085241,0.16161,-0.35465
-1.1113,-0.325,0.62754,0.35755,0.70829,0.009035,-0.62632,0.061533,0.042385,0.37983,0.3852,0.23585,-0.076231,0.012608,0.72144,1.251,1.0235,0.075957,-0.041001,-0.29513,-0.021883,0.26078,0.37622,0.55268,0.14389,0.33513,0.57926,0.45181,-0.50697,-0.096775,0.49427,-0.11285
-1.0996,-0.25915,0.63916,0.50675,0.79007,-0.13887,-0.46942,0.16918,0.10601,0.42212,0.42903,0.21839,0.004787,0.086688,0.7864,1.3666,1.1177,0.3436,-0.12747,-0.2256,0.12246,0.41098,0.49976,0.35841,0.35331,0.44357,0.49923,0.47354,-0.60157,-0.16238,0.52238,-0.24503
-0.96156,-0.16215,0.80904,0.57789,0.88455,0.067136,-0.27432,0.29991,0.21303,0.57085,0.58177,0.3318,0.092361,0.35945,0.83592,1.4636,1.1943,0.50596,-0.040121,-0.35919,0.50927,0.39519,0.49423,0.46592,0.49747,0.32841,0.39147,0.42248,-0.59093,-0.14317,0.45231,0.063032
