-0.043388,-0.037736,-0.0268,0.0095285,-0.13347,-0.019677,-0.26927,-0.26673,0.024718,-0.00037365,0.0098399,-0.2497,-0.16603,-0.24903,-0.09014,-0.12622,-0.16005,-0.077056,-0.083112,-0.16584,-0.22201,-0.044143,-0.14666
-0.12636,-0.2442,-0.26793,-0.11807,-0.4844,-0.18193,-0.7483,-0.68712,0.00092594,-0.11668,-0.078922,-0.32695,-0.34686,-0.38312,-0.21663,-0.2183,-0.26248,-0.20331,-0.20346,-0.24905,-0.32498,-0.098263,-0.09367
-0.21764,-0.3068,-0.1084,-0.26885,-0.47921,-0.47101,-0.99357,-1.008,-0.090613,-0.20336,-0.28333,-0.53378,-0.48564,-0.72712,-0.32205,-0.30575,-0.30171,-0.31139,-0.31216,-0.26843,-0.47923,-0.1662,-0.31682
-0.42933,-0.43562,-0.4279,-0.56497,-0.50382,-0.59698,-0.87292,-0.86258,-0.26522,-0.23042,-0.53119,-0.66992,-0.54227,-0.95517,-0.50046,-0.42789,-0.34867,-0.45697,-0.46181,-0.38402,-0.62572,-0.25866,-0.38201
-0.57436,-0.46562,-0.70415,-0.68708,-0.48979,-0.96988,-0.85801,-0.80186,-0.39138,-0.28982,-0.83589,-0.88439,-0.73704,-1.132,-0.66803,-0.48762,-0.42567,-0.67515,-0.68002,-0.40781,-0.80437,-0.37674,-0.2261
-0.79774,-0.57988,-0.82355,-0.71099,-0.57374,-0.9731,-1.1443,-1.1486,-0.45824,-0.34347,-1.1943,-0.99433,-0.90573,-1.3342,-0.77016,-0.5988,-0.56888,-0.8381,-0.84696,-0.46919,-0.91841,-0.50744,-0.24397
-1.0552,-0.51447,-0.78454,-0.6385,-0.47783,-1.0156,-1.3234,-1.3379,-0.6094,-0.43597,-1.4191,-1.0325,-1.1648,-1.5421,-0.86048,-0.76174,-0.89467,-0.97381,-0.98178,-0.60965,-1.0242,-0.63712,-0.54609
-1.2577,-0.65169,-1.024,-0.65569,-0.66705,-1.2054,-1.2616,-1.3187,-0.76152,-0.56419,-1.6012,-1.2469,-1.234,-1.6418,-0.99974,-0.87944,-1.1428,-1.1233,-1.1248,-0.69859,-1.026,-0.77418,-0.48108
-1.3204,-0.81726,-1.4376,-1.1929,-1.0827,-1.4803,-1.3827,-1.411,-0.81788,-0.68473,-1.7838,-1.3636,-1.4035,-1.7361,-1.0658,-1.0259,-1.2383,-1.2128,-1.2088,-0.80878,-1.1547,-0.92509,-0.46636
-1.3224,-0.97664,-1.2431,-1.2916,-1.1031,-1.3655,-1.6128,-1.5767,-0.97616,-0.8135,-1.8574,-1.5862,-1.5183,-1.8996,-1.1477,-1.0714,-1.3381,-1.1446,-1.1459,-0.95248,-1.3779,-1.0888,-0.50851
