1,3,4,5,6,7,8,9,10,11,12,13,16,18,19,23,24,25,26,27,29,30,31,32,35,37,38,39
-0.044,-0.087,-0.114,-0.129,0.0,-0.037,-0.008,0.0,0.0,0.0,0.0,-0.063,-0.464,-0.327,-0.128,-0.085,-0.047,-0.096,-0.115,-0.116,-0.107,-0.069,-0.071,-0.002,-0.101,-0.056,-0.252,-0.162
-0.137,-0.254,-0.287,-0.307,-0.008,-0.049,-0.001,0.0,-0.018,-0.014,0.0,-0.133,-1.06,-1.332,-0.404,-0.126,-0.131,-0.232,-0.232,-0.23,-0.287,-0.18,-0.197,-0.026,-0.198,-0.135,-0.472,-0.307
-0.298,-0.579,-0.607,-0.63,-0.031,-0.056,-0.004,0.0,-0.063,-0.049,-0.001,-0.202,-1.565,-1.69,-1.086,-0.243,-0.167,-0.902,-0.704,-0.705,-0.476,-0.397,-0.651,-0.126,-0.295,-0.321,-0.719,-0.399
-0.46,-0.526,-0.664,-0.566,-0.049,-0.127,-0.062,-0.047,-0.259,-0.244,-0.076,-0.308,-1.863,-2.755,-1.395,-0.356,-0.19,-1.318,-1.166,-1.177,-0.647,-0.445,-0.453,-0.149,-0.305,-0.541,-0.979,-0.647
-0.27,-0.527,-0.544,-0.556,-0.064,-0.436,-0.115,-0.092,-0.374,-0.358,-0.126,-0.34,-2.131,-3.268,-1.494,-0.397,-0.209,-1.496,-1.371,-1.373,-0.77,-0.41,-0.442,-0.196,-0.327,-0.772,-1.422,-0.829
-0.971,-0.676,-0.668,-0.71,-0.035,-0.334,-0.054,-0.034,-0.397,-0.381,-0.081,-0.471,-2.83,-3.38,-2.174,-0.411,-0.224,-1.37,-0.881,-0.882,-0.881,-0.551,-0.476,-0.143,-0.359,-1.063,-1.929,-1.174
-0.956,-0.611,-0.51,-0.712,-0.028,-0.419,-0.045,-0.025,-0.576,-0.56,-0.061,-0.531,-3.083,-3.762,-2.533,-0.48,-0.267,-2.169,-1.896,-1.897,-1.47,-0.871,-0.752,-0.218,-0.441,-1.358,-2.221,-1.746
-3.035,-0.51,-0.53,-0.595,-0.064,-0.361,-0.071,-0.053,-0.308,-0.289,-0.111,-0.716,-3.26,-3.409,-2.826,-0.515,-0.436,-1.672,-2.326,-2.349,-1.848,-0.758,-1.061,-0.385,-0.488,-1.672,-2.481,-1.647
-2.455,-0.976,-1.026,-1.017,-0.084,-0.334,-0.107,-0.087,-0.214,-0.2,-0.128,-0.592,-2.981,-3.033,-3.151,-0.631,-0.489,-2.708,-1.512,-1.518,-2.091,-0.836,-1.233,-0.384,-0.581,-1.925,-2.759,-2.283
-1.221,-0.801,-1.009,-0.789,-0.054,-0.387,-0.133,-0.118,-0.452,-0.436,-0.157,-0.504,-3.507,-2.783,-3.219,-0.761,-0.498,-1.964,-2.337,-2.379,-2.184,-0.921,-0.799,-0.369,-0.762,-2.104,-3.002,-2.66
-0.89,-0.895,-0.878,-0.861,-0.105,-0.451,-0.159,-0.136,-0.495,-0.479,-0.256,-0.329,-2.545,-1.346,-2.182,-0.784,-0.447,-2.477,-1.42,-1.425,-1.834,-0.789,-0.82,-0.436,-0.91,-2.442,-3.253,-2.849
