-2.1479,-2.824,-1.3498,-1.5784,-1.6726,-1.6742,-1.2966,-1.9593,-1.8425,-1.875,-2.8209,-1.9403,-0.54593,-0.16586,-1.9424,-2.9763,-1.0872,-0.069551,-0.025861,-0.93738,-1.1849,-1.1898,-1.232,-0.44452,-1.7407,-1.8144,-1.8603,0.20965,-2.3978,-2.2134,-1.7191,-2.9524
-1.8286,-2.6159,-1.2824,-1.5164,-1.4074,-1.4084,-1.1887,-1.6921,-1.6114,-1.6689,-2.5897,-1.7443,-0.64683,0.15802,-1.6878,-2.8363,-0.92691,0.083009,0.10725,-0.74846,-0.92266,-0.91863,-1.1916,-0.23252,-1.5161,-1.5796,-1.6255,0.1848,-2.239,-1.9524,-1.5699,-2.9118
-1.6801,-2.5969,-1.0763,-1.2867,-1.1829,-1.1772,-0.93469,-1.5408,-1.4538,-1.4581,-2.4118,-1.5462,-0.66568,0.4166,-1.4589,-2.7985,-0.78396,0.15502,0.19283,-0.44236,-0.72368,-0.70314,-1.0528,-0.13143,-1.3963,-1.3491,-1.3959,0.14595,-2.0053,-1.6401,-1.3607,-2.9107
-1.8648,-2.4385,-1.0119,-1.1578,-1.1316,-1.1265,-0.80114,-1.3778,-1.3295,-1.2457,-2.2636,-1.3403,-0.57139,0.65941,-1.2469,-2.6362,-0.64711,0.28639,0.16829,-0.24039,-0.54411,-0.52033,-1.0526,0.15908,-1.296,-1.1274,-1.176,0.074033,-1.7805,-1.3946,-1.3594,-2.8443
-1.7628,-2.339,-1.1164,-1.2219,-0.94525,-0.94519,-0.7327,-1.2245,-1.1889,-1.0644,-2.0783,-1.1598,-0.41457,0.93425,-1.0498,-2.4961,-0.51202,0.44646,0.30586,-0.18479,-0.35855,-0.35767,-1.2417,0.32186,-1.1231,-0.9216,-0.9708,-0.10962,-1.5725,-1.1564,-1.2981,-2.7664
-1.7603,-1.9957,-1.0546,-1.0975,-0.75059,-0.74142,-0.53799,-1.1069,-1.0204,-0.89655,-1.8913,-0.9794,-0.28913,1.2335,-0.88644,-2.3973,-0.40243,0.60324,0.39271,-0.064393,-0.17872,-0.17681,-1.108,0.38874,-0.84139,-0.73333,-0.78305,-0.092169,-1.3682,-0.97906,-1.0967,-2.6754
-1.6622,-1.8538,-1.0452,-1.156,-0.60704,-0.60143,-0.26702,-0.98012,-0.83617,-0.73777,-1.6964,-0.81778,-0.15373,1.4669,-0.71813,-2.185,-0.30335,0.70514,0.50492,0.12506,0.034069,0.028227,-1.0635,0.42942,-0.81469,-0.56549,-0.61542,-0.0023917,-1.1703,-0.8556,-0.97362,-2.5506
-1.296,-1.6433,-1.1307,-1.2211,-0.32786,-0.32192,-0.14086,-0.8594,-0.67856,-0.59326,-1.4415,-0.66844,-0.009967,1.6278,-0.57652,-1.9202,-0.22238,0.79903,0.60598,0.24919,0.19552,0.19669,-0.95287,0.62311,-0.54486,-0.4193,-0.46898,0.14306,-0.97932,-0.79269,-0.7635,-2.4474
-1.0387,-1.4558,-0.85258,-0.87802,-0.20017,-0.18237,-0.012327,-0.7698,-0.54682,-0.49661,-1.0227,-0.55286,0.23282,1.7648,-0.4516,-1.6783,-0.15221,0.89168,0.6517,0.36629,0.32122,0.31393,-0.8456,0.81988,-0.43901,-0.30095,-0.35012,0.23795,-0.82605,-0.72804,-0.74127,-2.3189
-0.64983,-1.4582,-0.82322,-0.93785,-0.068783,-0.059142,-0.028027,-0.6535,-0.44377,-0.38286,-0.81977,-0.44738,0.53196,1.8929,-0.34533,-1.4168,-0.090342,0.92773,0.694,0.47248,0.44504,0.44556,-0.69233,0.9805,-0.26913,-0.20659,-0.25247,0.35982,-0.67008,-0.67541,-0.67836,-2.1252
