-0.32445,-0.25883,-0.16117,-0.22729,-0.14112,-0.20912,-0.34455,-0.064776,-0.28118,0.011963,-0.10681,-0.23282,-0.22814,-0.21458,-0.22968,-0.21227,-0.10208,0.056244,-0.044976,-0.48631,-0.53857,-0.14278,-0.061097,-0.14114,-0.097671,-0.093945
-0.32368,-0.33549,-0.23446,-0.24533,-0.18461,-0.24555,-0.34166,-0.036211,-0.42568,-0.036898,-0.074156,-0.25437,-0.18983,-0.18221,-0.43842,-0.6507,-0.41006,-0.071885,0.025389,-0.62378,-0.67609,-0.54463,-0.13471,-0.17977,-0.18278,-0.21115
-0.38527,-0.27114,-0.36243,-0.36158,-0.34353,-0.31654,-0.45592,-0.15355,-0.60005,-0.039144,-0.22404,-0.26574,-0.21559,-0.20101,-0.63073,-0.62694,-0.59846,-0.030572,-0.10484,-0.704,-0.76232,-0.74514,-0.23737,-0.18929,-0.32626,-0.35021
-0.44695,-0.34117,-0.51724,-0.54309,-0.50195,-0.36662,-0.49127,-0.18723,-0.50637,-0.068923,-0.39358,-0.34604,-0.22728,-0.21934,-0.69869,-0.66925,-1.0215,-0.11785,-0.33418,-0.813,-0.86334,-0.94979,-0.24469,-0.2206,-0.56679,-0.42407
-0.47958,-0.4074,-0.59167,-0.60282,-0.62635,-0.36699,-0.72481,-0.36692,-0.49143,-0.10372,-0.55728,-0.43245,-0.24206,-0.22193,-0.55769,-0.69295,-1.1744,-0.28325,-0.49091,-0.96827,-1.0281,-1.02,-0.22088,-0.28629,-0.73802,-0.44758
-0.70919,-0.50925,-0.55238,-0.68024,-0.5513,-0.48403,-0.80554,-0.46049,-0.72298,-0.22598,-0.59263,-0.54901,-0.42611,-0.41501,-0.43725,-0.50929,-0.91458,-0.4042,-0.60158,-1.1476,-1.2123,-1.0265,-0.29389,-0.37899,-1.0536,-0.49158
-1.1133,-0.6161,-0.70168,-0.69467,-0.62894,-0.51953,-0.94617,-0.51123,-0.72005,-0.32415,-0.55019,-0.74486,-0.61143,-0.59339,-0.57632,-0.91696,-0.97784,-0.46551,-0.55903,-1.3001,-1.3631,-1.2754,-0.35723,-0.42961,-1.2355,-0.54363
-1.1471,-0.71482,-0.90069,-1.0057,-0.95725,-0.62981,-1.0241,-0.7348,-0.68423,-0.32762,-0.58532,-0.71564,-0.55157,-0.54717,-0.74897,-1.038,-1.0062,-0.64159,-0.46813,-1.4511,-1.5242,-1.3874,-0.45889,-0.55774,-1.2916,-0.64504
-1.2968,-0.82871,-0.92719,-0.97855,-1.0183,-0.88717,-1.0709,-0.82231,-0.86786,-0.33648,-0.65491,-0.79061,-0.70997,-0.70305,-0.83352,-1.2635,-1.1563,-0.61895,-0.58228,-1.5632,-1.6197,-1.463,-0.63417,-0.65827,-1.2911,-0.73302
-1.5017,-0.96091,-1.0566,-1.1065,-1.0812,-0.86992,-1.3015,-0.89159,-1.1696,-0.34554,-0.68077,-1.0001,-0.95917,-0.95396,-1.0615,-1.5227,-1.0402,-0.61357,-0.73783,-1.6894,-1.7427,-1.5059,-0.67897,-0.67348,-1.2903,-0.69672
