0,-26.192749999999997,-25.933,-38.725,-24.858000000000004,-25.261
1,-26.768899999999995,-26.514300000000002,-36.717,-24.858000000000004,-24.859
2,-26.431550000000005,-26.303,-37.519,-24.858000000000004,-25.319
3,-26.064649999999997,-26.0954,-37.33,-24.858000000000004,-24.446
4,-25.5577,-25.596700000000002,-38.374,-24.858000000000004,-24.881
5,-25.148974999999997,-25.4159,-36.961,-24.858000000000004,-24.458
6,-24.505225,-24.5868,-35.753,-24.858000000000004,-23.548
7,-23.131517500000005,-23.2332,-34.852,-24.858000000000004,-22.287
8,-22.729342499999998,-22.526600000000002,-33.118,-24.858000000000004,-21.882
9,-22.031597500000007,-21.9058,-32.413,-24.858000000000004,-21.179
