-0.0058262,-0.0025183,-0.0057439,-0.0018908,-0.024358,-0.007118,-0.10119,-0.068113,-0.023718,-0.11475,0.0028559,-0.0004943,-0.00076969,-0.0015212,-0.0044563,-0.0031475,-0.043224,-0.047656,0.0018063
-0.011673,-0.0040225,-0.0094528,-0.0037958,-0.036226,-0.01092,-0.1098,-0.10002,-0.053509,-0.14648,0.0028411,-0.0043283,-0.0016503,-0.0032051,-0.00709,-0.0052809,-0.042244,-0.0584,0.0055167
-0.01753,-0.0059316,-0.011283,-0.0040545,-0.036448,-0.011654,-0.11807,-0.10757,-0.072616,-0.19679,0.0011709,-0.0083123,-0.0023984,-0.0042788,-0.009205,-0.0060757,-0.041047,-0.069767,0.0057126
-0.021601,-0.010145,-0.013974,-0.0040979,-0.035537,-0.011832,-0.12021,-0.11473,-0.083937,-0.26238,-0.0004096,-0.0092476,-0.0031253,-0.004983,-0.012044,-0.0065475,-0.040227,-0.074697,0.0060667
-0.025855,-0.014698,-0.015544,-0.0041878,-0.036378,-0.011639,-0.11765,-0.12179,-0.094275,-0.28401,-0.0013364,-0.010375,-0.00365,-0.0054165,-0.012797,-0.0062788,-0.042303,-0.077493,0.0062834
-0.030911,-0.017728,-0.015851,-0.0045248,-0.037769,-0.011833,-0.10551,-0.12466,-0.10366,-0.30592,-0.0014839,-0.012258,-0.0040369,-0.0053711,-0.013987,-0.005968,-0.038236,-0.083062,0.0061227
-0.035711,-0.019387,-0.015805,-0.0045972,-0.038431,-0.01259,-0.10965,-0.12282,-0.10241,-0.3087,-0.00064039,-0.013122,-0.0039792,-0.0052976,-0.014329,-0.0057076,-0.044057,-0.088834,0.0060205
-0.038459,-0.02084,-0.016336,-0.0048881,-0.039656,-0.013577,-0.10695,-0.12273,-0.099745,-0.29391,0.00012793,-0.012294,-0.0039389,-0.0052869,-0.014241,-0.0055659,-0.051434,-0.094834,0.0062501
-0.039957,-0.022269,-0.016357,-0.0051917,-0.040962,-0.014249,-0.10745,-0.12511,-0.099111,-0.29039,-0.00029568,-0.011583,-0.0038941,-0.0054531,-0.013489,-0.0061863,-0.053444,-0.097775,0.0064953
-0.040941,-0.023453,-0.016462,-0.0051761,-0.040794,-0.014567,-0.10907,-0.12938,-0.1005,-0.28111,-0.0010828,-0.012123,-0.0038967,-0.0056028,-0.012826,-0.0066465,-0.054451,-0.098219,0.0061096
