-0.66115,-0.53672,-2.2396,-2.9511,-2.6429,-0.89791,-1.4621,-0.52663,-0.58269,-0.46705,-2.7573,-0.73737,-3.3035,-0.76837,-0.57274,-3.052,-0.13354,-0.7039,-0.7915,-0.9866,-0.8466,-0.84877,-3.0371,-2.8494,-2.5317,-3.0856,-3.1943,-0.73354,-0.88454,-0.91246,-0.28767,-0.47043,-0.83112,-0.71268,-1.9768
-0.68207,-0.52389,-2.2374,-3.0469,-2.6875,-1.0622,-1.4552,-0.57702,-0.61347,-0.47934,-2.8537,-0.76328,-3.2373,-0.89645,-0.63049,-3.0044,-0.1286,-0.7479,-0.82158,-0.96925,-0.83343,-0.83765,-3.0823,-2.7587,-2.6167,-3.2525,-3.0767,-0.79023,-0.90117,-0.92784,-0.41819,-0.48922,-0.92108,-0.75969,-2.0191
-0.63461,-0.51339,-2.4556,-3.1754,-2.793,-1.1017,-1.5567,-0.70644,-0.60268,-0.48884,-2.9682,-0.78861,-3.1644,-0.92876,-0.68486,-2.9918,-0.14844,-0.77493,-0.85861,-0.9672,-0.81759,-0.81822,-3.1815,-2.8057,-2.6478,-3.3142,-3.0695,-0.84106,-0.98563,-1.01,-0.50753,-0.52328,-0.98265,-0.86251,-2.0527
-0.58164,-0.51247,-2.6034,-3.212,-3.0257,-1.115,-1.5973,-0.77002,-0.6419,-0.525,-3.0086,-0.86773,-3.0232,-0.96098,-0.73089,-2.9984,-0.16203,-0.81685,-0.91172,-0.99744,-0.84319,-0.84346,-3.3064,-2.8874,-2.6476,-3.2629,-3.0438,-0.91249,-1.0732,-1.099,-0.60307,-0.54692,-1.0149,-0.93215,-2.099
-0.59805,-0.58244,-2.4842,-3.2509,-2.9002,-1.0519,-1.5713,-0.74692,-0.68599,-0.57397,-3.0758,-0.92472,-2.8717,-1.0336,-0.77337,-2.9713,-0.16423,-0.89173,-0.94831,-1.0295,-0.85276,-0.853,-3.3971,-2.9444,-2.6652,-3.3861,-3.0686,-0.99882,-1.1135,-1.1237,-0.57209,-0.55329,-1.0436,-0.99488,-2.1925
-0.65418,-0.58954,-2.5685,-3.2308,-2.8094,-1.109,-1.528,-0.72218,-0.71427,-0.62739,-3.1505,-0.98416,-2.7722,-1.0128,-0.78921,-2.8818,-0.16215,-0.92321,-1.005,-1.0745,-0.87285,-0.87305,-3.3475,-3.003,-2.7069,-3.4374,-3.1086,-1.0704,-1.1203,-1.1345,-0.523,-0.54874,-1.0744,-1.0287,-2.2326
-0.7063,-0.61438,-2.6846,-3.2857,-3.0092,-1.1691,-1.526,-0.74274,-0.75029,-0.64367,-3.1373,-1.0142,-2.7479,-1.0653,-0.79143,-2.8597,-0.16417,-0.94535,-1.0322,-1.1061,-0.88691,-0.88846,-3.4655,-3.0755,-2.725,-3.4075,-3.0864,-1.1219,-1.1496,-1.1659,-0.518,-0.55899,-1.0937,-1.0252,-2.2926
-0.72647,-0.60715,-2.617,-3.2919,-3.0093,-1.0801,-1.5157,-0.78754,-0.74956,-0.6512,-3.1265,-1.0483,-2.7514,-1.0864,-0.78034,-2.8089,-0.17737,-0.96861,-1.0474,-1.1041,-0.91958,-0.92019,-3.4165,-2.9997,-2.7938,-3.3952,-3.1264,-1.1739,-1.1951,-1.2013,-0.47513,-0.57976,-1.1251,-1.0567,-2.3061
-0.69226,-0.62997,-2.5537,-3.1841,-2.8817,-1.0057,-1.5395,-0.80558,-0.76636,-0.66251,-3.1163,-1.0632,-2.7747,-1.0374,-0.77347,-2.7775,-0.18978,-0.98765,-1.0943,-1.1456,-0.97643,-0.97568,-3.3638,-3.0364,-2.8057,-3.2806,-3.0184,-1.2167,-1.2226,-1.2256,-0.47036,-0.58877,-1.1492,-1.0476,-2.2594
-0.63235,-0.6374,-2.4697,-3.1498,-2.732,-1.0057,-1.5776,-0.79767,-0.80514,-0.67879,-3.1217,-1.0931,-2.7518,-1.0213,-0.78451,-2.7074,-0.19098,-1.0082,-1.1044,-1.1578,-0.97033,-0.9694,-3.3172,-3.0027,-2.7926,-3.1394,-2.9326,-1.2794,-1.2037,-1.2085,-0.45143,-0.59646,-1.1665,-1.0413,-2.1839
