-0.079326,-0.095433,-0.15042,-0.23754,-0.32457,-0.18049,-0.17917,0.00067262,0.050951,0.0613,0.041866,0.019932,-0.052006,-0.0018929,-0.058805,0.040413,0.034703,0.036941,-0.085958,-0.17558,-0.050966,-0.025111,0.0057452,0.06865,-0.073628,-0.067371,0.083541,-0.1292,-0.085178
-0.17964,-0.23101,-0.35315,-0.39286,-0.45328,-0.49649,-0.48634,-0.05767,-0.042414,0.080849,-0.012817,-0.060222,-0.64092,0.045666,-0.087215,0.092168,-0.0057086,-0.0042855,-0.34621,-0.32085,-0.17123,-0.16457,-0.1689,0.030857,-0.1366,-0.11895,-0.034102,-0.42993,-0.2871
-0.25801,-0.37679,-0.52114,-0.53687,-0.59713,-0.89586,-0.89137,-0.18616,-0.052192,-0.13122,-0.25762,-0.0095292,-0.82012,-0.059959,-0.19234,-0.014862,0.06954,0.072581,-0.43249,-0.51483,-0.31722,-0.3569,-0.30174,-0.065818,-0.24395,-0.23896,-0.19109,-0.41244,-0.14633
-0.30493,-0.47047,-0.54507,-0.67209,-0.86751,-1.065,-1.0649,-0.26672,-0.059749,-0.18963,-0.29758,-0.57603,-0.78872,-0.24306,-0.19181,-0.19123,-0.16899,-0.16315,-0.50528,-0.58675,-0.29025,-0.30817,-0.19191,-0.033359,-0.37037,-0.36737,-0.38582,-0.36263,-0.50444
-0.47982,-0.686,-0.82262,-0.87631,-1.037,-1.3398,-1.3481,-0.29166,-0.09629,-0.040889,-0.12054,-0.96244,-0.83062,-0.35356,-0.33722,-0.42736,-0.2302,-0.23115,-0.48571,-0.63878,-0.30062,-0.22299,-0.26119,-0.18317,-0.48381,-0.48072,-0.50666,-0.55937,-0.64926
-0.39973,-0.92931,-1.0613,-1.0434,-1.1563,-1.4626,-1.4922,-0.32892,-0.21758,-0.41926,-0.25647,-1.4509,-1.076,-0.45607,-0.45151,-0.42038,-0.29041,-0.28727,-0.53007,-0.84299,-0.35123,-0.35262,-0.51891,-0.34982,-0.60244,-0.60983,-0.22039,-0.67323,-0.69444
-0.43822,-1.1791,-1.3363,-1.4038,-1.4153,-1.5605,-1.5761,-0.47128,-0.31723,-0.53568,-0.50924,-1.601,-1.0924,-0.41257,-0.63315,-0.51079,-0.54099,-0.54064,-0.6809,-1.0382,-0.57238,-0.40724,-0.66994,-0.40195,-0.72996,-0.7433,-0.33031,-0.67537,-0.69864
-0.55688,-1.5478,-1.5682,-1.678,-1.5546,-1.6046,-1.6242,-0.61736,-0.40209,-0.55672,-0.58434,-1.8488,-1.1333,-0.54246,-0.79185,-0.69397,-0.51477,-0.51082,-0.61353,-1.0895,-0.64902,-0.55566,-0.79192,-0.50551,-0.85139,-0.86105,-0.90801,-0.97238,-0.68342
-0.80357,-1.7297,-1.7678,-1.9583,-1.7491,-1.448,-1.4604,-0.73846,-0.55193,-0.82363,-0.68272,-1.8617,-1.5306,-0.63551,-0.83439,-0.91244,-0.66858,-0.66802,-1.1119,-1.4076,-0.8136,-0.70102,-1.336,-0.60328,-0.99565,-1.0063,-0.86296,-0.99794,-0.68315
-0.70455,-1.8399,-1.9909,-2.1021,-1.744,-1.471,-1.5037,-0.91777,-0.54402,-0.8726,-0.90077,-2.0715,-1.4681,-0.73357,-1.0011,-1.0803,-0.87852,-0.87887,-1.1738,-1.4963,-1.0403,-1.0217,-1.065,-0.8035,-1.1428,-1.1497,-0.77593,-1.0562,-0.82459
