0,5.56015,3.82773,4.81794,3.73476
1,5.52784,3.57105,5.42665,5.27558
2,5.88815,3.82058,6.9514,7.3052
3,5.87966,3.86423,8.22991,9.26274
4,6.40503,4.32219,9.28502,11.5931
5,6.81076,4.61806,10.3048,13.1652
6,7.22199,5.22414,10.6198,14.5346
7,7.17017,5.43732,11.3729,16.3962
8,7.16804,5.9059,11.8308,16.8795
9,7.1688,6.20244,12.2319,16.7813
