-0.30405,0.055426,-0.31195,0.058947,-0.17286,-0.26089,-0.15688,-0.054284,-0.053074,-0.12403,-0.13545,-0.047424,-0.010653,-0.26732,-0.43101,0.15147,-0.10054,0.081001,-0.17779,-0.10152,0.14721,0.00047656,0.004694,-0.11456,0.19017,-0.31342,-0.18508,-0.051708,-0.091483,-0.29056,-0.41289,-0.043029
-0.52028,-0.14225,-0.14634,-0.31414,0.031155,-0.52238,-0.61763,-0.084113,-0.11614,-0.35905,-0.35849,-0.1024,-0.20615,-0.25738,-0.56392,-0.1258,-0.22462,-0.081805,-0.2993,-0.16947,0.25629,0.27358,0.27393,-0.31583,0.23865,-0.43583,-0.22657,-0.19783,-0.10714,-0.37836,-0.3796,0.03937
-0.51379,-0.30487,-0.10112,-0.55252,-0.1028,-0.69747,-0.5753,-0.13088,-0.14344,-0.42896,-0.43292,-0.12339,-0.39408,-0.26557,-0.57463,-0.36856,-0.36029,-0.27873,-0.3589,-0.33533,0.13749,0.45427,0.46055,-0.36046,0.25151,-0.40763,-0.26434,-0.3539,-0.17583,-0.17045,-0.29637,-0.024921
-0.32102,-0.28141,-0.22474,-0.41641,-0.41501,-0.50144,-0.60038,-0.25743,-0.35964,-0.61426,-0.61245,-0.16366,-0.49978,-0.45237,-0.70302,-0.37585,-0.38923,-0.49317,-0.55963,-0.36605,-0.071027,0.32978,0.33809,-0.48518,0.26386,-0.50722,-0.5479,-0.070405,-0.073954,-0.76712,-0.81991,-0.4024
-0.24584,-0.41763,-0.59957,-0.78339,-0.70178,-0.89217,-0.72198,-0.34032,-0.49842,-0.69189,-0.68935,-0.26935,-0.6345,-0.44069,-0.98525,-0.17336,-0.58811,-0.5529,-0.68109,-0.50576,0.078763,0.048999,0.04866,-0.69603,0.28085,-0.49142,-0.8318,-0.13368,-0.030625,-0.76533,-0.77275,-0.77897
-0.50505,-0.45377,-0.71562,-1.0158,-0.5816,-0.92396,-0.88645,-0.50322,-0.74776,-0.86678,-0.84103,-0.40865,-0.71717,-0.70066,-1.214,-0.23749,-0.75124,-0.61658,-0.98049,-0.70077,-0.0083641,-0.11246,-0.099398,-0.67903,-0.19041,-0.56104,-0.65039,-0.41061,-0.13467,-0.85537,-0.94663,-1.081
-0.68703,-0.53201,-0.93584,-0.98824,-0.88698,-0.87966,-1.2088,-0.60751,-0.92372,-0.98666,-0.96177,-0.56346,-0.82985,-0.57576,-1.2909,-0.45168,-0.83137,-0.65481,-1.0402,-0.8719,-0.172,-0.28457,-0.27498,-0.79419,-0.21452,-0.68442,-0.71447,-0.49486,-0.12843,-0.75388,-0.83781,-1.3333
-0.94442,-0.54687,-0.87736,-0.74434,-0.76441,-0.87054,-1.1675,-0.68293,-1.0668,-1.1646,-1.1588,-0.61882,-0.91855,-0.55971,-1.5558,-0.36151,-1.0604,-0.66783,-1.1588,-1.0183,-0.50334,-0.40936,-0.39161,-0.96735,-0.25811,-0.97127,-0.71801,-0.77055,-0.18127,-0.9111,-0.97367,-1.0475
-0.91527,-0.70531,-0.80936,-0.69524,-0.82324,-0.89053,-1.3504,-0.71626,-1.134,-1.1254,-1.1191,-0.78937,-1.0547,-0.81478,-1.6973,-0.50689,-1.1389,-0.743,-1.2892,-1.1779,-0.46641,-0.6933,-0.68891,-1.1007,-0.32402,-1.1395,-1.1044,-1.005,-0.34353,-1.1642,-1.2362,-1.2101
-0.74901,-0.68419,-0.83962,-1.0289,-0.81539,-1.1837,-1.3041,-0.74272,-1.1631,-1.3816,-1.3604,-0.90234,-1.1632,-1.112,-1.9246,-0.63932,-1.4173,-0.91334,-1.3152,-1.3429,-0.26666,-0.75986,-0.76501,-1.2275,-0.48895,-1.3316,-1.1406,-0.98863,-0.54939,-1.1635,-1.2512,-1.3562
