-3.8865,-0.57819,-4.2539,-3.7411,-4.3326,-3.9465,-3.6812,-3.3032,-3.0794,-3.3197,-3.8366,-3.1486,-2.3757,-3.8484,-3.055,-3.8646,-1.8604,-3.0978,-3.2691,-0.87233,-0.63941,-0.6299,-3.793,-3.7218,-3.9639,-3.8275,-3.9809,-3.3589,-2.8192,-2.6284,-3.1633,-3.5294,-1.7091,-2.4804
-3.9123,-0.65092,-4.4426,-3.9611,-4.623,-3.727,-3.3516,-3.217,-3.1068,-3.3724,-3.7994,-3.2148,-2.5186,-3.776,-3.0722,-3.7932,-1.8662,-3.0658,-3.4288,-0.91323,-0.68763,-0.68165,-3.7113,-3.5996,-3.8838,-3.7306,-3.5826,-3.4475,-2.8544,-2.6766,-3.2222,-3.4713,-1.5795,-2.4521
-3.7897,-0.45532,-4.3374,-3.9229,-4.661,-3.5813,-3.4354,-3.3291,-3.1165,-3.4076,-3.7317,-3.2509,-2.4609,-3.7436,-3.0871,-3.7133,-1.8506,-3.0537,-3.474,-0.85156,-0.64827,-0.64388,-3.6348,-3.4884,-3.8111,-3.6438,-3.5699,-3.4065,-2.7353,-2.507,-3.1701,-3.3964,-1.5483,-2.4144
-3.7289,-0.44766,-4.4733,-3.8897,-4.5978,-3.5037,-3.5579,-3.3691,-3.1148,-3.4225,-3.6622,-3.2822,-2.1168,-3.6825,-3.1073,-3.6417,-1.8379,-3.0353,-3.4577,-0.82887,-0.59028,-0.58559,-3.5547,-3.3746,-3.6666,-3.5508,-3.6496,-3.3879,-2.7119,-2.4791,-3.1501,-3.3139,-1.4194,-2.3594
-3.6461,-0.34425,-4.4419,-3.9236,-4.6285,-3.4171,-3.3433,-3.3043,-3.0992,-3.4208,-3.5823,-3.2907,-2.0377,-3.6014,-3.1054,-3.5504,-1.8146,-3.0107,-3.4144,-0.77306,-0.57864,-0.57392,-3.4768,-3.2597,-3.6164,-3.4566,-3.5269,-3.341,-2.6746,-2.4461,-3.1234,-3.2317,-1.3211,-2.3003
-3.5754,-0.37084,-4.4296,-3.9903,-4.5115,-3.3101,-3.2042,-3.2611,-3.0725,-3.4057,-3.4904,-3.3066,-1.9637,-3.4954,-3.0708,-3.4557,-1.7788,-2.9593,-3.3683,-0.7242,-0.51011,-0.50449,-3.3851,-3.1558,-3.4999,-3.3656,-3.4367,-3.2753,-2.5188,-2.266,-3.0868,-3.1557,-1.3375,-2.2373
-3.4646,-0.49318,-4.3709,-4.055,-4.5866,-3.1988,-3.6328,-3.2183,-3.0343,-3.3726,-3.4068,-3.2847,-1.8497,-3.3427,-3.0088,-3.3713,-1.752,-2.8976,-3.31,-0.69846,-0.51166,-0.50685,-3.2882,-3.0327,-3.3418,-3.2687,-3.3307,-3.2078,-2.4426,-2.169,-3.0358,-3.0721,-1.215,-2.1808
-3.3741,-0.28519,-4.1292,-3.975,-4.3607,-3.0911,-3.9478,-3.1659,-2.9777,-3.3199,-3.3052,-3.2564,-1.9007,-3.1962,-2.9404,-3.2758,-1.7132,-2.8133,-3.2547,-0.66082,-0.4861,-0.48152,-3.2014,-2.9043,-3.2655,-3.1761,-3.2479,-3.133,-2.3804,-2.1194,-2.968,-2.9768,-1.122,-2.1223
-3.2907,-0.01132,-4.3059,-4.07,-4.6529,-2.9951,-3.7854,-3.0852,-2.9069,-3.2518,-3.2075,-3.2073,-1.827,-3.0911,-2.8819,-3.1794,-1.6636,-2.7079,-3.1402,-0.63885,-0.45856,-0.45426,-3.1103,-2.7862,-3.1465,-3.0862,-3.1481,-3.046,-2.2534,-1.9827,-2.8952,-2.875,-1.0287,-2.0595
-3.1816,0.018424,-4.1443,-3.9261,-4.4582,-2.9186,-3.4946,-2.9805,-2.8257,-3.1726,-3.0974,-3.1469,-1.6926,-2.9934,-2.8151,-3.0877,-1.6079,-2.6067,-3.0714,-0.60342,-0.44262,-0.43918,-3.0248,-2.6703,-3.0439,-2.9984,-3.025,-2.9419,-2.1599,-1.8895,-2.806,-2.7718,-0.993,-1.9977
