0.028293,0.10186,0.17498,0.0051832,-0.11766,-0.087239,0.12827,0.12887,-0.074572,-0.0084922,0.065848,-0.018239,-0.0062487,-0.036328,-0.11407,-0.084635,-0.027194,-0.12565,-0.081292,-0.089969,-0.027912,-0.028658,-0.020694,-0.15219,-0.0396,-0.062872,-0.018919,-0.083788,-0.070344,-0.066128,0.022919,-0.067358
-0.022392,0.016392,-0.081713,-0.041872,-0.023857,-0.13598,-0.014524,-0.030961,-0.069649,-0.011861,0.15779,-0.04538,-0.080393,-0.1075,-0.39333,-0.21442,-0.16283,-0.42592,-0.14208,-0.23472,0.17257,0.26112,0.26456,-0.16643,-0.24803,-0.1426,-0.036368,-0.027438,-0.034826,-0.15761,-0.051163,-0.1633
-0.03803,-0.066461,-0.24028,-0.12872,-0.061292,-0.25783,-0.22505,-0.25054,-0.10671,-0.015501,0.13334,-0.12457,-0.29968,-0.21595,-0.89952,-0.2911,-0.3452,-0.87861,-0.26249,-0.40164,-0.10495,0.14139,0.14941,-0.29635,-0.22545,-0.42331,-0.14579,0.028449,0.017949,-0.23585,-0.13401,-0.30073
-0.056598,-0.10878,-0.3727,-0.30206,-0.28187,-0.41981,-0.2409,-0.27443,-0.39201,-0.11397,-0.0065946,-0.24959,-0.58868,-0.36028,-1.2699,-0.33287,-0.58024,-1.143,-0.43848,-0.55917,-0.62647,-0.13743,-0.14148,-0.76871,-0.64728,-0.69843,-0.3232,0.0039729,-0.01488,-0.4015,-0.20807,-0.47522
-0.19679,-0.006362,-0.45558,-0.40209,-0.50588,-0.52003,-0.48748,-0.51982,-0.58756,-0.1686,-0.055842,-0.40344,-0.8127,-0.5315,-1.5181,-0.48013,-0.80038,-1.6165,-0.6248,-0.77932,-0.64595,-0.65156,-0.64839,-1.0219,-1.1258,-1.1351,-0.5447,-0.019878,-0.064867,-0.52586,-0.41363,-0.68729
-0.36965,-0.20435,-0.72303,-0.44968,-0.70938,-0.84886,-0.803,-0.82932,-0.64554,-0.16464,-0.12028,-0.61688,-1.3667,-0.71181,-1.7064,-0.89174,-0.98299,-1.7835,-0.74576,-0.98699,-0.68448,-0.79032,-0.80113,-1.3012,-0.96852,-1.5155,-0.63043,-0.20994,-0.26875,-0.76309,-0.96689,-0.92075
-0.64472,-0.53449,-0.99233,-0.69221,-0.91003,-1.0301,-1.0118,-1.0336,-0.83477,-0.26845,-0.2333,-0.88477,-1.7552,-0.89327,-1.8668,-1.3037,-1.2056,-2.1931,-0.93884,-1.1531,-0.73408,-0.50414,-0.50761,-1.8405,-1.2698,-1.8046,-0.87271,-0.42392,-0.49688,-1.0039,-1.3135,-1.1597
-0.93034,-0.85001,-1.4404,-0.89166,-1.2466,-1.1321,-1.1976,-1.1955,-1.1573,-0.46864,-0.42419,-1.149,-1.9692,-1.0658,-2.3457,-1.5742,-1.4114,-2.4002,-1.075,-1.3014,-0.93849,-0.57419,-0.55591,-2.0226,-1.3235,-2.0661,-1.0127,-0.87322,-0.94297,-1.2545,-1.5726,-1.4058
-1.1686,-0.97363,-1.4575,-0.80564,-1.3807,-1.2288,-1.4895,-1.4989,-1.4658,-0.63397,-0.71809,-1.3983,-2.1663,-1.2307,-2.6627,-1.716,-1.5701,-2.6139,-1.326,-1.4615,-1.1315,-0.71663,-0.73044,-2.1054,-1.3409,-2.3251,-1.4552,-1.0708,-1.1475,-1.5352,-1.7527,-1.6398
-1.3472,-1.2111,-1.9711,-0.6588,-1.6013,-1.3915,-1.818,-1.8359,-1.5062,-0.7865,-0.97771,-1.6583,-2.3372,-1.3961,-2.5169,-1.9725,-1.7485,-2.8036,-1.4452,-1.6058,-1.3317,-1.0281,-1.0301,-2.2867,-1.6068,-2.6711,-1.6614,-1.3359,-1.3877,-1.739,-1.9515,-1.8521
