0,4.90843,3.76833,5.13847,3.90152
1,5.6839,4.61083,6.16015,5.49432
2,5.92672,4.6913,7.20148,7.52176
3,6.23884,4.49399,7.64583,9.23433
4,6.2156,4.88892,8.08295,10.8544
5,6.10997,4.60276,8.45252,12.6131
6,6.09065,4.74473,9.09082,14.2317
7,6.34817,5.26655,9.41439,15.2048
8,6.47452,5.33466,9.95716,15.8509
9,6.59694,5.55341,10.5135,16.1833
