-0.69616,-0.068593,-0.30671,-0.62658,-0.40144,-0.65249,-0.3884,-0.071744,-0.24708,-1.0985,-0.26393,-1.1053,-0.32016,-0.064218,-1.0917,-0.10496,-0.39881,-0.17486,-0.34445,-0.32694,-0.32529,-0.18176,-0.32946,-0.1097,-0.058538,-0.15718,-0.14863,-0.27815,-0.18859,-0.2347
-0.97196,-0.2512,-0.56651,-0.81097,-0.72466,-0.39312,-0.28984,-0.013534,-0.23158,-1.5937,-0.42007,-1.2424,-0.40071,-0.054193,-1.0119,-0.15529,-0.41867,-0.29008,-0.43746,-0.42725,-0.43824,-0.34874,-0.54686,-0.11023,-0.13784,-0.51498,-0.20546,-0.48437,-0.28305,-0.73902
-1.2128,-0.29577,-0.33399,-0.68849,-0.64654,-0.28683,-0.47075,-0.10789,-0.37753,-1.9577,-0.45052,-1.2189,-0.59814,-0.21969,-1.334,-0.2599,-0.53653,-0.39518,-0.72551,-0.50582,-0.51076,-0.52892,-0.66977,-0.31349,-0.36517,-0.2025,-0.41161,-0.62355,-0.49804,-0.83873
-1.4196,-0.37033,-0.74254,-1.0798,-0.78336,-0.54587,-0.66466,-0.21583,-0.48101,-2.1653,-0.60789,-1.3986,-0.66502,-0.26272,-1.3815,-0.3604,-0.62697,-0.62021,-1.085,-0.65715,-0.65711,-0.79267,-0.82911,-0.30493,-0.29482,-0.0693,-0.52607,-0.8179,-0.39236,-1.1091
-1.6391,-0.6568,-1.1339,-1.4641,-1.3144,-0.86365,-0.58762,-0.31289,-0.61627,-2.3645,-0.7708,-1.6392,-0.86343,-0.27699,-1.4989,-0.40943,-0.726,-0.73992,-1.2343,-0.73396,-0.73576,-1.0191,-1.1197,-0.46276,-0.51607,0.030674,-0.68667,-0.99846,-0.34339,-1.157
-1.827,-0.76001,-1.0894,-1.4164,-1.3227,-0.61844,-0.71631,-0.40093,-0.75341,-2.4714,-0.95055,-1.7895,-1.0642,-0.33481,-1.8209,-0.47087,-0.86026,-0.72569,-1.2223,-0.52285,-0.53595,-1.3102,-1.484,-0.87657,-0.89935,-0.20242,-0.77134,-1.1071,-0.49594,-1.3023
-1.9805,-0.89815,-1.2975,-1.5516,-1.4203,-0.99587,-0.91832,-0.58602,-0.9289,-2.5765,-1.155,-1.6923,-1.3861,-0.57651,-1.9683,-0.49077,-0.96451,-0.92444,-1.1174,-0.40529,-0.41508,-1.2103,-1.4783,-1.1575,-1.1089,-0.44139,-0.9211,-1.2504,-0.58245,-1.5857
-2.1982,-0.94955,-1.2489,-1.6345,-1.5788,-1.1304,-1.0885,-0.73124,-1.1752,-2.6439,-1.3286,-1.672,-1.4941,-0.64546,-2.0926,-0.53588,-1.4239,-1.1777,-1.15,-0.58518,-0.58811,-1.3684,-1.5187,-1.0386,-1.0191,-0.22316,-1.1239,-1.3199,-0.82582,-1.4835
-2.3738,-1.017,-1.2424,-1.7325,-1.6123,-1.5558,-1.0516,-0.74184,-1.3888,-2.8122,-1.5315,-1.8554,-1.548,-0.73365,-2.2001,-0.59497,-1.6988,-1.4097,-1.2871,-0.58092,-0.60461,-1.6416,-1.6926,-1.4381,-1.5039,-0.4854,-1.2758,-1.4758,-0.74518,-1.5913
-2.3977,-1.1365,-1.3802,-1.6498,-1.5196,-1.599,-1.2984,-0.95949,-1.6446,-2.8951,-1.5964,-2.0811,-1.6517,-0.92564,-2.2637,-0.66271,-1.9902,-1.5463,-1.3716,-0.84877,-0.86428,-1.6106,-1.8101,-1.6495,-1.6613,-0.25941,-1.4277,-1.6271,-0.38447,-2.1806
