1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-0.808,-0.334,-0.265,-0.213,-0.267,-0.375,-0.954,-0.704,-0.689,-0.698,-0.686,-0.91,-1.117,-0.651,-1.623,-1.987,-1.688,-0.638,-4.859,-4.802,-4.023,-1.999,-0.629,-0.757,-0.368,-0.456,-0.454,-0.632,-0.893,-1.142,-0.917,0.0,-0.263,-0.182,-0.222,-0.249,-3.995,-4.822,-4.337,-3.029
-1.203,-0.525,-0.314,-0.249,-0.309,-0.493,-0.641,-0.953,-0.946,-0.883,-0.871,-1.015,-1.395,-0.739,-1.775,-2.029,-1.788,-0.736,-4.828,-2.82,-3.119,-0.568,-1.081,-0.791,-0.363,-0.411,-0.408,-0.455,-0.701,-0.979,-0.76,0.0,-0.383,-0.112,-0.151,-0.312,-4.265,-5.009,-4.201,-2.396
-1.39,-0.754,-0.51,-0.392,-0.461,-0.62,-0.722,-0.662,-0.651,-0.744,-0.732,-0.831,-0.855,-0.66,-1.761,-1.64,-1.788,-0.465,-2.181,-2.179,-2.41,-1.052,-1.413,-0.795,-0.459,-0.436,-0.432,-0.52,-0.692,-0.962,-0.778,0.0,-0.55,-0.151,-0.19,-0.208,-4.372,-3.983,-4.276,-1.462
-1.084,-1.084,-0.421,-0.337,-0.373,-0.823,-0.834,-0.736,-0.722,-0.692,-0.681,-0.805,-0.965,-0.565,-1.463,-1.359,-1.38,-0.31,-4.876,-4.113,-1.882,-1.492,-1.141,-0.828,-0.388,-0.426,-0.422,-0.705,-0.914,-0.931,-0.758,-0.702,-0.497,-0.207,-0.244,-0.184,-2.562,-2.532,-4.32,-1.201
-1.034,-1.147,-0.535,-0.349,-0.467,-0.977,-0.798,-0.671,-0.657,-0.643,-0.631,-0.72,-0.97,-0.467,-1.126,-1.017,-1.092,-0.482,-3.711,-4.525,-2.812,-0.689,-0.542,-0.714,-0.457,-0.454,-0.45,-0.578,-0.78,-1.026,-0.866,-0.985,-0.367,-0.21,-0.249,-0.202,-2.436,-2.484,-4.301,-0.901
-1.149,-0.849,-0.615,-0.413,-0.546,-0.936,-0.742,-0.555,-0.539,-0.594,-0.584,-0.67,-0.993,-0.579,-0.713,-0.675,-0.691,-0.602,-3.792,-4.508,-4.729,-0.735,-0.438,-0.956,-0.405,-0.435,-0.432,-0.525,-0.622,-1.115,-0.77,-0.699,-0.332,-0.187,-0.228,-0.337,-1.772,-3.338,-3.797,-1.542
-1.252,-1.157,-0.553,-0.434,-0.503,-1.007,-0.642,-0.497,-0.485,-0.55,-0.54,-0.595,-0.957,-0.608,-0.541,-0.515,-0.529,-0.79,-1.024,-3.939,-3.159,-1.805,-0.701,-1.078,-0.432,-0.464,-0.46,-0.469,-0.625,-0.979,-0.747,-0.552,-0.368,-0.126,-0.165,-0.291,-2.861,-3.487,-3.716,-1.068
-0.989,-1.136,-0.466,-0.415,-0.438,-0.72,-0.583,-0.445,-0.425,-0.45,-0.441,-0.536,-0.855,-0.548,-0.74,-0.697,-0.691,-1.072,-1.341,-3.803,-2.568,-1.905,-1.158,-0.969,-0.466,-0.487,-0.481,-0.428,-0.557,-0.713,-0.576,-0.506,-0.349,-0.109,-0.149,-0.229,-3.079,-3.554,-3.191,-0.961
-0.805,-0.884,-0.588,-0.496,-0.52,-0.896,-0.578,-0.495,-0.477,-0.509,-0.5,-0.603,-1.129,-0.584,-0.577,-0.548,-0.575,-1.398,-2.039,-4.255,-2.47,-1.515,-1.143,-0.537,-0.372,-0.358,-0.356,-0.421,-0.543,-0.619,-0.512,-0.557,-0.294,-0.231,-0.27,-0.21,-1.799,-1.975,-3.51,-0.609
-0.671,-0.62,-0.566,-0.445,-0.499,-0.76,-0.508,-0.49,-0.471,-0.464,-0.456,-0.619,-0.996,-0.596,-0.574,-0.521,-0.544,-0.946,-1.547,-3.579,-2.756,-1.056,-0.56,-0.464,-0.367,-0.311,-0.307,-0.394,-0.604,-0.644,-0.47,-0.445,-0.26,-0.113,-0.151,-0.216,-3.625,-3.399,-4.049,-0.401
-0.6,-0.564,-0.555,-0.416,-0.49,-0.607,-0.416,-0.351,-0.33,-0.398,-0.389,-0.471,-0.84,-0.54,-0.307,-0.282,-0.283,-1.162,-1.114,-3.399,-1.94,-0.782,-0.302,-0.463,-0.346,-0.344,-0.34,-0.358,-0.599,-0.75,-0.487,-0.372,-0.233,-0.097,-0.136,-0.223,-1.538,-3.613,-3.803,-0.347
-0.431,-0.462,-0.277,-0.26,-0.276,-0.583,-0.396,-0.246,-0.223,-0.298,-0.291,-0.326,-0.782,-0.44,-0.421,-0.433,-0.444,-2.577,-1.119,-1.63,-2.044,-1.62,-0.209,-0.317,-0.237,-0.228,-0.227,-0.285,-0.414,-0.581,-0.445,-0.298,-0.252,-0.046,-0.084,-0.226,-0.852,-2.085,-3.733,-0.436
-0.313,-0.38,-0.297,-0.268,-0.248,-0.637,-0.34,-0.219,-0.197,-0.277,-0.269,-0.314,-0.627,-0.378,-0.481,-0.531,-0.535,-3.48,-1.744,-2.0,-2.087,-1.549,-0.206,-0.29,-0.193,-0.187,-0.186,-0.309,-0.399,-0.42,-0.318,-0.255,-0.302,-0.088,-0.126,-0.219,-1.161,-1.135,-3.504,-0.245
-0.269,-0.313,-0.281,-0.25,-0.228,-0.361,-0.279,-0.179,-0.154,-0.234,-0.228,-0.221,-0.591,-0.39,-1.312,-1.258,-1.254,-2.779,-1.988,-3.796,-4.416,-1.512,-0.224,-0.26,-0.259,-0.199,-0.197,-0.328,-0.432,-0.302,-0.241,-0.201,-0.292,-0.089,-0.127,-0.149,-0.926,-0.942,-2.312,-0.258
