-0.23106,-0.35592,-0.020703,-0.28775,-0.1334,-0.097803,-0.076835,-0.2889,-0.24562,-0.031153,-0.035239,-0.00081753,-0.68117,-0.31585,-0.23898,-0.4938,0.04616,-0.069966,-2.803,-1.6916,-1.6751,-0.17606,-0.31279,-0.33912,-0.086076,-0.1005,-0.077168,-0.096188,-1.2782
-0.24571,-0.29136,-0.083301,-0.26826,-0.12474,-0.10641,-0.081638,-0.2711,-0.16298,0.00052146,-0.021482,0.020863,-0.72594,-0.31981,-0.21484,-0.53693,0.084233,-0.033383,-2.8301,-1.6281,-1.6082,-0.19374,-0.32616,-0.35102,-0.079579,-0.10013,0.013889,-0.089234,-1.0489
-0.28043,-0.3364,-0.060112,-0.24603,-0.11496,-0.10973,-0.085038,-0.27565,-0.29839,-0.017801,-0.019992,-0.0011644,-0.94213,-0.37025,-0.24165,-0.56093,0.040815,-0.022525,-2.7082,-1.6126,-1.59,-0.18855,-0.32484,-0.3498,-0.079069,-0.085641,0.11796,-0.098814,-0.88091
-0.26584,-0.33036,-0.077972,-0.22951,-0.11402,-0.1021,-0.078041,-0.27186,-0.23569,-0.030054,-0.046231,-0.021797,-0.77265,-0.33048,-0.24263,-0.55558,-0.0024901,-0.023984,-2.6161,-1.4631,-1.4406,-0.18105,-0.32419,-0.3468,-0.075129,-0.089342,0.059304,-0.089782,-1.0237
-0.25779,-0.26851,-0.039396,-0.22199,-0.11091,-0.10083,-0.078116,-0.26218,-0.094634,-0.026932,-0.044714,-0.0085791,-0.54139,-0.20787,-0.26705,-0.51541,0.018788,-0.013397,-2.5419,-1.4139,-1.3907,-0.17484,-0.31225,-0.32986,-0.075346,-0.080823,0.0092214,-0.087139,-1.1659
-0.23817,-0.25696,-0.071941,-0.22973,-0.11032,-0.098327,-0.077217,-0.26425,0.0016923,-0.022319,-0.027806,-0.00069351,-0.76995,-0.21172,-0.23815,-0.4922,0.011798,0.039936,-2.4588,-1.3924,-1.3696,-0.19633,-0.30912,-0.32648,-0.074583,-0.071758,-0.011968,-0.093511,-1.1387
-0.20561,-0.2203,-0.039751,-0.24018,-0.11134,-0.097062,-0.075509,-0.26196,0.0014437,-0.024679,-0.031303,-0.010054,-0.86702,-0.25602,-0.22178,-0.47265,-0.024232,0.041161,-2.3087,-1.2513,-1.229,-0.15331,-0.29782,-0.31536,-0.073997,-0.078976,-0.0028629,-0.080075,-1.1371
-0.16547,-0.17631,-0.052893,-0.21342,-0.10824,-0.09374,-0.074108,-0.25544,0.16152,-0.032346,-0.039239,-0.016206,-0.67265,-0.25431,-0.21337,-0.49034,0.093912,0.072969,-2.2155,-1.0815,-1.0605,-0.19765,-0.29305,-0.30759,-0.065026,-0.098558,0.10303,-0.082272,-0.98922
-0.18876,-0.22914,-0.066973,-0.19246,-0.10073,-0.0881,-0.070569,-0.23672,0.35226,-0.023613,-0.052043,-0.015606,-0.59634,-0.21726,-0.2159,-0.49016,0.10221,0.088999,-2.1333,-0.958,-0.93762,-0.16009,-0.30401,-0.31541,-0.061411,-0.073818,0.14124,-0.08222,-1.1432
-0.21099,-0.19155,-0.068751,-0.16021,-0.090735,-0.088258,-0.070473,-0.23284,0.26188,-0.0081371,-0.018502,0.0052119,-0.73938,-0.16086,-0.21405,-0.46657,0.10228,0.10099,-1.9618,-0.91872,-0.8982,-0.15055,-0.29366,-0.3055,-0.061074,-0.066276,0.10405,-0.081353,-1.0421
