-1.8221,-0.44043,-0.43903,-0.66698,-0.25119,-0.42968,-1.5942,-2.7291,-2.5732,-1.748,-1.6817,-1.7702,-0.85937,-1.0531,-1.1695,-2.568,-1.2299,-1.2984,-1.7487,-1.1625,-2.5193,-0.59053,-0.87162,-1.0588,-1.4261,-1.3767,-1.3927,-0.99888,-2.4085,-0.55564,-1.0288,-1.4858,-1.353,-1.3084,-0.92733,-0.91336,-1.2511,-1.5571,-2.0756
-1.9047,-0.76832,-0.61759,-0.92997,-0.4574,-0.69342,-1.5532,-2.9297,-2.8711,-1.8092,-1.7461,-1.9597,-0.97834,-1.2499,-1.4081,-2.801,-1.552,-1.2967,-1.9651,-1.3608,-2.7431,-0.65856,-1.0337,-1.3713,-1.7375,-1.3331,-1.3408,-1.1388,-2.2981,-0.71379,-1.2584,-1.9527,-1.5685,-1.5599,-1.0633,-1.1214,-1.4239,-1.7556,-2.3686
-2.19,-1.0868,-0.69447,-0.92363,-0.30398,-0.76327,-1.7996,-3.0549,-2.8598,-1.7848,-1.7358,-2.1416,-1.1202,-1.6323,-1.5245,-3.139,-1.8218,-1.4192,-2.3975,-1.839,-2.7549,-0.81038,-1.2685,-1.5726,-1.934,-1.5591,-1.5619,-1.3309,-2.3171,-0.7587,-1.2015,-2.0453,-1.7366,-1.6956,-1.3512,-1.3208,-1.5224,-1.9886,-2.3893
-2.2877,-1.316,-0.71164,-0.52131,-0.29243,-0.90494,-1.7679,-3.4564,-3.2093,-2.0068,-1.951,-2.3144,-1.2222,-1.8806,-1.7963,-2.9678,-1.8542,-1.6362,-2.6594,-1.8707,-2.6764,-0.88946,-1.442,-1.6342,-2.15,-1.6944,-1.6929,-1.333,-2.2943,-1.1424,-1.689,-2.0215,-2.0488,-2.0532,-1.2793,-1.3901,-1.7722,-2.0911,-2.4398
-2.1847,-1.341,-0.91285,-0.66458,-0.31382,-1.002,-2.3976,-3.5523,-3.2523,-2.3249,-2.2867,-2.584,-1.2742,-2.0086,-1.9432,-3.4759,-2.2071,-2.0483,-2.8087,-2.097,-3.2312,-1.1018,-1.5397,-1.7546,-2.4325,-2.1391,-2.1421,-1.4854,-2.1991,-1.4494,-1.5176,-1.9559,-1.9596,-1.9557,-1.008,-1.6433,-1.904,-2.3704,-2.4848
-2.2945,-1.1566,-1.2796,-0.36754,-0.65356,-0.89888,-2.4038,-3.5082,-3.2075,-2.4742,-2.4237,-2.7953,-1.4749,-2.2028,-2.0779,-3.2308,-2.4777,-2.1723,-2.8509,-2.0836,-3.0168,-1.1858,-1.5894,-2.1384,-2.3664,-2.3845,-2.3885,-1.7989,-2.3012,-1.6625,-1.8492,-2.2243,-2.3518,-2.2486,-0.69488,-1.9756,-2.131,-2.3876,-2.3799
-2.318,-0.97705,-1.0909,-0.76219,-0.7052,-0.89332,-2.582,-3.5876,-3.2822,-2.7829,-2.718,-2.988,-1.5905,-2.439,-2.3333,-3.225,-2.4017,-2.2825,-2.9811,-2.1549,-3.2381,-1.2604,-1.6248,-2.2501,-2.6826,-2.5657,-2.568,-2.0695,-2.2588,-1.6735,-1.7488,-2.4333,-2.5813,-2.5102,-0.60322,-2.0077,-2.4106,-2.575,-2.408
-2.5506,-0.88532,-0.8244,-1.2216,-0.74586,-1.275,-2.9157,-3.3615,-3.195,-3.0016,-2.9413,-3.0228,-1.4702,-2.515,-2.4177,-3.1791,-2.7113,-2.3462,-3.1201,-2.2831,-2.6213,-1.4346,-1.9143,-2.381,-2.7886,-2.5502,-2.5536,-2.2791,-2.5497,-1.4359,-1.9828,-2.6914,-2.6281,-2.6395,-0.76412,-2.2494,-2.5696,-2.7798,-2.3929
-2.5541,-1.1907,-0.57152,-1.3776,-0.65186,-1.2448,-2.8964,-3.3032,-3.3464,-3.1588,-3.0972,-3.1833,-1.4066,-2.3544,-2.5504,-3.2747,-2.9182,-2.4162,-3.2857,-2.3586,-2.2583,-1.5341,-2.1734,-2.5229,-2.6468,-2.6488,-2.6478,-2.299,-2.5055,-1.384,-1.9186,-2.8453,-2.7062,-2.6561,-0.98673,-2.3059,-2.676,-2.9435,-2.4487
-2.1191,-1.4269,-0.7775,-1.102,-0.7078,-1.1679,-3.0065,-3.3886,-3.4889,-3.3533,-3.2891,-3.2844,-1.5851,-2.4525,-2.562,-3.2346,-2.8877,-2.5346,-3.4949,-2.3429,-2.3393,-1.6187,-2.3328,-2.5732,-3.05,-2.5384,-2.5338,-2.302,-2.2868,-1.6828,-2.0626,-2.7837,-2.541,-2.5256,-0.87396,-2.3641,-2.7748,-3.0855,-2.3803
