-0.01607,-0.25166,-0.20954,-0.18483,-0.014812,0.0037276,-0.096185,-0.022666,-0.074907,-0.074061,-0.039492,-0.025892,0.065211,-0.018411,0.0095991,-0.14494,-0.094657,0.015181,-0.043252,0.012081,-0.010324,0.02215,-0.039391
-0.019683,-0.43922,-0.4559,-0.44654,-0.0055532,-0.12281,-0.3301,-0.071886,-0.15763,-0.15259,-0.063798,-0.062377,-0.069451,-0.047087,0.034058,-0.36985,-0.25865,-0.33386,-0.26313,0.014077,-0.072981,-0.033429,-0.25172
-0.039435,-0.62372,-0.64788,-0.64966,-0.12033,-0.20574,-0.63255,-0.16406,-0.20596,-0.20238,-0.091501,-0.12083,-0.041015,-0.10017,-0.21604,-0.67885,-0.34629,-0.78278,-0.46994,-0.01618,-0.13194,-0.044973,-0.4567
-0.034072,-0.87308,-0.87002,-0.91659,-0.20318,-0.52988,-0.96583,-0.31799,-0.32491,-0.31894,-0.15419,-0.16726,-0.25048,-0.18244,-0.5108,-0.96306,-0.38916,-1.1914,-1.1041,-0.060966,-0.21878,-0.16174,-0.64095
-0.085039,-1.1556,-1.1896,-1.2003,-0.30248,-0.71574,-1.2972,-0.48271,-0.44988,-0.43995,-0.20918,-0.24866,-0.1473,-0.30006,-0.95135,-1.2733,-0.65529,-1.5042,-1.5081,-0.1305,-0.44631,-0.36249,-0.81101
-0.11303,-1.5032,-1.4239,-1.5984,-0.41671,-1.0032,-1.4711,-0.60228,-0.56438,-0.557,-0.30078,-0.37289,-0.23397,-0.45224,-1.2561,-1.4382,-1.0065,-1.7667,-1.8536,-0.23375,-0.73478,-0.6926,-1.0567
-0.17341,-1.6301,-1.6421,-1.7146,-0.56523,-1.1522,-1.5623,-0.72664,-0.68428,-0.6732,-0.44922,-0.49249,-0.39366,-0.62063,-1.4499,-1.5284,-1.4802,-1.8696,-2.0229,-0.36326,-0.81045,-0.83014,-1.2352
-0.26761,-1.8786,-1.8231,-1.8455,-0.71998,-1.6451,-1.7373,-0.86356,-0.83881,-0.82594,-0.61183,-0.63966,-0.55972,-0.81487,-1.492,-1.823,-1.8099,-2.0497,-2.263,-0.49936,-0.86826,-0.85319,-1.4741
-0.41756,-2.1133,-2.0046,-2.0814,-0.90084,-1.9076,-1.9443,-1.014,-1.0477,-1.0388,-0.797,-0.79559,-0.69452,-1.0068,-1.6963,-2.0382,-2.0246,-2.1851,-2.437,-0.65871,-0.94634,-0.93369,-1.7125
-0.54665,-2.2241,-2.172,-2.2752,-1.0842,-2.1461,-2.1732,-1.2148,-1.2456,-1.2325,-0.99314,-0.96691,-0.80057,-1.2083,-1.9009,-2.0863,-2.3005,-2.311,-2.5709,-0.83025,-0.9958,-1.0245,-1.7444
