1,2,3,4,6,7,10,11,12,13,14,15,16,17,18,19,20,21,23,24,28,29,30,31,32,33,35,38,39
-0.558,-0.506,-0.667,-0.864,-0.117,-0.294,-0.255,-0.25,-0.2,-0.576,-0.706,-2.154,-2.35,-2.142,-3.455,-1.433,-2.3,-0.755,-2.834,-0.745,-0.243,-0.286,-0.102,-0.072,-0.037,-1.155,-0.961,-2.32,-0.549
-0.542,-0.482,-0.679,-0.956,-0.172,-0.198,-0.219,-0.212,-0.185,-0.892,-0.575,-1.964,-1.862,-1.776,-3.003,-1.516,-2.18,-0.731,-2.404,-0.627,-0.249,-0.248,-0.081,-0.072,-0.038,-0.661,-2.206,-1.979,-0.752
-0.726,-0.34,-0.398,-0.437,-0.132,-0.18,-0.142,-0.136,-0.171,-0.894,-0.885,-1.244,-1.086,-1.082,-2.318,-1.646,-1.115,-2.299,-2.13,-0.558,-0.211,-0.276,-0.074,-0.069,-0.057,-0.397,-1.606,-1.944,-0.864
-0.678,-0.631,-0.896,-0.718,-0.046,-0.156,-0.182,-0.174,-0.113,-0.424,-0.978,-1.175,-1.086,-1.166,-3.322,-2.335,-2.117,-3.097,-1.131,-0.744,-0.155,-0.251,-0.059,-0.048,-0.066,-0.346,-0.475,-1.889,-0.956
-0.366,-0.462,-0.599,-0.802,-0.036,-0.073,-0.11,-0.103,-0.142,-0.418,-1.405,-0.899,-0.743,-0.826,-2.316,-1.798,-1.398,-2.456,-1.146,-0.662,-0.119,-0.216,-0.087,-0.066,-0.085,-0.426,-0.544,-1.085,-0.708
-0.114,-0.317,-0.408,-0.423,-0.063,-0.074,-0.101,-0.091,-0.099,-0.347,-1.267,-1.015,-0.87,-0.904,-3.192,-1.714,-2.38,-2.638,-1.075,-0.587,-0.066,-0.172,-0.114,-0.051,-0.058,-0.356,-1.864,-1.122,-0.451
-0.19,-0.098,-0.362,-0.38,-0.063,-0.093,-0.16,-0.151,-0.136,-0.255,-1.292,-0.936,-0.873,-0.823,-3.18,-1.656,-1.56,-1.826,-1.104,-0.796,-0.058,-0.17,-0.14,-0.081,-0.06,-0.161,-0.817,-1.008,-0.421
-0.127,-0.163,-0.118,-0.148,-0.023,-0.075,-0.111,-0.104,-0.096,-0.461,-0.444,-0.986,-1.069,-0.891,-2.98,-1.139,-0.831,-0.744,-1.35,-0.471,-0.024,-0.081,-0.086,-0.034,-0.039,-0.202,-0.873,-0.943,-0.372
-0.116,-0.04,-0.044,-0.073,-0.027,-0.095,-0.063,-0.055,-0.095,-0.286,-0.285,-0.699,-0.808,-0.617,-1.932,-0.537,-0.321,-0.225,-0.523,-0.287,-0.012,-0.049,-0.046,-0.005,-0.002,-0.106,-0.863,-0.754,-0.267
-0.115,-0.11,-0.084,-0.132,-0.001,-0.057,-0.037,-0.031,-0.06,-0.079,-0.165,-0.479,-0.451,-0.426,-2.96,-0.586,-0.294,-0.245,-0.168,-0.095,-0.018,-0.077,-0.035,-0.001,-0.001,-0.032,-0.532,-0.472,-0.095
-0.011,-0.054,-0.023,-0.051,-0.011,-0.025,0.0,0.0,-0.003,-0.054,-0.123,-0.428,-0.207,-0.397,-2.158,-0.392,-0.279,-0.239,-0.1,-0.186,0.0,-0.022,-0.02,-0.001,0.0,-0.017,-0.204,-0.304,-0.076
-0.001,-0.032,0.0,0.0,-0.004,-0.008,-0.001,0.0,-0.012,-0.034,-0.176,-0.151,-0.049,-0.123,-0.975,-0.178,-0.249,-0.238,-0.152,-0.141,0.0,-0.021,0.0,0.0,0.0,-0.008,-0.086,-0.161,-0.048
0.0,-0.003,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,-0.018,-0.074,-0.076,-0.013,-0.058,-0.061,-0.057,-0.143,-0.116,-0.082,-0.056,0.0,-0.011,0.0,0.0,0.0,-0.016,-0.017,-0.068,-0.027
