-0.5691,-0.61686,-0.64034,-0.53751,-0.31314,-0.33861,-1.664,-0.41204,-1.9497,-0.44306,-0.22697,-1.6182,-0.085523,-0.38895,-0.42664,-0.41389,-0.32169,-0.33124,-0.33714,-0.42777,-0.32581,-0.17414,-0.25356,-0.20215,-0.39531,-0.33094,-0.2408,-0.33571
-0.63872,-0.60718,-0.43775,-0.68921,-0.41829,-0.45974,-1.7973,-0.56253,-2.1239,-0.6093,-0.2731,-1.9048,-0.16867,-0.4537,-0.39838,-0.42331,-0.17197,-0.19481,-0.65967,-0.74809,-0.65425,-0.55149,-0.57667,-0.40744,-0.58677,-0.42787,-0.44668,-0.5253
-0.80821,-0.84683,-0.91059,-1.0183,-0.6594,-0.63538,-1.9508,-0.69913,-2.2134,-0.84892,-0.39088,-2.0828,-0.22531,-0.50616,-0.64403,-0.38267,-0.059765,-0.074311,-0.57603,-0.84962,-0.7726,-0.91279,-0.94469,-0.61037,-0.75654,-0.49162,-0.66181,-0.74422
-0.89034,-0.83846,-1.1373,-1.1166,-0.76195,-0.87378,-2.0264,-0.81204,-2.3282,-1.0403,-0.47832,-2.3149,-0.28423,-0.91201,-0.83013,-0.33392,-0.29759,-0.29914,-0.81661,-0.89643,-0.96495,-0.83496,-0.8517,-0.44459,-0.95327,-0.53686,-0.83269,-0.74308
-0.9321,-0.89781,-1.5378,-1.0437,-0.71252,-1.0375,-2.1892,-1.0294,-2.4457,-1.1128,-0.59505,-2.4635,-0.36353,-1.1473,-1.0829,-0.51005,-0.28846,-0.30991,-0.95453,-0.94634,-1.0685,-1.2585,-1.3328,-0.6548,-1.0978,-0.69337,-0.72896,-0.87364
-1.0276,-0.83538,-1.6487,-1.3534,-0.91087,-1.2707,-2.2835,-1.103,-2.5215,-1.2469,-0.78978,-2.6477,-0.39404,-1.4454,-1.2012,-0.53585,-0.56628,-0.58641,-0.98128,-1.0256,-1.309,-1.4,-1.4432,-0.50932,-1.2382,-0.86658,-0.47476,-1.34
-1.2456,-0.90232,-1.7596,-1.5488,-1.0184,-1.4688,-2.5249,-1.3523,-2.7052,-1.4962,-1.1606,-2.6694,-0.4898,-1.48,-1.3559,-0.52283,-0.74794,-0.78732,-1.0574,-1.2552,-1.5394,-1.216,-1.2391,-0.91864,-1.3766,-1.1231,-0.68161,-1.5173
-1.5136,-1.0408,-1.8022,-1.69,-1.0308,-1.68,-2.4885,-1.4596,-2.6646,-1.5298,-1.3337,-2.6325,-0.63208,-1.3803,-1.3883,-0.88171,-0.71677,-0.76803,-1.0047,-0.96727,-1.8886,-1.5592,-1.5869,-0.69818,-1.5923,-1.3691,-0.69177,-0.97608
-1.5983,-1.2364,-2.3504,-1.9528,-1.2825,-1.8205,-2.5672,-1.6809,-2.6473,-1.5838,-1.3901,-2.5724,-0.67588,-1.3333,-1.5249,-0.90958,-0.99257,-1.0307,-1.0581,-1.1549,-1.7361,-1.9458,-1.9781,-0.81156,-1.5602,-1.5996,-0.75368,-0.58839
-1.4977,-1.3969,-2.7267,-2.2952,-1.091,-1.9912,-2.3377,-1.671,-2.6239,-1.7976,-1.443,-2.5657,-0.81112,-1.4408,-1.6362,-1.0183,-1.0029,-0.99382,-0.94486,-1.3256,-1.9445,-1.8244,-1.7089,-1.1355,-1.7508,-1.7739,-0.81542,-0.72453
