0.12348,-0.094626,-0.083071,-0.40267,0.0092239,0.091668,-0.011419,0.057241,-0.21719,0.0032569,-0.00039301,0.030348,0.061156,-0.041502,-0.081037,-0.079553,0.10389,-0.0033968,-0.13574,0.13976,-0.078198,-0.067393,-0.0093965,-0.031219,-0.14671
-0.04431,0.046642,-0.22077,-0.59941,-0.1745,0.07065,0.080057,-0.078616,-0.31031,-0.068043,-0.011246,0.033459,0.0034745,-0.012557,-0.022925,-0.02064,-0.058259,-0.064392,-0.20609,-0.012547,-0.044055,-0.17523,0.048159,0.052886,-0.45514
-0.16937,0.15004,0.031545,-0.67394,-0.060956,-0.088957,0.090047,-0.21279,-0.70731,-0.39958,-0.092353,-0.0080627,-0.082902,0.029788,-0.031639,-0.031941,0.033431,0.20739,-0.054952,-0.066106,-0.10289,-0.13727,-0.27155,-0.28795,-0.17931
-0.25984,0.33151,-0.011636,-0.80124,-0.15858,-0.0052723,-0.011585,-0.26442,-0.81765,-0.56597,-0.17289,-0.1355,-0.11883,0.041703,0.050659,0.050312,-0.039371,0.26612,0.010958,0.037808,-0.09822,-0.075637,-0.70412,-0.67051,-0.27832
-0.32773,0.13727,-0.31616,-0.73417,-0.066114,-0.064349,-0.017435,-0.39004,-0.91595,-0.50983,-0.52065,-0.25911,-0.2635,0.034131,-0.0019722,-0.0015757,-0.27359,0.10662,-0.096759,0.18305,-0.14832,-0.049792,-0.60748,-0.62127,-0.57926
-0.45191,-0.055979,-0.25235,-0.86602,-0.51223,-0.19559,-0.069047,-0.60574,-1.2026,-0.692,-0.48731,-0.18209,-0.29664,0.031439,0.13949,0.13164,-0.31695,-0.04369,-0.27957,-0.10032,-0.12803,-0.035074,-1.0089,-1.0067,-0.4033
-0.26896,-0.12574,-0.62929,-0.93384,-0.47615,-0.23541,-0.10576,-0.73242,-1.2184,-0.50579,-0.6258,-0.29846,-0.26784,-0.16732,0.048608,0.045606,-0.24085,-0.27435,-0.48965,-0.38223,-0.13631,-0.082406,-0.91703,-0.92995,-0.63845
-0.26991,-0.032848,-0.8017,-1.0366,-0.39168,-0.22934,-0.14283,-0.96595,-1.6616,-0.72186,-0.71598,-0.34868,-0.53506,-0.28147,-0.076072,-0.075083,-0.25513,-0.34061,-0.22456,-0.34027,0.23991,-0.31841,-0.80676,-0.83774,-0.31195
-0.28404,0.061908,-0.83701,-1.0422,-0.51799,-0.10097,-0.28912,-1.1258,-1.9867,-0.93029,-0.98038,-0.33049,-0.62282,-0.21513,-0.043313,-0.035408,-0.15498,-0.39389,-0.10101,-0.25101,0.50849,-0.24967,-1.0532,-1.0672,0.065299
-0.59791,-0.028022,-0.82976,-1.0037,-0.40775,-0.14499,-0.31918,-1.1873,-2.1576,-1.0876,-1.08,-0.50414,-0.38399,-0.32788,-0.15525,-0.15371,-0.1084,-0.54762,-0.047429,-0.21528,0.32444,-0.23212,-0.93865,-0.92314,-0.33761
