0,-22.403702499999994,-22.4846,-25.088,-14.47,-16.04
1,-20.6144175,-20.490209999999998,-22.796,-14.47,-14.5
2,-18.790742499999997,-18.73587,-19.519,-14.47,-13.425
3,-16.83465,-16.77765,-18.637,-14.47,-10.635
4,-14.88015,-14.742130000000001,-15.563,-14.47,-7.19
5,-13.432110250000001,-13.59778,-14.143,-14.47,-6.035
6,-11.640028999999998,-11.56,-12.521,-14.47,-5.915
7,-10.14747075,-10.017980000000001,-12.36,-14.47,-6.971
8,-8.62923705,-8.559098200000001,-9.475,-14.47,-7.76
9,-7.329228275,-7.243316999999999,-5.732,-14.47,-4.689
