0,3.43444,2.60297,4.64613,3.57571
1,3.89963,3.0509,5.26721,4.64027
2,4.42701,3.52917,5.76121,5.49897
3,5.12033,4.0091,6.77327,6.88618
4,5.34633,4.03106,7.42448,8.39909
5,5.56819,4.47061,7.67913,9.78376
6,5.85169,4.88262,8.2155,10.4234
7,5.82401,4.83909,8.85726,11.6307
8,5.68104,5.07493,8.84416,12.543
9,5.62639,5.28293,9.35402,13.2134
