-0.084343,-0.45747,-0.47222,-0.44603,-0.41699,-0.20999,-0.20413,-0.13972,-0.20282,-0.19963,-0.18186,-0.90573,-0.17652,-0.83444,-0.31874,-0.13668,-0.95294,-0.022445,-0.24237,-0.13844,-0.33301,-0.22361,-0.22449,-0.22843,-0.2763,-0.47045,-1.3549,-0.88141,-0.19812,-0.11388,-0.21725,-0.12913,-0.092045
-0.14669,-0.69312,-0.7331,-0.66858,-0.6289,-0.29566,-0.2915,-0.19507,-0.27381,-0.29511,-0.20662,-0.99278,-0.19564,-0.9837,-0.42508,-0.19295,-1.3069,-0.030366,-0.3747,-0.15229,-0.48017,-0.25394,-0.25445,-0.2013,-0.33712,-0.44346,-1.4225,-0.90406,-0.30308,-0.144,-0.22962,-0.13129,-0.074371
-0.23054,-0.81917,-0.91663,-0.89194,-0.81032,-0.37262,-0.36973,-0.27708,-0.36748,-0.40435,-0.20115,-1.0225,-0.20449,-1.0445,-0.4741,-0.26205,-1.3137,-0.050022,-0.51073,-0.17423,-0.61697,-0.41791,-0.41973,-0.22019,-0.37138,-0.45798,-1.5712,-0.96639,-0.43971,-0.26905,-0.23849,-0.085107,-0.018275
-0.31905,-0.87304,-1.0413,-1.0348,-0.92656,-0.45291,-0.4505,-0.36209,-0.48444,-0.53152,-0.19891,-1.0178,-0.20297,-1.0425,-0.56924,-0.33865,-1.4467,-0.12462,-0.56654,-0.18889,-0.75914,-0.57334,-0.57627,-0.2313,-0.39931,-0.47857,-1.7745,-1.0618,-0.577,-0.39702,-0.23726,-0.045651,0.0072546
-0.42064,-0.97463,-1.1254,-1.1251,-1.0152,-0.56981,-0.5699,-0.43717,-0.61225,-0.6715,-0.21656,-1.0672,-0.21395,-1.1754,-0.68158,-0.38709,-1.4881,-0.22895,-0.56526,-0.20433,-0.93448,-0.73414,-0.73738,-0.21802,-0.46679,-0.54189,-1.8389,-1.1037,-0.71028,-0.44188,-0.25361,-0.02983,0.0077312
-0.53467,-1.0417,-1.1585,-1.1994,-1.1022,-0.65736,-0.65871,-0.52393,-0.74759,-0.82427,-0.24225,-1.1764,-0.23593,-1.0164,-0.79191,-0.4163,-1.4035,-0.29172,-0.60202,-0.21241,-1.1019,-0.89334,-0.89634,-0.21568,-0.55147,-0.59161,-1.8704,-1.1174,-0.83972,-0.48637,-0.27131,-0.051095,0.0053127
-0.64671,-1.1299,-1.1898,-1.2947,-1.1703,-0.74197,-0.74482,-0.61981,-0.88912,-0.97945,-0.24571,-1.2294,-0.26017,-1.1907,-0.88795,-0.43693,-1.3711,-0.34553,-0.63738,-0.22193,-1.2609,-1.0571,-1.0591,-0.27231,-0.60987,-0.62519,-1.8863,-1.1914,-0.96612,-0.55211,-0.31105,-0.091213,0.0092289
-0.76128,-1.1352,-1.2475,-1.3346,-1.1878,-0.83758,-0.842,-0.70198,-1.0343,-1.1351,-0.25828,-1.2383,-0.28046,-0.98345,-0.98249,-0.44341,-1.3871,-0.38365,-0.69518,-0.23504,-1.4174,-1.2357,-1.2367,-0.23732,-0.64898,-0.70079,-1.8968,-1.2203,-1.0767,-0.61362,-0.35768,-0.14638,0.018841
-0.86703,-1.1619,-1.3469,-1.3385,-1.2082,-0.93602,-0.94193,-0.78205,-1.1792,-1.2952,-0.2721,-1.232,-0.29741,-1.1509,-1.0801,-0.43521,-1.3155,-0.41154,-0.77467,-0.25029,-1.5666,-1.4144,-1.4138,-0.35183,-0.666,-0.73232,-1.9073,-1.245,-1.1814,-0.65732,-0.39689,-0.20053,0.023162
-0.96915,-1.2349,-1.3849,-1.3671,-1.2478,-1.0341,-1.0402,-0.86638,-1.3139,-1.448,-0.28163,-1.1873,-0.32355,-1.1664,-1.1747,-0.43546,-1.2648,-0.46313,-0.82255,-0.25849,-1.7017,-1.5833,-1.5816,-0.30823,-0.66945,-0.75842,-1.8269,-1.2206,-1.2597,-0.70249,-0.42205,-0.25188,0.013315
