0.030792,0.007595,-0.065559,-0.24622,-0.038802,-0.050809,-0.21994,-0.061396,-0.067719,-0.084273,-0.034003,-7.2929e-05,-0.042791,-0.20403,-0.029104,-0.084054,-0.19658,-0.16583,-0.037502,-0.062257,-0.10775,-0.098376,-0.071112,-0.30383,-0.056923,-0.050434,-0.07368,-0.11591,-0.12734,-0.033267,-0.036573,-0.045733
-0.013071,-0.14241,-0.24166,-0.55176,-0.17055,-0.096662,-0.71872,-0.18393,-0.1946,-0.21263,-0.11921,-0.041105,-0.17814,-0.77535,-0.081207,-0.24959,-0.6792,-0.29179,-0.091339,-0.23363,-0.29107,-0.28785,-0.15134,-0.66069,-0.10638,-0.1593,-0.25451,-0.34923,-0.297,-0.12884,-0.29115,-0.13061
-0.088696,-0.51015,-0.37839,-0.84263,-0.44912,-0.25058,-1.2288,-0.34516,-0.35891,-0.38357,-0.27262,-0.16582,-0.69916,-1.41,-0.18119,-0.492,-1.2013,-0.45569,-0.20746,-0.55399,-0.50864,-0.50901,-0.30453,-1.0376,-0.32053,-0.17963,-0.4384,-0.56702,-0.49743,-0.26981,-0.5292,-0.29726
-0.18342,-0.77464,-0.61793,-1.123,-0.75791,-0.49102,-1.5976,-0.50852,-0.53062,-0.55566,-0.43227,-0.32694,-1.0787,-1.967,-0.35477,-0.77845,-1.6091,-0.67342,-0.2962,-0.93213,-0.73773,-0.74312,-0.55235,-1.3917,-0.63823,-0.27134,-0.65355,-0.77053,-0.69876,-0.44376,-0.72844,-0.53143
-0.35176,-1.0257,-1.0241,-1.4144,-1.0934,-0.77151,-1.8831,-0.71262,-0.73745,-0.68723,-0.62672,-0.52273,-1.3358,-2.2385,-0.74554,-1.0689,-1.8995,-0.89658,-0.39733,-1.2686,-0.98866,-0.99464,-0.72477,-1.7071,-1.2932,-0.41249,-0.88437,-0.98944,-0.88808,-0.65206,-0.98356,-0.83337
-0.59899,-1.4096,-1.2244,-1.7564,-1.4596,-1.0758,-2.0994,-0.94192,-0.94827,-0.85918,-0.84293,-0.72716,-1.7269,-2.4777,-1.4058,-1.3325,-2.2377,-1.1133,-0.48204,-1.5428,-1.2175,-1.2323,-0.95437,-1.9615,-1.6746,-0.60938,-1.1185,-1.2192,-1.1154,-0.87482,-1.2447,-1.1318
-0.88034,-1.8137,-1.6111,-2.0598,-1.7342,-1.3331,-2.287,-1.1513,-1.1441,-1.064,-1.0878,-1.003,-1.9941,-2.712,-1.8873,-1.584,-2.5025,-1.2782,-0.48377,-1.7767,-1.4275,-1.4464,-1.46,-2.1234,-2.0094,-0.86624,-1.3296,-1.418,-1.3196,-1.0955,-1.4993,-1.4742
-1.0781,-1.9415,-2.0421,-2.2156,-1.9516,-1.511,-2.4503,-1.3811,-1.3591,-1.2188,-1.3165,-1.2827,-2.2489,-2.8085,-2.1514,-1.8094,-2.6974,-1.4715,-0.52243,-1.9725,-1.6205,-1.644,-1.9307,-2.3458,-2.3393,-1.073,-1.5371,-1.5884,-1.6155,-1.3,-1.7368,-1.7338
-1.3442,-1.9899,-2.3481,-2.4169,-2.0361,-1.7031,-2.5733,-1.5933,-1.581,-1.3318,-1.5579,-1.5862,-2.4618,-2.9311,-2.3678,-1.9955,-2.8873,-1.6638,-0.62121,-2.1443,-1.777,-1.8049,-2.2176,-2.4558,-2.5545,-1.3111,-1.7257,-1.7928,-1.8396,-1.4788,-1.9114,-1.9716
-1.5789,-1.9323,-2.5504,-2.5585,-2.1121,-1.8658,-2.7019,-1.8374,-1.8412,-1.4303,-1.7842,-1.8598,-2.5851,-3.056,-2.557,-2.1465,-3.0016,-1.8291,-0.65121,-2.2726,-1.9296,-1.9565,-2.433,-2.5411,-2.4895,-1.6359,-1.9569,-2.0117,-2.0046,-1.6556,-2.0682,-2.1576
