-1.4706,-3.006,-1.372,-1.3704,-0.44995,-1.5024,-0.78596,-2.0982,-1.0577,-3.0173,-0.46752,-0.070754,-0.43123,-0.0074779,-0.078349,-2.8226,-2.5778,-2.8093,-1.1662,-0.65275,-1.0899,-0.061586,-1.3948,-2.873
-1.324,-2.8086,-1.146,-1.1451,-0.27906,-1.3516,-0.65853,-2.0417,-0.89097,-2.8487,-0.15722,-0.030762,-0.29563,0.38075,0.31692,-2.6131,-2.3754,-2.5843,-0.92457,-0.43587,-0.97915,-0.32997,-1.2438,-2.8138
-1.1609,-2.5976,-0.96675,-0.96415,-0.17613,-1.1935,-0.42169,-1.9151,-0.7138,-2.6452,0.13076,0.10444,-0.10591,0.56845,0.56172,-2.4077,-2.1924,-2.3807,-0.78904,-0.29878,-0.78612,-0.54991,-1.1183,-2.6858
-0.8437,-2.3859,-0.80503,-0.79949,0.10826,-1.0386,-0.2989,-1.7788,-0.57868,-2.3649,0.35925,0.32729,0.16516,0.74175,0.75315,-2.1876,-2.0638,-2.132,-0.68713,-0.26427,-0.57009,-0.5726,-0.98966,-2.5481
-0.64885,-2.1713,-0.64546,-0.63729,0.16903,-0.90172,-0.10208,-1.5427,-0.48063,-2.0159,0.56494,0.42734,0.29606,1.0231,0.90979,-1.9755,-1.9097,-1.8949,-0.53914,-0.14271,-0.36854,-0.43584,-0.88734,-2.3875
-0.50883,-1.9847,-0.51197,-0.50669,0.30389,-0.80416,0.051819,-1.2483,-0.35996,-1.6173,0.74694,0.70178,0.25883,1.2636,1.0364,-1.7464,-1.7046,-1.6687,-0.41233,-0.053946,-0.18625,-0.38967,-0.78555,-2.2144
-0.13558,-1.7815,-0.39714,-0.38994,0.40722,-0.70601,0.19842,-1.0432,-0.27155,-1.2408,0.88264,0.91159,0.63481,1.4182,1.203,-1.5212,-1.534,-1.4211,-0.27469,0.0013337,-0.010443,-0.30889,-0.69569,-2.0889
-0.073133,-1.5776,-0.29162,-0.28285,0.71667,-0.6048,0.33447,-0.87234,-0.14344,-0.93258,0.99869,0.9452,1.0235,1.5515,1.2808,-1.3079,-1.3496,-1.2075,-0.23125,0.035683,0.10334,-0.21839,-0.61331,-1.8364
0.14798,-1.3716,-0.20073,-0.19136,0.85715,-0.52527,0.43476,-0.67539,-0.025593,-0.71935,1.0988,1.0483,1.215,1.7246,1.3374,-1.1047,-1.1633,-0.99978,-0.25057,0.071374,0.23968,-0.14912,-0.5404,-1.5354
0.19779,-1.1736,-0.13769,-0.1288,1.01,-0.45304,0.51899,-0.56477,0.072071,-0.5699,1.1633,1.0102,1.243,1.885,1.3959,-0.92734,-0.97217,-0.83015,-0.22668,0.10111,0.32597,-0.10868,-0.48117,-1.2641
