0,3.5767,2.60721,4.89053,3.17992
1,3.90306,3.13301,5.55417,4.36552
2,4.2869,3.40897,6.40591,6.33259
3,4.53447,3.24705,6.87259,8.14825
4,4.73348,3.24832,7.46035,9.5836
5,4.87964,3.29877,8.07505,10.7436
6,5.06745,3.49693,8.28113,11.871
7,5.21651,3.69225,8.63454,13.0552
8,5.39407,4.24873,9.1119,14.3282
9,5.27604,4.53245,9.40054,15.3008
