-0.067498,0.010485,0.052705,-0.28779,0.0038122,0.037093,-0.084936,0.072593,-0.09595,-0.028831,-0.14626,-0.055731,-0.067245,-0.12292,-0.082783,-0.14585,-0.0863,-0.087321,-0.12302,-0.067623,-0.074184,0.037555,-0.05708,-0.08187,-0.088142,-0.051257
-0.17988,0.16855,-0.23473,-0.22634,-0.13336,0.024789,-0.019133,-0.016885,-0.033745,-0.053566,-0.38821,-0.15073,-0.39806,-0.23206,-0.18239,-0.39591,-0.13481,-0.23453,-0.24528,-0.13257,-0.1211,0.081161,-0.11576,-0.1073,-0.19286,0.0033919
-0.29188,-0.028939,-0.22397,-0.4511,-0.34597,-0.051843,-0.020055,-0.15524,-0.10228,-0.13683,-0.72703,-0.25518,-0.71526,-0.33587,-0.29819,-0.65623,-0.35686,-0.32162,-0.35108,-0.13119,-0.14666,0.22682,-0.16036,-0.24515,-0.35093,0.0094676
-0.19102,-0.11804,-0.39185,-0.31359,-0.36498,-0.062801,-0.065409,-0.26507,-0.17627,-0.22844,-1.0471,-0.3825,-1.0159,-0.41647,-0.44073,-1.0659,-0.33933,-0.61325,-0.65734,-0.28856,-0.30404,0.01512,-0.25011,-0.39994,-0.51952,-0.18844
-0.26784,-0.041746,-0.3695,-0.44239,-0.32009,-0.057167,-0.043338,-0.24786,-0.20231,-0.36169,-1.3642,-0.50492,-1.3043,-0.5871,-0.60477,-1.3866,-0.3078,-0.61031,-0.63382,-0.11067,-0.13341,-0.16617,-0.35905,-0.53993,-0.75803,-0.23692
-0.15577,-0.12399,-0.36785,-0.43476,-0.42151,-0.047639,0.012233,-0.28052,-0.21357,-0.56514,-1.657,-0.64609,-1.7156,-0.73782,-0.77501,-1.6767,-0.51882,-0.40581,-0.4256,-0.13401,-0.13114,-0.12399,-0.50627,-0.78251,-1.0177,-0.42316
-0.32937,-0.23371,-0.51448,-0.52351,-0.56791,0.017489,0.0074472,-0.43313,-0.1527,-0.7464,-1.8743,-0.80132,-2.087,-0.95757,-0.96335,-1.9715,-0.97613,-0.61778,-0.64554,-0.088024,-0.09327,-0.17679,-0.68654,-0.94358,-1.1529,-1.1695
-0.3555,-0.3963,-0.59263,-0.48986,-0.64597,-0.030314,0.029871,-0.60289,-0.24821,-0.91185,-2.0963,-0.9656,-2.6192,-1.164,-1.1519,-2.1955,-1.2208,-1.0873,-1.0928,-0.33376,-0.35841,-0.21204,-0.86084,-1.1323,-1.3634,-1.9145
-0.55094,-0.60359,-0.70174,-0.39981,-0.7004,-0.1582,-0.11904,-0.80428,-0.26512,-1.1347,-2.2758,-1.1359,-2.6154,-1.3536,-1.3442,-2.3632,-0.95705,-1.3721,-1.3704,-0.61409,-0.66018,-0.22634,-1.063,-1.3309,-1.5039,-2.2536
-0.53695,-0.60272,-0.40791,-0.66647,-0.49727,-0.25168,-0.22763,-0.85193,-0.32528,-1.3587,-2.431,-1.3114,-2.9253,-1.5253,-1.5194,-2.5672,-1.2374,-1.4339,-1.4457,-0.54197,-0.56784,-0.42554,-1.2756,-1.5118,-1.6167,-2.3486
