0,-35.423399999999994,-35.3496,-36.482,-34.173,-35.305
1,-35.24519999999999,-35.2117,-37.446,-34.173,-36.085
2,-35.125425,-35.0341,-38.028,-34.173,-36.884
3,-34.998749999999994,-34.9501,-37.625,-34.173,-36.395
4,-34.681124999999994,-34.7125,-37.73,-34.173,-36.638
5,-34.3339,-34.3428,-37.458,-34.173,-36.491
6,-33.83622499999999,-33.8974,-40.259,-34.173,-39.054
7,-33.345625,-33.2646,-39.817,-34.173,-38.757
8,-32.73010000000001,-32.6083,-38.89,-34.173,-37.811
9,-32.009049999999995,-31.953300000000002,-37.274,-34.173,-34.003
