-0.47295,-1.0794,-0.53292,-0.71,-0.78077,-0.40571,-0.35241,-0.521,-0.51976,-0.37316,-0.39853,-0.43909,-1.2714,-1.3676,-1.236,-2.5724,-3.2663,-1.5244,-1.2575,-1.4785,-0.55321,-0.43988,-0.81599,-0.812,-0.54376,-0.39575,-0.98584,-1.1568,-2.0177,-2.1605,-1.4809,-2.633,-0.76182,-0.32372
-1.0199,-0.76983,-0.62983,-0.50952,-0.57278,-0.47951,-0.3566,-0.37706,-0.37909,-0.24491,-0.45815,-0.25046,-1.3006,-1.4549,-1.2376,-2.7102,-3.1064,-1.3827,-1.1259,-1.3437,-0.743,-0.79397,-0.70077,-0.71012,-0.56871,-0.5775,-1.1348,-1.2682,-2.2238,-2.3068,-1.3484,-2.3059,-0.89084,-0.54121
-1.3328,-1.2365,-1.0702,-0.71939,-0.61593,-0.36703,-0.29088,-0.5664,-0.5622,-0.37375,-0.24639,-0.41836,-1.3001,-1.3184,-1.2744,-2.7357,-3.1177,-1.2798,-1.2307,-1.2814,-0.87384,-0.45118,-0.75959,-0.74061,-0.70548,-0.59514,-0.80311,-1.185,-2.1298,-2.3093,-1.2343,-2.222,-1.0025,-0.99449
-1.2537,-1.099,-0.97842,-0.57388,-0.51724,-0.39015,-0.37417,-0.76104,-0.75734,-0.49862,-0.31201,-0.57689,-1.2625,-1.1809,-1.369,-2.8054,-2.943,-1.2113,-1.0701,-1.4775,-0.46607,-0.13939,-0.7131,-0.70005,-0.73786,-0.60621,-1.1164,-1.1746,-1.6628,-1.7974,-1.3477,-2.1427,-0.68589,-1.2339
-1.0123,-1.0946,-1.0501,-0.69,-0.4861,-0.50878,-0.46782,-0.63774,-0.64945,-0.42263,-0.13958,-0.39212,-1.1911,-1.1913,-1.1396,-2.7725,-2.8143,-1.2235,-1.1855,-1.4235,-0.63063,-0.12174,-0.61448,-0.72465,-0.47255,-0.6167,-0.98464,-0.96491,-1.8547,-1.9924,-1.3728,-2.0319,-0.93055,-1.0444
-0.74787,-1.0284,-1.0591,-0.76065,-0.3897,-0.27701,-0.16688,-0.45892,-0.44489,-0.42691,-0.35159,-0.43074,-0.90773,-1.0934,-0.84528,-2.8324,-2.5967,-1.1769,-1.305,-1.2927,-0.59244,-0.14156,-0.57401,-0.59791,-0.34604,-0.3078,-0.84927,-0.89735,-1.5645,-1.7233,-1.042,-1.8564,-0.82487,-1.0495
-0.80932,-0.93573,-0.81846,-0.55447,-0.47672,-0.37819,-0.25721,-0.43835,-0.43761,-0.20224,-0.11284,-0.41157,-0.66998,-0.70441,-0.65591,-2.7342,-2.4101,-1.0272,-1.3875,-1.2162,-0.49612,-0.16695,-0.465,-0.53776,-0.61992,-0.28754,-0.73534,-0.75816,-1.6127,-1.7855,-1.1655,-1.6653,-0.70573,-1.0775
-0.71884,-0.51747,-0.48629,-0.2163,-0.47527,-0.32905,-0.23308,-0.53403,-0.54542,-0.25696,0.064479,-0.41737,-0.73778,-0.49362,-0.6254,-2.5777,-2.1933,-0.76751,-1.2526,-1.2085,-0.53328,-0.14106,-0.31384,-0.49713,-0.49604,-0.44351,-0.56455,-0.82359,-1.6019,-1.7257,-1.1738,-1.4663,-0.98696,-1.1845
-0.85294,-0.28771,-0.39641,-0.06721,-0.49392,-0.36257,-0.28321,-0.3489,-0.35597,-0.20228,0.16582,-0.40097,-0.5794,-0.42769,-0.60908,-2.5188,-2.041,-0.74094,-1.2631,-1.0035,-0.27347,-0.29789,-0.24115,-0.43964,-0.34419,-0.29409,-0.61407,-0.60216,-1.5646,-1.6479,-1.1397,-1.3476,-0.79915,-1.1606
-0.78135,-0.6529,-0.23207,-0.35581,-0.44808,-0.26559,-0.24668,-0.1924,-0.19396,-0.24867,0.17679,-0.31379,-0.30288,-0.29725,-0.47272,-2.472,-1.812,-0.53915,-1.3229,-0.97776,-0.20477,0.15009,-0.13388,-0.55112,-0.40778,-0.26752,-0.75917,-0.46466,-1.4187,-1.587,-1.0827,-1.1559,-0.48088,-1.0421
