-0.11621,-0.15746,-0.21288,-0.10767,0.029077,-0.22928,-0.17942,-0.34719,-0.37297,-0.17424,-0.17511,-0.16972,-0.034818,-0.16138,0.015003,-0.14443,0.012142,0.046901,-0.12143,-0.06854,-0.1089,0.0086907,-0.21449,-0.23238,-0.31725,-0.3036,-0.38197,-0.13526,-0.11871,-0.24072,-0.23102,-0.17886,-0.090023,-0.12489,-0.18822,-0.044245,-0.11989,-0.13638
-0.49826,-0.27997,-0.43143,-0.38465,-0.23754,-0.36869,-0.33504,-0.91585,-0.9464,-0.2573,-0.26392,-0.35681,-0.18875,-0.14739,-0.07992,-0.40312,-0.068854,-0.36563,-0.14947,-0.16183,-0.18871,-0.02215,-0.18608,-0.36345,-0.44347,-0.42873,-0.5913,-0.33108,-0.31587,-0.56809,-0.33803,-0.29495,-0.19792,-0.24737,-0.24302,-0.15373,-0.22965,-0.33978
-0.64021,-0.3143,-0.77808,-0.66425,-0.64344,-0.44304,-0.51617,-1.2814,-1.4214,-0.46086,-0.46376,-0.63341,-0.15419,-0.088658,-0.19134,-0.55854,-0.1928,-0.31416,-0.14793,-0.22186,-0.31692,-0.10307,-0.1455,-0.17895,-0.48138,-0.46628,-0.82244,-0.44938,-0.51168,-0.95172,-0.75387,-0.406,-0.28267,-0.34557,-0.25492,-0.25801,-0.31256,-0.50355
-0.71277,-0.41398,-0.81311,-0.86679,-0.89977,-0.85064,-0.72784,-1.7232,-1.8399,-0.69173,-0.6951,-0.90584,-0.23302,-0.29452,-0.20938,-0.5626,-0.28128,-0.27245,-0.27923,-0.28014,-0.49906,-0.32307,-0.4836,-0.31011,-0.75029,-0.7431,-1.3111,-0.62741,-0.6974,-1.2935,-1.2019,-0.6831,-0.48449,-0.52562,-0.38243,-0.30441,-0.48584,-0.69019
-1.0099,-0.72814,-1.003,-1.0069,-1.2063,-1.3999,-1.0371,-2.1965,-2.3033,-0.99561,-1.0241,-1.1799,-0.39917,-0.34033,-0.303,-0.77843,-0.37646,-0.3304,-0.43195,-0.34223,-0.35241,-0.41324,-0.7745,-0.41582,-0.72247,-0.70926,-1.5822,-0.97531,-0.82216,-1.502,-1.6925,-0.78365,-0.50854,-0.54911,-0.49318,-0.33803,-0.54917,-0.87192
-1.3304,-1.0429,-1.2961,-1.0041,-1.4006,-1.5745,-1.3955,-2.3267,-2.4047,-1.2409,-1.2697,-1.3356,-0.55514,-0.34971,-0.51837,-1.0636,-0.54982,-0.6016,-0.64149,-0.48953,-0.39314,-0.40681,-0.81154,-0.49478,-0.82089,-0.81848,-1.5419,-1.4227,-0.9849,-1.8643,-2.1923,-0.99312,-0.73513,-0.76918,-0.70975,-0.5499,-0.38327,-1.0637
-1.5522,-1.1573,-1.6814,-1.2152,-1.6511,-1.615,-1.6895,-2.389,-2.4354,-1.5518,-1.5462,-1.4472,-0.61554,-0.88841,-0.69603,-1.2098,-0.65101,-0.68457,-0.58719,-0.65524,-0.46666,-0.66345,-0.53509,-0.55162,-0.75811,-0.75656,-1.7395,-1.6807,-1.3647,-2.3513,-2.3855,-1.1733,-1.0036,-1.0548,-1.0346,-0.64577,-0.4711,-1.1928
-1.9835,-1.4279,-2.1162,-1.6096,-2.0228,-1.8339,-1.9925,-2.5668,-2.5488,-1.6264,-1.6166,-1.5346,-0.76799,-0.85301,-0.81866,-1.3622,-0.72538,-0.88661,-0.63091,-0.725,-0.53906,-0.67711,-0.73483,-0.60223,-1.0191,-1.0197,-1.9068,-1.647,-1.6346,-2.3608,-2.4832,-1.0591,-1.1716,-1.2292,-1.1354,-0.75924,-0.72466,-1.3255
-2.1587,-1.5662,-2.2659,-1.8423,-2.1798,-2.1292,-2.1225,-2.5335,-2.5786,-1.6679,-1.6349,-1.6316,-0.89689,-1.1769,-0.91346,-1.3845,-0.80888,-1.109,-0.87122,-0.86552,-0.53108,-0.85457,-0.92413,-0.96242,-1.1697,-1.1561,-1.9749,-1.7219,-1.9114,-2.1016,-2.48,-1.1694,-1.3437,-1.4017,-1.2536,-0.84568,-1.0756,-1.4606
-2.4117,-1.5676,-2.0227,-1.8292,-2.2661,-2.5433,-2.376,-2.4629,-2.5918,-1.8905,-1.8822,-1.7423,-1.1059,-1.4865,-1.0003,-1.391,-0.83331,-1.1958,-1.0766,-0.87601,-0.83395,-1.1339,-0.96675,-1.2016,-1.107,-1.1027,-2.1347,-1.8793,-1.9665,-2.0853,-2.6358,-1.373,-1.5771,-1.65,-1.4651,-1.0382,-1.2475,-1.5628
