-0.17272,-0.19848,-0.37421,-0.33963,-0.45171,-0.32679,-0.22801,-0.22047,0.043135,-0.12842,-0.1418,-0.089017,-0.093405,-0.11653,-0.074151,-0.07139,-0.055132,-0.056029,-0.1489,-0.058345,-0.070206,-0.004938,-0.067408,-0.0060622
-0.3073,-0.19211,-0.39233,-0.43085,-0.4791,-0.39385,-0.2288,-0.22496,0.065462,-0.1983,-0.11668,-0.20694,-0.13415,-0.31188,-0.059443,-0.16173,0.060216,0.058607,-0.16428,-0.18498,-0.12363,0.045775,-0.093089,0.0021199
-0.40147,-0.28227,-0.43567,-0.42961,-0.5191,-0.67668,-0.12851,-0.12473,-0.033057,-0.24428,-0.13612,-0.14197,-0.17455,-0.31038,-0.06283,-0.42233,0.11084,0.10663,-0.0053896,-0.19391,-0.099592,-0.052815,-0.093765,-0.1233
-0.40291,-0.39394,-0.50821,-0.4094,-0.56543,-0.6998,-0.29516,-0.28451,-0.15524,-0.31621,-0.17506,-0.3408,-0.34496,-0.2401,-0.12225,-0.4288,-0.10015,-0.10118,0.0032232,-0.18282,-0.091391,-0.13589,-0.095967,-0.14827
-0.55378,-0.51421,-0.59958,-0.4573,-0.61937,-0.514,-0.35924,-0.35089,-0.17107,-0.34507,-0.23694,-0.552,-0.40287,-0.34678,-0.14887,-0.20999,-0.27599,-0.27424,-0.10219,-0.35692,-0.10038,-0.17045,-0.072746,-0.069986
-0.60711,-0.53765,-0.68437,-0.57955,-0.69471,-0.56645,-0.23987,-0.2375,-0.23267,-0.39688,-0.28712,-0.96362,-0.39958,-0.38212,-0.14435,-0.17674,-0.39623,-0.39694,-0.19853,-0.24705,-0.14123,-0.32349,-0.090239,-0.104
-0.60814,-0.54597,-0.66725,-0.60233,-0.70195,-0.47147,-0.33628,-0.3271,-0.2389,-0.46985,-0.29148,-0.85207,-0.41862,-0.3862,-0.17517,-0.57775,-0.38405,-0.38106,-0.26126,-0.21337,-0.15505,-0.39591,-0.1174,-0.097487
-0.64143,-0.58275,-0.79111,-0.65695,-0.75784,-0.48704,-0.36433,-0.3527,-0.16711,-0.47464,-0.31647,-0.95372,-0.50884,-0.40176,-0.20577,-0.98949,-0.61932,-0.61648,-0.43351,-0.42181,-0.16516,-0.39534,-0.13777,-0.11673
-0.65888,-0.58812,-0.7355,-0.61837,-0.71737,-0.39734,-0.35896,-0.35044,-0.14626,-0.49522,-0.33139,-1.0622,-0.76267,-0.3382,-0.20907,-1.2847,-0.94089,-0.93337,-0.35384,-0.48567,-0.21148,-0.41351,-0.13832,-0.23516
-0.65833,-0.587,-0.8195,-0.67226,-0.74468,-0.33911,-0.40539,-0.39221,-0.090907,-0.47052,-0.31372,-0.94152,-0.79345,-0.36948,-0.21292,-1.0364,-0.9545,-0.93897,-0.22546,-0.47787,-0.21314,-0.38721,-0.14371,-0.19005
