-1.4832,-1.5585,-2.8994,-2.82,-3.3184,-0.21504,-0.7837,-1.4404,-2.5562,-3.2511,-2.6799,-3.8523,-2.6309,-2.6092,-3.3665,-1.6028,-1.4738,-1.9106,-2.1903,-2.4132,-2.4025,-2.353,-2.2288,-2.3523,-1.9543,0.31589,-2.3992,-2.4206,-3.2494,-3.0269,-2.7274,-1.6652
-1.3842,-1.2464,-3.0354,-2.7066,-3.3105,-0.42348,-0.73333,-1.4637,-2.3499,-3.1057,-2.5118,-3.8084,-2.4013,-2.435,-3.404,-1.4893,-1.3889,-1.8332,-1.9993,-1.9616,-1.9588,-2.7374,-2.2361,-2.5835,-1.5909,0.45535,-2.2843,-2.3412,-3.0978,-2.8242,-2.3168,-1.7001
-1.1564,-1.0953,-3.1223,-3.041,-3.4309,-0.17473,-0.50587,-1.2996,-2.1437,-2.9793,-2.3381,-3.7098,-2.2372,-2.2652,-3.4019,-1.3759,-1.0982,-1.6396,-1.8902,-1.8952,-1.8794,-2.6596,-2.1741,-2.6752,-1.8588,0.45893,-1.9242,-1.9616,-2.9362,-2.6114,-2.1157,-1.7757
-1.1536,-1.0382,-3.0264,-2.8635,-3.2744,-0.46877,-0.4077,-1.2448,-1.9243,-2.8305,-2.1588,-3.6562,-2.0529,-2.0992,-3.3399,-1.26,-1.2198,-1.3699,-1.6508,-1.5277,-1.499,-2.5662,-2.4679,-2.7821,-1.919,0.58789,-1.8492,-1.8872,-2.7526,-2.3755,-1.9279,-1.7623
-1.3524,-0.72786,-2.821,-2.7879,-3.0963,-0.36183,-0.14334,-0.99994,-1.699,-2.6815,-1.9752,-3.5972,-1.8113,-1.9237,-3.2402,-1.1385,-1.1463,-1.2095,-1.427,-1.7625,-1.7464,-2.648,-2.1083,-2.9153,-1.9973,0.54478,-1.632,-1.6921,-2.5715,-2.1213,-1.9104,-1.7283
-1.3093,-0.70498,-2.8537,-2.6502,-3.0437,-0.51559,-0.080456,-0.72748,-1.4785,-2.5775,-1.7939,-3.5732,-1.5694,-1.7424,-3.1667,-1.0149,-0.86263,-1.1401,-1.4567,-1.4819,-1.4551,-2.4576,-2.2644,-2.4467,-1.8071,0.75036,-1.5847,-1.624,-2.3877,-1.8698,-1.8047,-1.6736
-1.5508,-0.62641,-2.7812,-2.6971,-2.9003,-0.4586,-0.024566,-0.50658,-1.2741,-2.4572,-1.6103,-3.5207,-1.4239,-1.5501,-2.9582,-0.89336,-0.73216,-1.0985,-1.3191,-1.3227,-1.3057,-2.395,-2.3864,-2.1929,-1.6706,0.93597,-1.6449,-1.6631,-2.2099,-1.6119,-1.5011,-1.6075
-1.6698,-0.42054,-2.5491,-2.5426,-2.8158,-0.53497,0.25606,-0.48372,-1.0736,-2.3449,-1.4307,-3.4441,-1.2586,-1.3629,-2.8664,-0.76757,-0.4437,-0.88961,-1.3169,-1.3925,-1.3815,-2.1177,-2.0574,-1.7395,-1.3081,1.1228,-1.4639,-1.4904,-2.0238,-1.3726,-1.157,-1.5876
-1.5487,-0.1963,-2.4382,-2.2862,-2.656,-0.55589,0.28934,-0.25182,-0.8932,-2.1814,-1.2553,-3.2496,-1.0691,-1.1963,-2.8165,-0.64637,-0.2939,-0.67586,-1.1642,-1.0871,-1.0804,-2.2389,-1.8628,-1.4113,-1.0789,1.0933,-1.2449,-1.2558,-1.8324,-1.1908,-1.0375,-1.6034
-1.3302,0.097398,-2.278,-1.9997,-2.3527,-0.701,0.37851,-0.079021,-0.73823,-1.9837,-1.0912,-2.9504,-0.88991,-1.0385,-2.5737,-0.52484,-0.26788,-0.59145,-1.021,-0.99747,-0.98921,-2.2502,-1.595,-1.5447,-1.2861,1.0707,-1.2301,-1.2527,-1.6395,-1.0339,-0.95281,-1.5273
