0,-35.79353,-36.0707,-38.591,-30.45,-31.577
1,-34.685072500000004,-34.63740000000001,-34.638,-30.45,-29.767
2,-33.6423975,-33.6454,-34.638,-30.45,-31.219
3,-32.319844999999994,-32.2175,-35.187,-30.45,-30.295
4,-30.967532499999997,-30.9717,-35.765,-30.45,-32.363
5,-29.805212499999996,-29.7489,-36.349,-30.45,-31.378
6,-28.74489000000001,-28.740299999999998,-37.139,-30.45,-31.271
7,-27.426625000000005,-27.445300000000003,-33.564,-30.45,-27.307
8,-26.104415999999997,-26.119799999999998,-35.966,-30.45,-28.162
9,-24.983279749999998,-25.0653,-32.32,-30.45,-28.632
