-0.34692,-0.36635,-0.19918,-0.39308,-0.019142,-0.23092,-0.20616,-0.1989,0.050632,-0.29598,-0.92741,-1.2499,-0.87914,-2.0141,-1.6557,-0.91695,-1.2697,-1.455,-0.22066,-0.61855,-0.15387,-0.14089,-0.10976,-0.15404,-0.33686,-0.081213,-0.13394,-0.69276,-0.99172,-0.51666,-0.3085,-0.37515,-0.38709,-0.13723
-0.27779,-0.4082,-0.12869,-0.35362,0.18469,-0.29367,-0.1614,-0.15298,-0.033926,-0.35309,-0.8755,-1.1252,-0.94862,-2.1116,-1.5159,-0.55439,-1.1505,-1.3667,-0.048068,-0.38945,0.10331,-0.14077,-0.12091,-0.22226,-0.39981,-0.11006,-0.20491,-0.6327,-1.0357,-0.47914,-0.31136,-0.3099,-0.29033,-0.077131
-0.32913,-0.53417,-0.45872,-0.63216,-0.45979,-0.31583,-0.14715,-0.14697,-0.029755,-0.35342,-0.89946,-0.82408,-0.80067,-2.1668,-1.4634,-0.55091,-1.1415,-1.2905,-0.01369,-0.41262,-0.024832,-0.082048,-0.059965,-0.16238,-0.4546,-0.13126,-0.24841,-0.76004,-0.97626,-0.41544,-0.20967,-0.3913,-0.26522,-0.12522
-0.078872,-0.33461,-0.55405,-0.69786,-0.55196,-0.23625,-0.17514,-0.17499,-0.067882,-0.2309,-0.71583,-0.96243,-0.70327,-2.4619,-1.5135,-0.75887,-1.1531,-1.3301,0.24552,-0.38508,0.055705,0.047533,0.055987,-0.097727,-0.44202,-0.09852,-0.22981,-0.66475,-0.84055,-0.36698,-0.10983,-0.29797,-0.23521,-0.11714
0.0043313,-0.29055,-0.49641,-0.62778,-0.28978,-0.23454,-0.31752,-0.31857,-0.02064,-0.19721,-0.73368,-0.98379,-0.83262,-2.2827,-1.3025,-0.691,-1.0945,-1.3752,0.21592,-0.29382,0.28683,0.16999,0.1866,-0.10258,-0.41855,-0.11283,-0.24532,-0.69307,-0.84689,-0.34146,-0.064649,-0.26635,-0.23559,-0.097982
0.050705,-0.21191,-0.14255,-0.64165,-0.21247,-0.20548,-0.1694,-0.17074,0.027689,-0.17731,-0.57483,-0.67841,-0.77188,-2.0227,-1.3244,-0.45736,-1.1687,-1.3006,0.26917,0.004246,0.34931,0.3109,0.31343,-0.028626,-0.36151,-0.11684,-0.22789,-0.5524,-0.8952,-0.32465,0.068419,-0.25237,-0.20625,-0.14686
0.041835,-0.11966,-0.50007,-0.66087,-0.50384,-0.19506,-0.19429,-0.19858,0.024437,-0.1192,-0.5688,-0.71344,-0.64314,-1.8298,-0.99259,-0.65353,-1.1004,-1.2216,0.34219,0.056456,0.35343,0.47412,0.49152,-0.015159,-0.37045,-0.1011,-0.22183,-0.63595,-0.71238,-0.27952,0.20682,-0.21151,-0.13689,-0.056259
0.040206,-0.14898,-0.44052,-0.54296,-0.54764,-0.19668,-0.16447,-0.16796,0.0069974,-0.08059,-0.54316,-0.72661,-0.76367,-1.7664,-0.86363,-0.7243,-1.0476,-1.2062,0.42778,-0.022564,0.4353,0.6916,0.69965,0.042059,-0.38854,-0.0968,-0.22667,-0.53299,-0.54336,-0.25357,0.15526,-0.23293,-0.15443,-0.11719
0.0025183,-0.037048,-0.29398,-0.51909,-0.093123,-0.15062,-0.10388,-0.10685,-0.032178,-0.084787,-0.542,-0.57776,-0.64998,-1.4339,-0.80682,-0.52095,-0.89309,-1.1524,0.49283,0.075879,0.65972,0.81628,0.83182,0.049222,-0.34692,-0.093599,-0.22678,-0.50529,-0.56249,-0.23866,0.14887,-0.15021,-0.18959,-0.06106
0.079768,-0.13357,-0.4551,-0.48573,-0.38879,-0.08855,-0.14511,-0.14512,-0.053541,-0.022858,-0.52653,-0.53182,-0.57774,-1.2516,-0.77175,-0.46317,-0.85231,-1.0988,0.51088,0.0257,0.74626,0.86736,0.8786,0.089336,-0.28891,-0.070359,-0.20237,-0.46975,-0.60045,-0.23744,0.17546,-0.17853,-0.1148,-0.10348
