-0.65574,-0.86428,-1.751,0.33982,-1.432,-1.011,-1.146,-2.1866,-2.1973,-1.7398,-0.24226,-2.0552,0.17809,0.073018,-0.89003,-1.6293,-1.3277,-1.4315,-1.4391,-1.4152,-0.92218,-0.50714,-1.4982,-1.258,0.056487,-1.5307
-0.47097,-0.43238,-1.4719,0.47139,-1.4755,-0.94781,-1.0141,-1.9379,-1.9355,-1.5733,-0.46089,-2.1657,0.29726,0.13368,-0.54233,-1.7472,-0.92117,-1.2476,-1.263,-1.2488,-0.82187,-0.33206,-1.223,-1.2936,0.19051,-1.6917
-0.26671,-0.54414,-1.0056,0.3624,-1.0566,-0.59338,-0.67651,-1.6595,-1.6637,-1.2137,-0.15222,-1.8514,0.12869,0.199,-0.45974,-1.5664,-1.3664,-1.2153,-1.2536,-1.2488,-0.72088,-0.25693,-1.3453,-1.2476,0.32527,-1.348
-0.28864,-0.60168,-0.9106,0.42429,-0.9064,-0.29374,-0.36332,-1.4893,-1.4977,-0.90864,-0.034667,-1.6016,0.14228,0.15333,-0.41215,-1.239,-1.373,-1.1175,-1.0481,-1.0338,-0.7417,0.1131,-1.2148,-0.92178,0.39801,-0.93202
-0.15462,0.047124,-0.98807,0.50925,-0.79774,-0.33733,-0.40715,-1.3606,-1.3817,-0.84901,-0.18405,-1.3508,0.28669,0.21339,-0.35705,-1.3775,-1.1254,-0.86363,-0.89982,-0.88739,-0.6637,-0.047549,-0.9694,-0.6157,0.38255,-1.0864
-0.23249,-0.084503,-1.1858,0.47075,-0.70509,-0.302,-0.3545,-1.2967,-1.3097,-0.72729,-0.062624,-1.18,0.29121,0.3117,-0.36073,-1.1571,-0.83879,-0.78332,-0.77834,-0.75993,-0.85036,0.010377,-0.90798,-0.81584,0.48199,-1.0049
0.0099061,-0.14062,-1.0699,0.36434,-0.35759,-0.33334,-0.36118,-1.17,-1.1809,-0.7974,-0.053969,-0.97829,0.26693,0.22547,-0.27946,-1.0084,-0.86437,-0.64852,-0.73025,-0.71541,-0.72069,0.22219,-1.0434,-0.88403,0.67886,-0.66668
0.0048098,0.31968,-0.91782,0.24201,0.080557,-0.3592,-0.41023,-1.1681,-1.1737,-0.89697,-0.20128,-0.92274,0.24826,0.25257,-0.36073,-0.96841,-0.75279,-0.54078,-0.68378,-0.66683,-0.65291,0.059748,-1.2766,-0.91086,0.66068,-0.50594
0.29444,-0.23074,-1.1214,-0.16812,-0.14462,-0.33409,-0.34664,-0.86727,-0.87542,-1.0865,-0.0015237,-0.85483,0.23571,0.22719,-0.27262,-0.88945,-0.98268,-0.43901,-0.49311,-0.48488,-0.78836,-0.04452,-1.2602,-1.0874,0.55406,-0.62515
0.23614,0.15093,-0.99618,-0.17104,-0.9173,-0.30035,-0.31979,-0.68852,-0.68464,-0.92509,0.1138,-0.73323,0.2294,0.27095,-0.093125,-0.91939,-0.48947,-0.38212,-0.45871,-0.44513,-0.65706,0.14707,-0.97432,-1.1137,0.55788,-0.49661
