1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40
-0.124,-0.397,-0.763,-0.679,-1.2,-0.578,-0.377,-1.141,-1.117,-0.388,-0.385,-0.396,-0.188,-0.249,-0.346,-0.925,-0.412,-2.473,-0.22,-0.648,-1.478,-0.023,-0.438,-0.715,-1.036,-0.944,-0.946,-0.091,-0.287,-0.254,-0.203,-0.353,-0.611,-0.719,-0.607,-0.371,-0.609,-0.482,-0.074
-0.199,-0.626,-0.954,-1.098,-1.943,-1.048,-0.772,-1.808,-1.792,-0.545,-0.594,-0.802,-0.307,-0.462,-0.584,-1.2,-0.614,-2.934,-0.435,-1.16,-2.075,-0.038,-0.815,-1.059,-1.474,-1.245,-1.248,-0.397,-0.298,-0.388,-0.263,-0.636,-0.751,-0.853,-1.148,-0.624,-0.911,-0.822,-0.114
-0.289,-1.091,-1.305,-1.425,-2.485,-1.053,-1.185,-1.869,-1.855,-0.978,-1.06,-0.922,-0.395,-0.946,-0.747,-1.557,-0.803,-3.228,-1.182,-1.472,-2.484,-0.624,-1.076,-1.36,-1.776,-1.557,-1.566,-0.734,-0.494,-0.647,-0.624,-0.786,-0.805,-0.882,-1.486,-0.868,-1.169,-1.201,-0.141
-0.306,-1.605,-2.194,-1.688,-2.836,-0.599,-1.607,-2.604,-2.603,-1.586,-1.617,-1.381,-0.48,-1.464,-0.893,-2.054,-1.041,-3.463,-2.221,-1.753,-2.856,-1.005,-1.37,-1.648,-2.035,-1.818,-1.833,-2.105,-1.03,-0.844,-0.71,-0.927,-1.259,-1.352,-1.57,-1.119,-1.228,-1.454,-0.196
-0.423,-1.752,-2.339,-2.327,-2.936,-1.036,-2.032,-2.858,-2.863,-1.774,-1.767,-1.768,-0.811,-1.791,-1.053,-2.429,-1.279,-3.641,-2.564,-2.041,-3.242,-1.293,-1.641,-1.924,-2.27,-2.045,-2.063,-2.729,-2.264,-1.46,-1.734,-1.374,-1.594,-1.613,-1.742,-1.348,-1.787,-1.975,-0.233
-0.442,-1.699,-2.315,-2.939,-3.044,-1.341,-2.396,-2.589,-2.595,-1.688,-1.682,-1.729,-0.742,-1.948,-1.27,-2.644,-1.477,-3.762,-2.791,-2.301,-3.436,-1.555,-1.884,-2.154,-2.499,-2.27,-2.293,-2.879,-2.765,-1.675,-2.313,-1.69,-1.071,-1.142,-1.865,-1.578,-2.021,-2.232,-0.28
-0.655,-1.919,-2.122,-2.86,-2.919,-0.737,-2.558,-2.937,-2.945,-1.731,-1.727,-1.904,-1.012,-2.297,-1.586,-2.819,-1.697,-3.917,-2.974,-2.471,-3.537,-1.812,-2.089,-2.325,-2.699,-2.471,-2.494,-2.86,-2.581,-2.291,-2.711,-2.09,-1.388,-1.452,-2.165,-1.784,-2.424,-2.445,-0.331
-0.752,-2.218,-2.179,-3.093,-3.117,-0.844,-2.753,-2.458,-2.463,-1.821,-1.824,-1.695,-1.356,-2.497,-2.331,-2.938,-1.869,-4.077,-3.128,-2.662,-3.572,-2.027,-2.293,-2.56,-2.881,-2.64,-2.665,-2.788,-2.915,-2.406,-3.182,-2.023,-2.326,-2.408,-2.457,-2.031,-2.674,-2.632,-2.332
-0.971,-2.63,-2.33,-3.143,-3.189,-0.964,-2.571,-3.254,-3.257,-2.582,-2.585,-2.313,-1.302,-2.677,-2.502,-3.058,-2.018,-4.187,-3.294,-2.817,-3.648,-2.19,-2.449,-2.746,-3.038,-2.802,-2.831,-3.145,-3.006,-2.675,-3.577,-2.154,-2.803,-2.862,-2.827,-2.308,-2.73,-2.772,-3.044
-1.626,-2.805,-3.165,-3.479,-3.64,-1.37,-2.918,-3.472,-3.467,-2.716,-2.717,-2.429,-1.001,-2.614,-2.645,-3.143,-2.149,-4.192,-3.431,-2.954,-3.714,-2.355,-2.585,-2.892,-3.148,-2.946,-2.977,-3.463,-3.327,-2.723,-3.649,-2.474,-2.799,-2.853,-2.88,-2.506,-2.851,-2.896,-1.564
-2.786,-2.852,-3.363,-3.8,-3.813,-1.984,-3.199,-3.696,-3.694,-3.04,-3.041,-2.702,-1.608,-2.815,-2.801,-3.18,-2.287,-4.164,-3.558,-3.077,-3.73,-2.491,-2.719,-3.036,-3.236,-3.078,-3.113,-3.481,-3.333,-2.987,-3.594,-2.81,-2.937,-2.99,-2.934,-2.667,-3.107,-3.011,-2.134
-3.554,-3.109,-3.431,-3.812,-3.87,-2.893,-3.385,-3.89,-3.911,-3.249,-3.248,-2.959,-1.887,-3.066,-2.825,-3.106,-2.342,-4.183,-3.639,-3.178,-3.306,-2.574,-2.837,-3.139,-3.321,-3.17,-3.202,-3.405,-3.342,-3.0,-3.566,-2.988,-3.064,-3.108,-2.825,-2.855,-3.032,-3.137,-1.612
-3.591,-3.193,-3.514,-3.813,-3.94,-3.331,-3.575,-3.8,-3.826,-3.468,-3.46,-2.961,-1.99,-3.247,-2.93,-3.214,-2.435,-4.209,-3.701,-3.048,-3.409,-2.662,-2.931,-3.222,-3.415,-3.281,-3.304,-3.574,-3.494,-3.298,-3.71,-3.185,-3.173,-3.237,-2.944,-2.973,-3.45,-3.245,-3.293
-3.652,-3.297,-3.542,-3.801,-3.943,-3.746,-3.681,-3.923,-3.96,-3.105,-3.096,-3.128,-2.082,-3.251,-3.087,-3.2,-2.535,-4.275,-3.76,-2.891,-3.112,-2.734,-2.995,-3.273,-3.475,-3.346,-3.373,-3.555,-3.478,-3.21,-3.954,-3.248,-3.165,-3.245,-3.018,-3.064,-3.403,-3.292,-2.313
-3.645,-3.227,-3.482,-3.788,-3.856,-3.83,-3.426,-3.566,-3.587,-3.221,-3.211,-2.852,-2.144,-3.356,-3.151,-3.225,-2.487,-4.319,-3.804,-3.803,-3.357,-2.801,-3.035,-3.316,-3.53,-3.379,-3.405,-3.621,-3.404,-3.016,-3.96,-3.283,-3.171,-3.3,-3.049,-3.138,-3.605,-3.313,-2.348
-3.675,-3.43,-3.428,-3.775,-3.795,-3.612,-3.77,-3.392,-3.422,-2.991,-2.991,-2.875,-2.189,-3.39,-3.339,-3.267,-2.709,-4.294,-3.831,-3.73,-3.507,-2.864,-3.063,-3.35,-3.536,-3.403,-3.433,-3.141,-2.904,-2.729,-3.107,-3.316,-2.658,-2.737,-3.171,-3.132,-3.742,-3.351,-3.017
-3.607,-3.469,-3.236,-3.573,-3.593,-3.861,-3.666,-3.676,-3.699,-3.177,-3.188,-2.833,-2.186,-3.424,-2.205,-3.308,-1.776,-4.24,-3.802,-3.759,-2.445,-2.843,-3.067,-3.355,-3.539,-3.455,-3.487,-2.693,-2.738,-2.488,-3.107,-3.364,-2.865,-2.712,-3.134,-3.161,-3.769,-3.371,-1.816
-3.572,-3.505,-3.462,-3.886,-3.84,-3.812,-3.782,-3.768,-3.801,-3.317,-3.339,-2.971,-2.194,-3.44,-3.361,-1.751,-1.546,-4.234,-3.802,-3.769,-1.878,-2.878,-3.056,-3.352,-3.478,-3.496,-3.523,-2.715,-2.486,-3.54,-3.353,-3.228,-2.387,-2.445,-3.308,-3.239,-3.686,-3.387,-0.926
-3.637,-3.534,-3.506,-3.846,-3.858,-3.874,-3.792,-3.497,-3.504,-2.825,-2.843,-2.81,-2.192,-3.426,-2.845,-2.257,-1.941,-4.211,-3.737,-3.493,-2.549,-2.841,-3.048,-3.327,-3.447,-3.453,-3.483,-2.935,-3.384,-3.408,-3.917,-3.045,-2.901,-3.135,-3.237,-3.266,-3.65,-3.358,-2.389
-3.564,-3.517,-3.479,-3.82,-3.84,-3.841,-3.291,-3.51,-3.529,-3.092,-3.11,-2.56,-2.196,-3.395,-2.543,-2.38,-1.916,-4.203,-3.624,-3.664,-2.443,-2.831,-3.02,-3.272,-3.406,-3.374,-3.398,-3.873,-3.723,-3.372,-3.806,-2.516,-3.353,-3.404,-3.243,-3.256,-3.643,-3.339,-1.254
-3.57,-3.464,-3.496,-3.827,-3.866,-3.521,-3.503,-3.955,-3.997,-3.452,-3.473,-2.925,-2.169,-3.382,-2.966,-2.952,-2.404,-4.242,-3.529,-3.604,-3.821,-2.727,-2.942,-3.199,-3.354,-3.342,-3.367,-3.712,-3.556,-3.336,-3.89,-3.026,-2.414,-2.549,-3.234,-3.199,-3.536,-3.297,-0.789
-3.536,-3.483,-3.398,-3.808,-3.8,-3.495,-3.63,-3.836,-3.87,-3.342,-3.354,-2.906,-2.126,-3.313,-2.827,-2.787,-2.259,-4.241,-3.433,-3.536,-4.041,-2.668,-2.902,-3.109,-3.263,-3.276,-3.305,-3.602,-3.533,-3.26,-3.892,-3.168,-2.073,-2.246,-3.255,-3.118,-3.512,-3.184,-1.817
-3.602,-3.412,-3.37,-3.77,-3.714,-3.082,-3.52,-3.837,-3.868,-3.319,-3.319,-2.824,-1.96,-3.228,-2.919,-1.948,-2.378,-4.242,-3.284,-3.362,-3.952,-2.601,-2.784,-3.002,-3.159,-3.171,-3.2,-3.658,-3.584,-3.099,-3.741,-3.029,-1.706,-1.77,-2.466,-3.052,-3.447,-3.071,-2.106
-3.522,-3.338,-3.234,-3.694,-3.543,-2.6,-3.298,-3.521,-3.547,-3.162,-3.165,-2.567,-1.778,-3.075,-2.799,-2.62,-2.3,-4.198,-3.149,-3.146,-3.904,-2.488,-2.68,-2.881,-3.026,-3.039,-3.061,-3.642,-3.32,-3.131,-3.672,-2.9,-1.738,-1.788,-3.223,-2.944,-3.179,-2.891,-2.758
-3.476,-3.211,-3.102,-3.509,-3.31,-3.257,-3.068,-3.37,-3.397,-2.805,-2.808,-2.488,-1.85,-3.001,-2.283,-2.393,-2.172,-4.109,-3.001,-3.339,-4.03,-2.325,-2.572,-2.764,-2.861,-2.894,-2.915,-3.01,-2.881,-2.962,-3.67,-2.766,-2.174,-2.192,-3.074,-2.848,-1.974,-2.728,-3.238
-3.295,-2.894,-2.909,-3.296,-3.115,-3.408,-2.734,-3.541,-3.574,-2.902,-2.91,-2.368,-1.747,-2.635,-2.355,-2.051,-2.066,-3.981,-2.781,-3.115,-3.896,-2.182,-2.439,-2.619,-2.679,-2.751,-2.768,-3.016,-2.672,-2.842,-3.536,-2.404,-2.341,-2.38,-3.019,-2.646,-2.819,-2.533,-3.127
