-0.90297,-0.25758,-0.68123,-0.83129,-0.68082,-0.092923,-0.31038,-0.062577,-0.12052,-0.3967,-0.39783,-0.23886,-0.49282,-0.020877,-0.50731,-2.4357,-0.85662,-2.635,-1.1709,-1.2786,-2.8832,-0.76464,-0.92225,-1.2521,-0.74459,-1.3693,-1.3576,-0.77403,-0.68764,0.033042,-0.22964,-1.19,-0.8304,-0.63864,-0.72868,-0.47995,-0.70389,-1.1841,-1.1835,-2.678
-0.89916,-0.33626,-1.1315,-1.293,-1.1252,-0.11361,-0.2543,-0.11541,-0.2041,-0.47931,-0.48114,-0.15242,-0.69556,-0.13398,-0.56811,-2.5098,-0.85476,-2.8397,-1.396,-1.3898,-2.9804,-0.85451,-1.0762,-1.4559,-0.72648,-1.4171,-1.4101,-1.0215,-1.1822,0.10869,-0.28951,-1.3978,-1.2025,-0.86787,-0.9445,-0.56356,-0.86711,-1.3638,-1.477,-2.8237
-1.2844,-0.60753,-1.4427,-1.3347,-1.4972,-0.11062,-0.2751,-0.34003,-0.46183,-0.61469,-0.60971,-0.57553,-0.82437,-0.21821,-0.71555,-2.7086,-0.98832,-3.0029,-1.6811,-1.5458,-3.0897,-1.1539,-1.2007,-1.5609,-1.0119,-1.5577,-1.5495,-1.1264,-1.3341,-0.13592,-0.3404,-1.1342,-1.2534,-1.1023,-1.1958,-0.88949,-1.1203,-1.6031,-1.404,-2.7416
-1.3966,-0.91226,-1.6929,-1.7794,-1.6911,-0.12744,-0.2158,-0.42437,-0.56153,-0.89809,-0.89715,-0.8236,-1.2021,-0.38824,-0.91653,-2.9013,-1.1877,-2.994,-1.9414,-1.7085,-3.2581,-1.3603,-1.3396,-1.7631,-1.1309,-1.8226,-1.8057,-1.2208,-1.1944,-0.40538,-0.31341,-0.91138,-1.469,-1.2816,-1.3467,-1.4717,-1.3288,-1.7603,-1.7412,-2.8007
-1.7034,-1.1252,-1.9621,-2.0025,-1.9948,-0.080991,-0.27724,-0.27845,-0.28545,-1.0801,-1.0732,-0.84072,-1.4487,-0.53595,-1.1208,-3.053,-1.3994,-3.2198,-2.1034,-1.8494,-3.3873,-1.4647,-1.476,-1.7857,-1.1589,-1.8901,-1.8812,-1.2459,-1.3537,-0.76781,-0.43823,-0.79171,-1.775,-1.5026,-1.5609,-1.4512,-1.3499,-2.0335,-1.86,-3.0506
-1.7901,-1.2162,-2.2658,-2.2741,-2.3029,-0.25163,-0.53662,-0.15799,-0.18276,-1.0603,-1.0649,-0.65083,-1.44,-0.68841,-1.2451,-3.0476,-1.5373,-3.0491,-2.3669,-1.9926,-3.3442,-1.594,-1.5373,-1.8976,-1.2409,-2.006,-1.9977,-1.0894,-1.4462,-1.1247,-0.74534,-0.8206,-1.4408,-1.7163,-1.7642,-1.5676,-1.5147,-2.209,-1.8525,-3.0562
-2.1145,-1.3228,-2.3566,-1.8786,-2.4421,-0.71358,-0.26885,0.03529,-0.111,-1.0506,-1.0379,-0.71666,-1.5157,-0.78436,-1.4483,-3.1079,-1.7132,-3.2445,-2.3497,-2.1418,-3.3905,-1.7122,-1.7098,-1.9907,-1.2971,-2.0743,-2.0637,-1.1707,-1.8133,-0.96967,-0.78477,-1.1018,-1.5432,-1.8727,-1.9323,-1.7614,-1.5935,-2.268,-2.0908,-3.1884
-1.9834,-1.445,-2.4918,-1.9604,-2.5556,-0.83391,-0.27122,-0.24951,-0.41572,-1.3785,-1.3736,-0.8804,-1.7478,-0.8812,-1.6122,-3.2062,-1.8288,-3.3325,-2.4395,-2.3264,-3.4427,-1.8126,-1.6995,-2.045,-1.3063,-2.1467,-2.1333,-1.09,-1.7785,-0.77847,-0.84902,-1.2821,-1.7704,-1.8206,-1.9047,-1.8926,-1.699,-2.4232,-2.1965,-3.3361
-2.3263,-1.397,-2.2547,-2.3711,-2.3851,-0.86906,-0.46245,-0.50795,-0.56643,-1.3685,-1.3707,-0.96125,-1.6674,-0.92954,-1.807,-3.3695,-2.0111,-3.4468,-2.5276,-2.473,-3.5678,-1.9312,-1.8623,-2.0567,-1.4363,-2.2442,-2.2333,-1.3058,-2.1627,-0.5153,-0.82527,-1.3795,-1.7153,-2.0597,-2.1457,-1.8114,-1.7961,-2.6275,-2.2986,-3.402
-2.292,-1.4531,-2.3696,-2.1666,-2.5046,-1.0698,-0.78835,-0.663,-0.66747,-1.2152,-1.2143,-1.185,-1.846,-0.99623,-1.9123,-3.4921,-2.1424,-3.3811,-2.683,-2.605,-3.5838,-2.0392,-2.0106,-2.261,-1.4802,-2.2987,-2.2855,-1.4457,-2.4829,-0.73166,-1.0299,-1.0989,-2.1851,-2.2222,-2.3239,-1.6134,-1.8803,-2.8416,-2.5375,-3.3312
