-0.030377,0.0060545,-0.011942,-0.0056103,0.018945,-0.13922,-0.31089,-0.55451,-0.61901,-0.39557,-3.3071,-2.1032,-0.58304,-0.3053,-0.37861,-0.37217,-0.2266,-0.26602,-0.054107,-0.038577,-0.43249,-0.61072,-0.46149,-0.42488,-0.18444,-0.46161,-0.97194,-2.7367,-0.15888,-0.064242
0.0010658,-0.0081647,-0.0022938,0.0047385,0.027734,-0.045905,-0.31749,-0.61182,-0.55279,-0.40614,-2.4928,-1.8578,-0.8051,-0.38705,-0.28024,-0.24414,-0.6242,-0.23815,0.055166,0.063802,-0.4643,-0.59813,-0.50471,-0.44002,-0.15596,-0.43296,-0.77293,-2.4268,-0.21748,0.030819
0.020215,-0.012786,-0.0073894,-0.0015665,0.018193,0.15306,-0.27055,-0.59076,-0.69459,-0.52187,-2.5443,-1.5681,-0.62455,-0.31647,-0.5771,-0.46366,-0.637,-0.29494,0.19878,0.21135,-0.37868,-0.58317,-0.43088,-0.46468,-0.13294,-0.49666,-0.73675,-2.2908,-0.2578,-0.013329
-0.0070213,-0.00058883,-0.0071465,-0.0027688,0.0016768,0.16235,-0.27067,-0.90456,-0.89955,-0.86125,-2.4157,-1.7337,-0.51591,-0.24484,-0.53007,-0.88779,-0.35825,-0.15629,0.31273,0.32735,-0.29113,-0.598,-0.3417,-0.3669,-0.099779,-0.47265,-0.70864,-2.0633,-0.25848,0.022334
-5.8534e-05,0.00030447,-0.010801,-0.0055396,0.033096,0.15675,-0.28599,-0.84975,-1.1549,-0.94446,-1.9584,-1.6675,-0.48824,-0.23369,-0.44439,-0.49448,-0.27254,-0.11201,0.46343,0.47754,-0.31981,-0.5139,-0.41515,-0.36815,-0.11892,-0.40838,-0.63205,-1.8756,-0.23719,0.20041
0.01689,-0.005987,-0.00042779,0.0019674,0.053873,0.23336,-0.23928,-0.70096,-0.99365,-0.72364,-1.8602,-1.5342,-0.43829,-0.2287,-0.57706,-0.40576,-0.25644,0.10103,0.65283,0.67244,-0.32366,-0.3599,-0.39939,-0.39454,-0.13563,-0.43899,-0.64193,-1.7353,-0.22078,-0.050655
0.014886,0.025835,0.0099111,0.012149,0.069157,0.134,-0.23819,-0.54928,-0.72087,-0.42891,-1.9284,-1.3219,-0.37231,-0.23909,-0.29273,-0.41101,-0.17657,0.097998,0.5482,0.55751,-0.28492,-0.50492,-0.32788,-0.32775,-0.10416,-0.40135,-0.60765,-1.649,-0.21124,-0.088207
0.0089227,0.023835,-0.004211,-0.0020437,0.077282,0.18882,-0.24378,-0.34321,-0.43251,-0.31147,-1.9004,-1.1545,-0.4067,-0.22894,-0.37861,-0.46021,-0.1488,0.23258,0.72151,0.72947,-0.21889,-0.39675,-0.32633,-0.33596,-0.11465,-0.34556,-0.54452,-1.4968,-0.18848,-0.014297
0.02069,0.013829,0.0042816,0.0067571,0.067856,0.24137,-0.19207,-0.29764,-0.53926,-0.30942,-1.5364,-0.94293,-0.38842,-0.15411,-0.13854,-0.31886,-0.12525,0.38093,0.65061,0.65693,-0.19761,-0.37046,-0.32033,-0.31291,-0.095541,-0.37355,-0.61062,-1.4204,-0.18123,0.08653
0.042637,0.017108,0.014416,0.016197,0.081772,0.17686,-0.18419,-0.27526,-0.50916,-0.32563,-1.1361,-1.0382,-0.29519,-0.096115,-0.28886,-0.27117,-0.096491,0.35068,0.60929,0.6202,-0.19045,-0.43854,-0.24065,-0.27275,-0.064983,-0.25835,-0.50336,-1.4739,-0.15629,0.14622
