-2.015,-0.26751,-1.7112,-2.3058,-1.7737,-2.4952,-2.6763,-1.9485,-1.9581,-1.5026,-0.85555,-0.61961,-1.2078,-2.2689,-1.2424,-1.4109,-2.0931,-0.3983,-1.1458,-1.2456,-1.2306,-1.585,-3.2714,-0.77991,-0.84485,-3.0943,-1.6909,-1.1967,-1.0468,-1.589,-1.5598
-1.6522,-0.66502,-1.6155,-1.9474,-1.4898,-2.2499,-2.432,-1.8322,-1.8415,-1.2385,-0.72799,-1.0515,-1.033,-2.2053,-1.1884,-1.3139,-2.0401,-0.55672,-1.0633,-1.2088,-1.1777,-1.3954,-2.8744,-0.61789,-1.071,-2.9145,-1.8148,-1.1877,-0.84791,-1.393,-1.373
-1.0801,-0.57989,-1.6361,-2.2042,-1.2097,-2.2597,-2.3786,-2.2083,-2.2074,-1.0609,-0.72309,-1.2642,-1.0272,-2.0463,-1.2769,-1.3386,-1.611,-0.58686,-0.8965,-1.3805,-1.3472,-1.39,-2.7097,-0.3958,-0.64618,-2.7481,-1.8249,-0.8692,-0.77208,-1.5046,-1.3688
-1.0834,-0.40526,-1.5701,-1.8508,-1.3059,-2.1991,-2.2716,-2.02,-2.0246,-1.0253,-0.74674,-1.0294,-1.0691,-1.5524,-0.98452,-1.2381,-1.616,-0.68205,-0.5712,-1.1706,-1.1622,-1.1596,-2.6287,-0.38446,-0.77194,-2.503,-1.3176,-0.87763,-0.96699,-1.3512,-1.3154
-1.2238,-0.36632,-1.3829,-1.5313,-1.0945,-2.2344,-2.484,-1.6925,-1.684,-0.88193,-0.68921,-0.89657,-0.68503,-1.558,-0.75603,-0.88724,-1.082,-0.51827,-0.71434,-0.76219,-0.76169,-0.98338,-2.618,-0.58973,-0.60507,-2.3043,-1.469,-0.80102,-0.4655,-1.0826,-1.1652
-1.0203,-1.0182,-1.1271,-1.5832,-1.1969,-1.6806,-2.1488,-1.495,-1.5014,-0.86668,-0.63627,-0.57489,-0.52913,-1.106,-0.66441,-0.54992,-0.46348,-0.13885,-0.54685,-0.5895,-0.57061,-0.82107,-2.5676,-0.34213,-0.50561,-2.2701,-1.2254,-0.71746,-0.52409,-1.1081,-1.0013
-1.1608,-0.82541,-1.247,-1.4086,-0.43561,-1.8678,-1.9475,-1.1269,-1.1476,-0.66386,-0.51266,-0.51965,-0.48468,-0.92628,-0.5903,-0.44452,-0.80527,0.29698,-0.33321,-0.8459,-0.83848,-0.67802,-2.5167,-0.19826,-0.41539,-2.121,-1.0555,-0.8354,-0.46613,-0.95398,-0.88409
-1.2768,-0.45094,-1.1572,-1.1197,-0.51337,-1.368,-1.4353,-1.1788,-1.1909,-0.50552,-0.34204,-0.034487,-0.57656,-0.76592,-0.62293,-0.39626,-0.45749,0.34679,-0.19982,-0.56317,-0.5355,-0.56246,-2.4653,-0.18307,-0.28375,-2.0632,-1.1709,-0.70609,-0.49419,-0.84467,-0.80893
-0.80261,-0.3545,-1.0663,-1.172,-0.37302,-1.5512,-1.7923,-1.1786,-1.1839,-0.38761,-0.36246,0.093344,-0.65724,-0.94344,-0.65461,-0.50233,-0.32555,0.042023,-0.17079,-0.65072,-0.63486,-0.57765,-2.3197,-0.23781,-0.28242,-1.9959,-0.93186,-0.70549,-0.44005,-0.83089,-0.84689
-0.66868,-0.10075,-0.99999,-1.0722,-0.32784,-1.4062,-1.3005,-1.3381,-1.3511,-0.33828,-0.13641,-0.10439,-0.48994,-1.0098,-0.63986,-0.39698,-0.15982,-0.10145,-0.20904,-0.18245,-0.17183,-0.54333,-2.2014,-0.34484,-0.069857,-1.9721,-0.83629,-0.68769,-0.34641,-0.68529,-0.65378
