1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-0.231,-0.105,-0.143,-0.188,-0.157,-0.001,-0.076,-0.025,-0.029,-0.064,-0.053,-0.041,-0.13,-0.374,-0.013,-0.029,-0.025,-0.353,-0.242,-0.179,0.0,-0.038,-0.358,-0.565,-0.827,-0.842,-0.841,-0.319,-0.154,0.0,0.0,-0.006,-0.119,-0.153,-0.19,-0.378,-0.11,-0.03,-0.025,-0.08
-0.594,-0.201,-0.207,-0.246,-0.239,-0.085,-0.209,-0.114,-0.092,-0.108,-0.095,-0.09,-0.247,-0.637,-0.055,-0.089,-0.057,-0.543,-0.351,-0.13,0.0,-0.091,-0.873,-0.396,-0.572,-0.727,-0.75,-0.868,-0.233,0.0,0.0,-0.031,-0.151,-0.408,-0.451,-0.272,-0.245,-0.026,-0.141,-0.078
-1.633,-0.726,-0.33,-0.377,-0.457,-0.222,-0.878,-0.392,-0.365,-0.166,-0.152,-0.299,-0.556,-0.766,-0.136,-0.181,-0.111,-0.754,-0.701,-0.029,-0.039,-0.077,-1.164,-0.541,-0.521,-1.498,-1.528,-0.981,-0.319,-0.029,-0.014,-0.09,-0.183,-1.051,-1.184,-0.4,-0.525,-0.057,-0.26,-0.168
-1.928,-0.978,-0.409,-0.521,-0.595,-0.142,-0.926,-1.424,-1.391,-0.41,-0.406,-0.994,-0.76,-1.301,-0.195,-0.261,-0.194,-2.622,-2.012,-0.018,-0.027,-0.018,-1.332,-0.597,-2.083,-1.821,-1.84,-0.918,-0.634,-0.038,-0.037,-0.081,-0.197,-1.678,-1.845,-0.496,-0.732,-0.196,-0.396,-0.162
-1.673,-1.184,-0.683,-1.039,-1.122,-0.202,-1.135,-2.184,-2.174,-0.925,-0.92,-1.101,-0.82,-1.521,-0.403,-0.704,-0.404,-2.592,-2.609,-0.136,-0.051,-0.097,-1.317,-1.027,-2.345,-2.069,-2.089,-2.344,-2.162,-0.049,-0.059,-0.115,-0.853,-1.758,-1.849,-0.682,-0.433,-0.335,-0.372,-0.155
-2.033,-1.5,-1.925,-2.098,-2.533,-0.454,-1.189,-3.375,-3.404,-0.385,-0.375,-1.853,-1.017,-0.923,-0.219,-0.327,-0.243,-3.745,-2.896,-0.629,-0.206,-0.107,-1.868,-1.861,-2.653,-2.359,-2.38,-1.404,-2.582,-0.04,-0.047,-0.032,-0.633,-1.596,-1.701,-0.83,-0.669,-1.473,-0.401,-0.227
-1.732,-2.026,-2.173,-2.876,-2.945,-0.809,-0.805,-2.892,-2.897,-0.409,-0.398,-0.899,-1.12,-0.572,-0.242,-0.377,-0.326,-1.794,-3.142,-0.28,-0.952,-0.003,-2.111,-1.353,-2.735,-2.488,-2.509,-2.211,-1.317,-0.047,-0.043,-0.022,-0.581,-2.419,-2.525,-1.143,-0.624,-2.242,-0.77,-0.303
-1.129,-1.234,-2.049,-2.688,-2.921,-0.219,-0.903,-1.847,-1.802,-0.41,-0.398,-0.915,-1.249,-2.289,-0.248,-0.447,-0.36,-1.861,-3.296,-0.367,-0.402,-0.011,-2.215,-1.627,-3.005,-2.737,-2.756,-1.386,-1.388,-0.047,-0.062,-0.034,-0.353,-2.86,-2.95,-2.223,-1.308,-1.18,-1.826,-0.336
-2.633,-2.046,-2.193,-2.822,-2.999,-0.293,-0.789,-1.407,-1.342,-0.469,-0.457,-1.059,-1.68,-2.135,-0.163,-0.2,-0.187,-2.045,-3.303,-0.532,-0.306,-0.178,-2.45,-0.73,-3.165,-2.931,-2.956,-3.204,-2.058,-0.062,-0.081,-0.037,-0.714,-2.987,-3.06,-1.393,-1.55,-0.395,-0.925,-0.556
-3.294,-2.512,-2.457,-1.575,-2.925,-0.308,-1.453,-1.518,-1.471,-0.376,-0.363,-1.066,-1.673,-2.187,-0.159,-0.189,-0.18,-2.244,-1.096,-1.222,-1.047,-0.362,-1.745,-0.199,-3.241,-3.069,-3.089,-1.497,-0.609,-0.087,-0.096,-0.044,-0.932,-3.272,-3.355,-1.191,-2.542,-0.444,-1.317,-0.488
-3.016,-2.568,-0.543,-0.774,-0.674,-0.541,-0.785,-0.6,-0.598,-0.424,-0.412,-0.916,-1.892,-2.539,-0.118,-0.116,-0.101,-1.317,-0.387,-1.029,-1.489,-0.447,-0.463,-0.476,-3.348,-3.201,-3.223,-1.742,-0.829,-0.123,-0.089,-0.056,-3.031,-3.33,-3.401,-1.386,-0.682,-0.387,-0.899,-0.645
-3.197,-2.184,-0.676,-1.478,-0.998,-1.75,-0.816,-1.168,-1.162,-0.435,-0.422,-0.742,-1.627,-2.908,-0.12,-0.138,-0.122,-1.797,-0.535,-0.949,-1.246,-0.241,-0.522,-0.376,-3.523,-3.282,-3.304,-2.278,-0.782,-0.161,-0.12,-0.09,-3.157,-3.523,-3.591,-1.76,-1.176,-0.17,-0.885,-0.942
-3.235,-2.472,-0.746,-0.95,-0.932,-1.342,-1.78,-1.331,-1.323,-0.633,-0.621,-1.62,-1.435,-2.777,-0.143,-0.184,-0.15,-0.891,-1.201,-0.291,-0.465,-0.066,-2.046,-0.568,-1.154,-3.593,-3.624,-1.138,-0.819,-0.213,-0.192,-0.183,-2.883,-3.418,-3.49,-1.617,-2.273,-0.168,-0.186,-0.767
-3.019,-2.603,-0.885,-1.069,-0.917,-1.283,-2.572,-2.384,-2.37,-0.872,-0.859,-2.435,-1.407,-2.306,-0.712,-0.768,-0.682,-0.449,-0.495,-0.621,-0.413,-0.099,-2.678,-0.978,-0.733,-1.846,-1.906,-0.806,-0.806,-0.213,-0.206,-0.272,-2.235,-3.569,-3.653,-1.272,-2.12,-0.136,-1.109,-0.864
-2.337,-2.652,-1.748,-2.335,-1.759,-1.347,-3.999,-3.706,-3.741,-1.286,-1.287,-2.599,-1.537,-2.472,-1.213,-1.001,-0.929,-0.386,-0.601,-0.924,-0.62,-0.122,-2.852,-2.526,-0.458,-1.196,-1.253,-1.094,-0.963,-0.199,-0.25,-0.3,-3.138,-3.68,-3.742,-2.062,-2.071,-0.194,-0.836,-1.244
-2.156,-2.164,-2.505,-2.472,-2.749,-1.462,-2.714,-3.609,-3.728,-2.068,-2.03,-3.151,-1.507,-3.298,-1.948,-0.911,-0.893,-0.608,-1.554,-1.125,-0.531,-0.137,-3.077,-1.981,-1.625,-3.87,-3.898,-2.545,-0.562,-0.332,-0.337,-0.312,-3.527,-3.576,-3.622,-1.943,-3.025,-0.674,-0.719,-1.032
-2.572,-1.823,-1.591,-1.286,-1.555,-1.177,-2.736,-1.606,-1.528,-0.888,-0.879,-0.493,-1.46,-2.49,-1.17,-1.472,-1.483,-2.611,-3.373,-0.516,-0.447,-0.216,-2.921,-1.356,-1.453,-3.982,-4.01,-0.839,-0.739,-0.594,-0.342,-0.364,-3.54,-3.727,-3.794,-1.913,-2.133,-1.982,-1.449,-0.838
-2.901,-3.263,-1.758,-2.225,-1.906,-2.822,-1.125,-0.586,-0.581,-0.602,-0.597,-0.408,-1.674,-1.909,-1.854,-1.705,-1.575,-3.629,-3.855,-0.471,-0.741,-0.499,-1.338,-1.612,-0.892,-4.099,-4.13,-0.478,-1.28,-0.166,-0.166,-0.14,-2.644,-3.524,-3.581,-2.383,-0.688,-3.391,-0.734,-0.474
-3.93,-3.523,-1.847,-2.329,-2.074,-1.285,-0.663,-0.401,-0.393,-0.963,-0.956,-0.282,-1.593,-1.99,-0.616,-0.578,-0.534,-1.729,-3.674,-0.543,-2.342,-1.067,-1.346,-1.391,-0.801,-3.651,-3.689,-0.323,-0.722,-0.122,-0.149,-0.086,-1.075,-3.306,-3.386,-1.935,-1.319,-2.151,-2.11,-0.704
-3.714,-3.519,-2.02,-2.442,-2.297,-1.172,-0.812,-0.417,-0.407,-0.489,-0.478,-0.406,-1.925,-2.077,-0.4,-0.436,-0.396,-0.342,-3.654,-1.058,-2.047,-0.316,-0.845,-1.856,-2.153,-3.824,-3.851,-0.277,-0.445,-0.175,-0.257,-0.147,-0.928,-2.718,-2.784,-1.641,-3.467,-1.373,-2.339,-0.632
-3.683,-3.722,-1.81,-2.18,-2.086,-0.937,-0.587,-0.812,-0.803,-0.376,-0.363,-0.607,-2.163,-1.893,-0.25,-0.269,-0.232,-0.225,-3.771,-1.47,-1.63,-0.278,-0.865,-3.158,-3.488,-3.476,-3.498,-0.6,-1.314,-0.518,-0.547,-0.279,-3.031,-2.774,-2.848,-1.484,-3.432,-1.845,-0.876,-0.326
-3.934,-3.57,-1.985,-2.462,-2.418,-1.026,-0.635,-0.684,-0.676,-0.742,-0.732,-0.518,-1.787,-2.816,-0.55,-0.478,-0.496,-1.088,-3.918,-2.484,-2.27,-1.028,-0.513,-2.259,-3.383,-3.368,-3.397,-0.785,-1.499,-0.201,-0.199,-0.455,-0.83,-2.494,-2.548,-2.001,-3.307,-1.322,-0.447,-0.84
-3.859,-1.979,-2.511,-3.768,-3.34,-2.296,-0.434,-0.573,-0.563,-0.64,-0.631,-0.477,-2.22,-3.286,-0.73,-1.165,-0.936,-2.792,-3.554,-0.692,-2.088,-3.186,-0.666,-2.128,-3.286,-3.225,-3.238,-0.308,-0.981,-0.087,-0.091,-0.158,-1.527,-1.756,-1.806,-2.121,-1.541,-0.556,-0.52,-0.987
-2.605,-2.002,-2.656,-3.565,-3.416,-0.914,-0.606,-0.439,-0.426,-0.617,-0.607,-0.33,-2.537,-3.143,-1.514,-1.153,-1.31,-3.417,-3.296,-0.97,-0.716,-1.679,-0.526,-1.189,-2.963,-3.164,-3.182,-0.233,-0.578,-0.142,-0.115,-0.085,-2.239,-2.587,-2.656,-2.079,-1.039,-1.037,-0.223,-0.49
-2.359,-0.702,-2.831,-3.597,-3.377,-0.253,-0.636,-0.437,-0.42,-0.949,-0.931,-0.337,-2.374,-3.087,-1.926,-1.732,-1.563,-2.0,-3.067,-1.038,-0.706,-0.966,-0.755,-2.344,-2.172,-3.183,-3.204,-0.223,-0.302,-0.131,-0.093,-0.069,-1.12,-2.569,-2.637,-2.557,-1.369,-0.894,-0.256,-0.349
-0.683,-0.464,-2.83,-3.111,-3.348,-0.633,-0.375,-0.421,-0.405,-0.711,-0.704,-0.298,-1.645,-2.825,-2.539,-2.101,-1.92,-1.073,-2.829,-0.639,-1.775,-0.815,-1.128,-2.009,-2.195,-2.889,-2.899,-0.143,-0.291,-0.089,-0.07,-0.077,-0.79,-2.615,-2.689,-1.809,-0.337,-2.153,-0.627,-0.465
