7,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40
0.0,-0.016,0.0,-0.004,0.0,-0.026,-0.045,-0.041,-0.008,-0.003,-0.024,-0.027,-0.046,-0.046,0.0,0.0,0.0,0.0,-0.019,-0.143,-0.19,-0.083,0.0,0.0,-0.001,-0.001
-0.025,-0.052,-0.037,-0.125,-0.053,-0.09,-0.114,-0.107,-0.048,-0.025,-0.089,-0.136,-0.15,-0.151,0.0,-0.007,0.0,-0.001,-0.043,-0.292,-0.347,-0.587,-0.015,-0.013,-0.015,-0.009
-0.06,-0.169,-0.112,-0.125,-0.1,-0.115,-0.182,-0.271,-0.08,-0.02,-0.193,-0.258,-0.269,-0.268,0.0,-0.03,-0.006,-0.012,-0.047,-0.47,-0.53,-0.829,-0.107,-0.077,-0.056,-0.041
-0.091,-0.242,-0.14,-0.158,-0.139,-0.211,-0.268,-0.517,-0.141,-0.005,-0.262,-0.563,-0.603,-0.606,-0.009,-0.068,-0.041,-0.026,-0.083,-0.956,-1.01,-0.277,-0.165,-0.162,-0.196,-0.043
-0.091,-0.246,-0.3,-0.376,-0.283,-0.653,-0.446,-0.3,-0.169,-0.002,-0.242,-0.684,-0.672,-0.668,-0.043,-0.148,-0.048,-0.041,-0.109,-1.363,-1.414,-0.257,-0.212,-0.339,-0.335,-0.027
-0.136,-0.166,-0.667,-2.435,-0.918,-0.358,-0.502,-0.1,-0.095,-0.032,-0.49,-0.636,-0.591,-0.586,-0.035,-0.107,-0.097,-0.066,-0.104,-1.623,-1.659,-0.67,-0.337,-0.358,-0.208,-0.047
-0.128,-0.081,-0.508,-1.777,-0.649,-0.397,-0.698,-0.351,-0.176,-0.026,-0.508,-1.278,-1.032,-1.021,-0.055,-0.133,-0.133,-0.132,-0.1,-1.954,-2.0,-0.957,-0.324,-0.509,-0.251,-0.069
-0.201,-0.194,-0.523,-0.62,-0.473,-0.4,-1.01,-0.367,-0.24,-0.027,-0.869,-1.775,-1.83,-1.828,-0.071,-0.131,-0.14,-0.138,-0.119,-2.27,-2.324,-1.135,-0.397,-1.19,-0.303,-0.031
-0.245,-0.336,-0.869,-0.914,-0.908,-0.385,-0.94,-0.636,-0.302,-0.091,-1.289,-2.302,-2.446,-2.511,-0.089,-0.165,-0.177,-0.088,-0.196,-2.542,-2.594,-0.849,-0.616,-2.027,-0.511,-0.097
-0.184,-0.528,-0.762,-0.832,-0.798,-0.613,-1.277,-0.947,-0.632,-0.107,-2.254,-1.665,-2.134,-2.156,-0.142,-0.215,-0.17,-0.151,-0.321,-2.828,-2.886,-1.917,-0.542,-1.549,-0.16,-0.445
-0.271,-0.715,-0.712,-0.698,-0.682,-0.853,-1.225,-1.43,-0.867,-0.215,-2.036,-3.301,-3.135,-3.128,-0.238,-0.264,-0.347,-0.184,-0.427,-3.043,-3.096,-1.942,-0.727,-2.52,-0.121,-0.563
-0.503,-0.608,-0.958,-0.956,-0.92,-1.379,-1.158,-0.844,-1.27,-0.161,-1.229,-3.335,-2.6,-2.584,-0.297,-0.453,-0.345,-0.397,-0.524,-3.239,-3.286,-2.899,-0.94,-2.78,-0.153,-0.507
-0.534,-0.47,-1.143,-0.909,-1.006,-1.428,-2.045,-1.071,-1.805,-0.061,-0.916,-3.487,-3.559,-3.562,-0.387,-0.528,-0.345,-0.484,-0.546,-3.453,-3.497,-3.02,-1.405,-1.793,-0.22,-0.652
-0.6,-0.533,-1.054,-0.926,-1.002,-1.31,-3.341,-1.581,-1.323,-0.066,-1.489,-3.585,-1.833,-1.801,-0.337,-0.4,-0.34,-0.457,-0.675,-3.632,-3.698,-1.088,-1.277,-1.878,-0.248,-0.756
-0.717,-0.628,-0.885,-0.787,-0.874,-0.935,-3.871,-1.971,-1.86,-0.008,-1.108,-2.176,-2.015,-1.999,-0.324,-0.432,-0.61,-0.5,-0.792,-3.796,-3.687,-1.745,-0.826,-1.339,-0.505,-0.656
-0.689,-0.724,-1.119,-1.032,-1.115,-1.037,-2.833,-2.663,-2.059,-0.015,-0.704,-2.311,-2.013,-2.024,-0.414,-0.801,-0.702,-0.766,-0.453,-3.534,-3.994,-1.095,-0.759,-1.585,-0.761,-0.678
-0.512,-0.475,-2.277,-1.745,-2.268,-0.839,-2.912,-1.74,-1.923,-0.026,-0.589,-1.291,-1.447,-1.44,-0.524,-0.656,-0.746,-0.736,-0.307,-4.091,-4.199,-0.501,-0.928,-2.72,-0.974,-0.832
-0.515,-0.217,-3.728,-2.605,-3.193,-0.778,-2.093,-2.295,-1.848,-0.027,-2.546,-1.26,-1.142,-1.118,-0.542,-0.881,-0.575,-0.838,-0.257,-2.494,-2.99,-0.529,-0.628,-1.312,-1.125,-1.01
-0.543,-0.346,-2.51,-2.779,-2.218,-3.285,-2.814,-3.12,-1.954,-0.233,-1.857,-0.374,-0.491,-0.489,-0.637,-0.982,-0.412,-1.075,-0.404,-4.352,-4.399,-0.433,-0.699,-1.009,-0.841,-0.928
-0.683,-0.513,-1.723,-1.747,-2.162,-3.684,-3.098,-2.091,-2.44,-0.546,-1.686,-0.618,-1.116,-1.104,-0.743,-1.064,-0.407,-0.703,-0.428,-3.305,-3.342,-0.775,-0.84,-0.863,-0.922,-1.083
-0.722,-0.591,-0.554,-0.527,-0.507,-2.55,-2.884,-1.185,-2.517,-0.74,-3.194,-2.691,-1.429,-1.406,-0.706,-1.061,-0.512,-0.795,-0.352,-3.161,-3.931,-0.952,-1.502,-1.135,-1.911,-1.01
-0.778,-0.267,-0.659,-0.723,-0.686,-3.422,-5.36,-1.127,-3.648,-1.017,-1.74,-1.16,-1.519,-1.513,-1.085,-1.199,-0.653,-0.806,-0.531,-3.339,-3.589,-0.689,-1.364,-1.44,-2.281,-0.783
-0.884,-0.197,-0.341,-0.495,-0.396,-4.631,-4.941,-1.32,-2.358,-1.24,-3.492,-2.514,-4.065,-4.027,-1.204,-1.591,-0.785,-1.142,-0.839,-1.855,-1.882,-0.615,-1.136,-1.722,-2.693,-0.204
-0.66,-0.113,-1.142,-1.133,-1.386,-4.959,-3.666,-2.16,-2.307,-1.104,-2.012,-1.564,-3.073,-2.892,-1.163,-1.421,-1.21,-0.852,-1.004,-2.62,-2.629,-0.418,-1.294,-2.893,-1.467,-0.41
-0.668,-0.113,-1.632,-1.398,-1.478,-5.017,-3.991,-3.147,-2.224,-1.711,-2.826,-0.554,-0.963,-0.959,-1.149,-1.394,-1.007,-0.928,-0.962,-2.212,-2.237,-0.33,-2.973,-1.762,-0.908,-0.425
-0.885,-0.189,-1.63,-1.452,-1.497,-4.881,-1.425,-3.663,-2.701,-0.66,-1.75,-0.291,-0.454,-0.451,-1.382,-1.81,-1.085,-1.235,-0.713,-1.588,-1.643,-0.4,-2.068,-1.532,-0.311,-0.742
-1.131,-0.252,-1.528,-1.321,-1.423,-3.916,-0.626,-2.576,-3.832,-0.83,-0.911,-0.506,-0.291,-0.288,-1.15,-1.233,-0.721,-0.504,-0.542,-1.822,-1.859,-0.405,-0.695,-1.669,-0.098,-0.921
-0.947,-0.617,-1.561,-1.576,-1.619,-3.027,-0.529,-2.999,-2.521,-1.234,-0.616,-3.18,-1.042,-1.029,-1.178,-1.693,-0.816,-0.371,-0.789,-3.288,-3.684,-0.306,-0.199,-1.789,-0.2,-0.741
-0.535,-0.464,-0.961,-1.539,-1.234,-1.682,-0.378,-3.589,-1.437,-0.895,-0.529,-3.849,-2.298,-2.294,-1.141,-1.171,-0.46,-0.807,-0.596,-2.456,-2.481,-0.381,-0.257,-2.015,-0.557,-0.655
-0.784,-0.342,-0.347,-0.336,-0.292,-2.243,-0.328,-3.367,-1.114,-0.839,-0.721,-3.396,-1.172,-1.148,-1.228,-1.002,-0.468,-0.496,-0.503,-1.577,-1.57,-0.337,-0.638,-1.656,-1.063,-0.687
-0.612,-0.323,-0.512,-0.31,-0.391,-1.965,-0.561,-2.201,-1.889,-0.904,-0.715,-1.133,-0.988,-0.975,-1.095,-1.035,-0.524,-0.394,-0.659,-1.041,-1.065,-0.382,-0.362,-0.721,-0.773,-1.143
-0.626,-0.41,-0.296,-0.254,-0.259,-1.519,-0.723,-1.173,-1.329,-1.143,-0.423,-0.381,-0.514,-0.51,-0.688,-0.627,-0.338,-0.307,-0.862,-0.84,-0.887,-0.245,-0.136,-0.367,-1.129,-0.764
-0.445,-0.717,-0.115,-0.105,-0.099,-1.277,-0.314,-0.828,-0.716,-1.207,-0.279,-0.414,-0.389,-0.383,-0.673,-0.568,-0.395,-0.182,-0.462,-1.814,-1.814,-0.298,-0.276,-0.529,-0.917,-0.752
-0.428,-0.578,-0.262,-0.227,-0.259,-1.197,-0.117,-0.847,-0.499,-1.046,-0.892,-0.766,-0.612,-0.604,-0.709,-0.494,-0.398,-0.196,-0.227,-2.898,-3.012,-0.264,-0.908,-0.564,-1.097,-0.568
-0.501,-0.654,-0.585,-0.657,-0.684,-0.988,-0.138,-0.76,-0.497,-1.146,-0.995,-1.581,-0.901,-0.889,-0.486,-0.405,-0.223,-0.179,-0.242,-2.112,-2.208,-0.355,-0.522,-0.417,-0.876,-0.432
-0.668,-0.498,-0.925,-0.991,-0.985,-0.743,-0.166,-0.543,-1.081,-1.223,-0.579,-0.868,-0.739,-0.732,-0.36,-0.273,-0.205,-0.084,-0.214,-2.095,-1.972,-0.312,-0.397,-0.288,-0.909,-0.495
-0.558,-0.276,-0.907,-0.919,-0.888,-0.384,-0.37,-0.391,-1.029,-1.042,-0.318,-0.475,-0.334,-0.328,-0.147,-0.207,-0.129,-0.072,-0.141,-1.144,-1.08,-0.271,-0.568,-0.429,-1.019,-1.317
-0.517,-0.247,-0.781,-0.741,-0.75,-0.349,-0.589,-0.195,-0.561,-1.146,-0.372,-0.383,-0.228,-0.223,-0.045,-0.228,-0.225,-0.055,-0.125,-0.497,-0.534,-0.216,-0.405,-0.891,-0.692,-2.277
