-2.5899,-1.0837,-2.4803,-0.76343,-2.7758,-2.4086,-2.4057,-0.94619,-0.96395,-0.74981,-1.3659,-1.0636,-0.85668,-2.0643,-1.0925,-0.61912,-2.3663,-0.70958,-1.0075,-0.89381,-2.1216,-1.8192,-1.9781,-0.88751,-0.3215,-2.3138,-1.5365,-0.54877,-1.081,-2.6254
-2.3728,-1.0034,-2.1584,-0.69153,-2.5045,-2.4008,-2.2766,-0.99767,-1.0066,-0.65878,-1.2198,-0.88144,-0.63578,-1.8032,-0.90424,-0.44627,-2.0968,-0.59558,-0.86349,-0.66951,-2.1851,-1.4729,-1.69,-0.89941,-0.3673,-2.0967,-1.2971,-0.27086,-0.8938,-2.5424
-2.1725,-1.0115,-1.9836,-0.5144,-2.2103,-2.1358,-1.8121,-0.80003,-0.82031,-0.38127,-1.0262,-0.70785,-0.4595,-1.5718,-0.7312,-0.44606,-1.9314,-0.46639,-0.68271,-0.44838,-1.8983,-1.3386,-1.5276,-0.66223,-0.32226,-1.8042,-1.0685,-0.080209,-0.77199,-2.5146
-1.9266,-0.69467,-1.6654,-0.30256,-1.9234,-1.9667,-1.6169,-0.65536,-0.66004,-0.33597,-0.84489,-0.5564,-0.31666,-1.1664,-0.55186,-0.28823,-1.7809,-0.32268,-0.53824,-0.2664,-1.6857,-1.1026,-1.3284,-0.48782,-0.14693,-1.4785,-0.85698,-0.020801,-0.66963,-2.3975
-1.6613,-0.42515,-1.5184,-0.20371,-1.6607,-1.9796,-1.4969,-0.43785,-0.44698,-0.19885,-0.71682,-0.42535,-0.22133,-0.75991,-0.42968,-0.1682,-1.5047,-0.19849,-0.37521,-0.1322,-1.3865,-0.8806,-1.1283,-0.35839,-0.059992,-1.2366,-0.66905,0.03515,-0.68026,-2.2102
-1.3505,-0.48557,-1.2545,-0.18834,-1.3761,-1.7985,-1.2876,-0.4853,-0.48861,-0.11604,-0.6129,-0.3097,-0.13255,-0.42128,-0.33542,-0.09784,-1.2054,-0.078421,-0.28839,-0.034848,-1.2402,-0.64118,-1.0212,-0.2117,0.10582,-0.99759,-0.5086,0.11546,-0.50771,-2.053
-0.99392,-0.3197,-0.93638,-0.15031,-1.1062,-1.6914,-1.1309,-0.28949,-0.2883,-0.090126,-0.50631,-0.21204,-0.074434,-0.1648,-0.2446,0.028952,-0.91008,0.015715,-0.1668,-0.012485,-0.81663,-0.38564,-0.96826,-0.075,0.11714,-0.70785,-0.37887,0.20293,-0.36297,-1.7227
-0.61529,0.058757,-0.5364,-0.044525,-0.88822,-1.5818,-0.9181,-0.19446,-0.2061,-0.0060125,-0.399,-0.13145,-0.020521,-0.032306,-0.19149,0.12335,-0.58735,0.075177,-0.073824,0.10509,-0.64796,-0.2353,-0.93118,0.0049343,0.21902,-0.49638,-0.27668,0.29737,-0.23774,-1.2351
-0.36373,-0.030347,-0.35406,0.0029442,-0.71464,-1.4854,-0.64794,-0.015062,-0.022873,-0.072745,-0.32427,-0.068485,0.0084004,0.0060466,-0.13692,0.13622,-0.25684,0.17061,-0.015059,0.24993,-0.335,-0.13331,-0.84,0.09262,0.26323,-0.31604,-0.20164,0.36953,-0.13729,-0.57574
-0.15951,-0.23378,-0.12864,0.093017,-0.58101,-1.366,-0.43735,-0.10513,-0.099564,-0.026512,-0.26901,-0.021501,0.027864,0.028074,-0.10637,0.17991,-0.0916,0.21153,0.031813,0.23402,-0.14165,-0.044904,-0.74268,0.13731,0.33827,-0.19765,-0.14864,0.42159,-0.18716,-0.15856
