-0.069268,-0.14398,-0.084474,-0.12221,-0.10562,-0.075468,0.012147,0.023495,-0.022639,-0.076878,-0.084437,-0.21907,-0.26428,-0.13945,-0.25029,-0.32106,-0.36328,-0.68537,-0.13927,-0.50567,-0.3384,-0.33026,0.016707,-0.081441,-0.041765,-0.053284,-0.1084,-0.2607,-0.023826,-0.18517,-0.13071,-0.1591,-0.24176
-0.13399,-0.22663,-0.11396,-0.3617,-0.13542,-0.12063,-0.0025419,0.0045451,-0.044307,-0.12768,-0.13208,-0.23795,-0.57269,-0.26499,-0.63091,-0.45704,-0.47827,-1.0748,-0.13911,-0.72825,-0.52096,-0.49566,-0.047094,-0.022949,-0.19932,-0.025472,-0.251,-0.38794,-0.17751,-0.35001,-0.29798,-0.15893,-0.20767
-0.20638,-0.27627,-0.064168,-0.529,-0.18902,-0.13288,-0.056046,-0.048837,-0.062551,-0.25447,-0.19729,-0.42501,-0.54141,-0.41432,-0.83989,-0.75345,-0.70163,-1.2841,-0.31098,-0.75552,-0.29712,-0.28699,-0.097439,-0.056625,-0.19673,0.030077,-0.066571,-0.52399,-0.37856,-0.36926,-0.52785,-0.20368,-0.21832
-0.32352,-0.44781,-0.12252,-0.61915,-0.21925,-0.1445,-0.017487,-0.0063137,-0.09229,-0.31254,-0.10588,-0.60737,-0.70962,-0.56561,-0.97768,-0.90434,-1.0312,-1.5709,-0.46157,-1.0481,-0.77056,-0.78498,-0.18607,-0.18703,-0.19668,0.058499,-0.19403,-0.68982,-0.35935,-0.44227,-0.79361,-0.22284,-0.30173
-0.32951,-0.45828,-0.24127,-0.67116,-0.24408,-0.20087,-0.022515,-0.017352,-0.14656,-0.34914,-0.067313,-0.81165,-0.79876,-0.68041,-1.1758,-1.0863,-1.2647,-1.6636,-0.6081,-1.2945,-1.1487,-1.1163,-0.28426,-0.23374,-0.14728,0.036977,-0.25682,-0.83197,-0.53164,-0.70914,-1.0622,-0.28036,-0.41034
-0.28902,-0.54466,-0.2812,-0.71874,-0.35071,-0.27766,-0.073333,-0.062333,-0.19667,-0.44641,-0.14,-0.97666,-1.2133,-0.76925,-1.2528,-1.1345,-1.4461,-1.7727,-0.78864,-1.2649,-0.92792,-0.91735,-0.40461,-0.24109,-0.21896,-0.070233,-0.38875,-0.92413,-0.53596,-0.71017,-1.1407,-0.40725,-0.32005
-0.38331,-0.65585,-0.27404,-0.68821,-0.28423,-0.23238,-0.051624,-0.040045,-0.22535,-0.5295,-0.28539,-1.1456,-1.1865,-0.99785,-1.3841,-1.2225,-1.5776,-1.8091,-0.93737,-1.5992,-1.4924,-1.4955,-0.54322,-0.27566,-0.24171,-0.15678,-0.63585,-1.1956,-0.75261,-0.81095,-1.2801,-0.49531,-0.36494
-0.40419,-0.98192,-0.32029,-0.65612,-0.33659,-0.28933,-0.086555,-0.073222,-0.25231,-0.55167,-0.37262,-1.365,-1.4589,-1.0559,-1.6546,-1.4853,-1.6998,-1.9433,-1.0263,-1.7162,-1.4403,-1.4127,-0.63022,-0.41023,-0.30239,-0.17806,-0.56595,-1.2881,-0.7454,-0.90875,-1.4108,-0.53778,-0.51434
-0.61095,-1.147,-0.41241,-0.69512,-0.29173,-0.27817,-0.17387,-0.1683,-0.2753,-0.63941,-0.40306,-1.6257,-1.4928,-1.3303,-1.9023,-1.5394,-1.7958,-1.958,-1.1763,-1.9831,-1.4537,-1.4363,-0.74032,-0.59199,-0.33275,-0.16417,-0.55385,-1.3455,-0.9996,-1.0831,-1.687,-0.5568,-0.55128
-0.68121,-1.2486,-0.44985,-0.70036,-0.32382,-0.25162,-0.18078,-0.16754,-0.32867,-0.68362,-0.54464,-1.5284,-1.5525,-1.4619,-1.9338,-1.7879,-1.8401,-2.0723,-1.3583,-1.8472,-1.7924,-1.7746,-0.70963,-0.63083,-0.50036,-0.23133,-0.67817,-1.46,-0.94919,-1.1334,-1.8978,-0.57115,-0.59708
