1,4,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,28,29,30,31,32,33,36,37,38,39,40
-3.872,-1.571,-3.797,-3.874,-2.815,-2.792,-2.835,-2.619,-0.311,-2.818,-2.975,-2.685,-4.489,-3.46,-3.173,-4.168,-2.015,-2.825,-3.145,-2.714,-3.665,-3.23,-3.859,-0.829,-3.011,-0.889,-3.136,-3.628,-1.662,-4.116
-3.012,-0.908,-3.623,-3.793,-2.623,-2.622,-2.643,-2.343,-0.404,-2.58,-2.896,-2.48,-4.426,-3.195,-3.044,-4.164,-1.842,-2.663,-2.877,-3.533,-3.427,-3.085,-3.658,-0.643,-2.83,-0.661,-2.923,-3.402,-2.474,-4.084
-1.221,-1.089,-3.473,-2.97,-2.466,-2.465,-1.45,-1.226,-0.515,-2.313,-2.661,-2.177,-3.929,-2.943,-2.806,-3.934,-1.67,-0.974,-2.614,-3.356,-3.079,-2.841,-3.531,-0.516,-2.624,-1.259,-2.749,-3.161,-1.414,-4.019
-1.416,-0.9,-3.306,-3.689,-2.381,-2.382,-1.768,-1.371,-0.57,-2.149,-2.702,-2.099,-0.877,-2.633,-2.467,-3.306,-1.313,-0.444,-2.382,-3.149,-2.67,-2.388,-3.293,-0.41,-2.367,-0.507,-2.536,-2.875,-0.521,-3.909
-1.523,-0.506,-3.02,-3.379,-1.861,-1.846,-1.255,-1.4,-0.475,-1.842,-2.524,-1.841,-1.746,-2.305,-2.133,-3.163,-1.24,-0.37,-1.231,-2.959,-2.046,-1.37,-2.839,-0.37,-2.074,-0.412,-2.306,-2.542,-0.672,-3.776
-1.299,-0.241,-1.189,-3.051,-1.699,-1.727,-0.639,-1.326,-0.409,-1.588,-2.372,-1.605,-1.408,-1.98,-1.832,-2.038,-1.05,-0.407,-1.538,-2.535,-1.487,-0.769,-2.306,-0.348,-1.753,-0.449,-2.032,-2.155,-1.175,-3.647
-1.44,-0.151,-0.487,-2.682,-1.247,-1.243,-0.811,-0.93,-0.45,-1.399,-2.144,-1.374,-2.538,-1.608,-1.469,-1.74,-0.794,-0.323,-0.778,-2.254,-0.982,-0.401,-2.029,-0.356,-1.358,-0.331,-1.697,-1.52,-1.301,-3.464
-0.574,-0.156,-0.304,-1.505,-0.932,-0.935,-0.54,-0.714,-0.434,-1.148,-1.909,-1.101,-2.345,-1.215,-1.062,-2.017,-0.564,-0.339,-1.011,-1.963,-0.822,-0.38,-0.533,-0.331,-0.962,-0.249,-1.382,-0.365,-0.889,-3.172
-0.758,-0.113,-0.262,-0.541,-0.452,-0.452,-0.218,-0.417,-0.754,-0.753,-0.223,-0.826,-1.966,-0.811,-0.693,-2.462,-0.104,-0.411,-0.814,-1.512,-0.417,-0.319,-0.492,-0.281,-0.544,-0.106,-1.064,-0.143,-0.581,-2.855
-0.692,-0.065,-0.158,-0.196,-0.158,-0.15,-0.133,-0.267,-0.528,-0.461,-0.075,-0.542,-0.496,-0.433,-0.417,-1.87,-0.02,-0.206,-0.518,-0.571,-0.315,-0.224,-0.15,-0.175,-0.26,-0.012,-0.757,-0.116,-0.299,-2.467
-0.184,-0.015,-0.08,-0.078,-0.061,-0.055,-0.069,-0.164,-0.215,-0.198,-0.044,-0.185,-0.2,-0.141,-0.139,-0.97,-0.005,-0.254,-0.124,-0.092,-0.11,-0.112,-0.107,-0.073,-0.117,0.0,-0.405,-0.083,-0.2,-1.587
-0.049,0.0,-0.027,-0.024,-0.016,-0.011,-0.019,-0.051,-0.046,-0.032,-0.007,-0.019,-0.059,-0.037,-0.019,-0.054,0.0,-0.063,-0.043,-0.011,-0.046,-0.028,-0.025,-0.01,-0.036,0.0,-0.114,-0.048,-0.1,-0.091
0.0,0.0,-0.002,0.0,0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,-0.01,0.0,-0.004,-0.004,0.0,-0.012,0.0,0.0,0.0,-0.002,0.0,-0.002,-0.001,-0.009,-0.015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
