0.039093,-0.0022863,0.017233,-0.030552,-0.071596,-0.080614,-0.018745,-0.059941,-0.22529,-0.10009,-0.13984,-0.14521,0.027374,0.015614,0.07201,0.063157,-0.046327
0.057396,-0.043574,0.042969,-0.11092,-0.16827,-0.39287,-0.10124,-0.2194,-0.59792,-0.23622,-0.33984,-0.33061,-0.0001127,0.050112,-0.01287,0.010027,-0.23065
0.073915,-0.1056,-0.05072,-0.49817,-0.29276,-0.83868,-0.17028,-0.45408,-1.1933,-0.34598,-0.48162,-0.48095,-0.030376,0.088192,-0.090561,-0.088751,-0.45735
0.022563,-0.21226,-0.17327,-0.97264,-0.45834,-1.0475,-0.29718,-0.74877,-1.5889,-0.54877,-0.57998,-0.58488,-0.035281,0.08412,-0.14129,-0.18953,-0.68662
0.054179,-0.2964,-0.35839,-1.2339,-0.64622,-1.2938,-0.52334,-1.0457,-1.8077,-0.68924,-0.63968,-0.64062,0.00012545,0.092604,-0.10072,-0.19166,-0.93815
0.12084,-0.355,-0.59178,-1.6465,-0.82222,-1.6815,-1.2262,-1.2772,-2.2708,-0.73214,-0.78161,-0.80575,-0.17961,-0.090656,-0.11861,-0.14532,-1.2426
0.061467,-0.36799,-0.81086,-1.9556,-1.0094,-1.8595,-1.7818,-1.5091,-2.5373,-0.73467,-0.91722,-0.9299,-0.29678,-0.15366,-0.1867,-0.18818,-1.5293
0.071655,-0.37569,-1.0416,-2.1912,-1.1828,-1.9686,-2.0319,-1.7493,-2.6121,-0.88387,-1.1114,-1.1085,-0.42645,-0.17365,-0.17588,-0.20659,-1.7635
0.1026,-0.3927,-1.324,-2.4062,-1.3724,-1.9403,-2.2807,-1.9432,-2.6921,-1.0471,-1.2686,-1.2863,-0.58751,-0.36447,-0.31204,-0.32712,-1.9593
0.069648,-0.45636,-1.6322,-2.5282,-1.5228,-1.9372,-2.492,-2.1147,-2.6625,-1.0855,-1.4554,-1.4706,-0.80632,-0.54028,-0.43765,-0.45866,-2.1399
