-2.3645,-1.1318,-1.367,-2.4269,-2.9439,-2.9572,-2.9937,-1.2134,-1.2295,-0.90941,-1.8443,-1.0992,-2.3295,-0.61165,-0.41527,-1.2888,-1.2732,-2.7045,-2.2135,-1.6753,-2.2707,-3.1816,-1.2208,-0.91315,-0.60727,0.011089,-0.39758
-2.1701,-0.58938,-1.233,-2.1995,-2.8853,-2.6772,-2.8222,-1.0805,-1.0936,-0.82741,-1.6251,-0.95615,-2.211,-0.43298,-0.40534,-1.183,-1.1773,-2.4647,-2.0549,-1.5567,-2.0355,-2.9295,-1.1388,-0.82113,-0.47986,0.2595,-0.30312
-1.9773,-0.68205,-0.90438,-1.9923,-2.7004,-2.404,-2.5965,-0.92539,-0.92863,-0.67822,-1.4636,-0.81111,-1.9336,-0.28764,-0.35709,-1.1073,-1.0904,-2.4528,-1.8531,-1.2972,-1.8309,-2.7513,-0.98724,-0.71651,-0.23369,0.26962,-0.26294
-1.7323,-0.5614,-0.89652,-1.7534,-2.3469,-2.2181,-2.4332,-0.6748,-0.67322,-0.52037,-1.3685,-0.68027,-1.6828,-0.1771,-0.080911,-0.96409,-0.96219,-2.2249,-1.8135,-1.192,-1.6683,-2.4481,-0.75259,-0.59465,-0.1877,0.21322,-0.12817
-1.4468,-0.25088,-0.68937,-1.4199,-2.1937,-2.0793,-2.3326,-0.50909,-0.50132,-0.42828,-1.2382,-0.50223,-1.4845,-0.077046,-0.029794,-0.90607,-0.9018,-2.1992,-1.5798,-1.0244,-1.4635,-2.2124,-0.67335,-0.28787,-0.04325,0.29316,-0.078479
-1.437,-0.15152,-0.80877,-1.2392,-1.9925,-1.8856,-2.2087,-0.39357,-0.38398,-0.31778,-1.1405,-0.32974,-1.2635,-0.02158,0.071749,-0.77601,-0.772,-1.9081,-1.3415,-0.86646,-1.309,-2.0016,-0.54274,-0.28861,0.057584,0.19117,-0.017268
-1.1007,-0.28477,-0.57276,-1.0399,-1.8805,-1.6742,-1.9935,-0.26194,-0.25238,-0.12073,-1.0035,-0.24049,-1.099,-0.0026656,0.29589,-0.6241,-0.61652,-1.8315,-1.2046,-0.71601,-1.1847,-1.7886,-0.42397,-0.19918,0.22426,0.38551,-0.015516
-0.87514,-0.24336,-0.27774,-0.77684,-1.697,-1.5446,-1.8669,-0.16441,-0.15249,-0.14207,-0.87496,-0.15168,-1.1251,0.052352,0.2937,-0.50982,-0.50982,-1.5904,-1.0133,-0.58137,-1.083,-1.6639,-0.35176,-0.15454,0.21959,0.38412,0.1044
-0.79365,-0.1145,-0.1088,-0.64767,-1.4998,-1.3693,-1.6732,-0.088163,-0.071759,-0.11122,-0.78176,-0.091152,-0.9557,0.11306,0.29995,-0.43575,-0.44143,-1.4535,-0.80575,-0.44944,-1.0286,-1.5759,-0.14513,-0.027906,0.37681,0.51362,0.15613
-0.74457,-0.25723,0.10698,-0.6642,-1.3383,-1.3208,-1.5855,-0.04602,-0.029971,0.065947,-0.66369,-0.02091,-0.92532,0.21067,0.46996,-0.29506,-0.29249,-1.2999,-0.8115,-0.34562,-0.97082,-1.4358,-0.078263,0.11539,0.46639,0.40089,0.19772
