-0.45373,-0.4763,-0.23617,-1.7778,-1.7165,-3.0458,-3.0588,-2.2747,-2.2911,-1.7745,-0.83367,-2.113,-1.9816,-1.7855,-0.80257,-0.55909,-0.68492,-0.8383,-0.28806,-0.083147,-0.17741,-1.786,-1.1685,-1.586,-1.6473,-2.5012,-1.1438,-1.6488,-1.109,-1.8012,-1.3842
-0.39771,-0.47204,-0.118,-1.7898,-1.5719,-2.959,-3.0122,-2.1013,-2.108,-1.6352,-0.7187,-1.95,-1.9023,-1.7142,-0.60122,-0.4828,-0.68639,-0.87727,-0.18139,-0.12129,-0.19899,-1.6242,-1.0563,-1.2348,-1.7514,-2.0911,-1.0974,-1.7132,-0.91953,-1.5706,-1.1444
-0.28168,-0.43698,-0.016111,-1.7251,-1.4151,-2.7612,-2.7838,-2.0905,-2.1071,-1.4798,-0.71061,-1.8178,-1.846,-1.6117,-0.55106,-0.43948,-0.44183,-0.92828,-0.13808,-0.073677,-0.17177,-1.5391,-0.88957,-0.97847,-1.5479,-1.6399,-1.1689,-1.922,-0.64395,-1.6246,-1.3296
-0.24505,-0.36408,0.0032535,-1.6259,-1.3012,-2.6437,-2.6618,-1.9221,-1.9357,-1.3724,-0.60509,-1.636,-1.559,-1.4762,-0.54617,-0.38594,-0.41595,-0.87716,-0.10039,-0.057978,-0.085207,-1.5302,-0.70941,-0.94934,-1.3057,-1.5648,-1.0038,-1.8885,-0.46623,-1.434,-1.1628
-0.19028,-0.32384,0.10258,-1.474,-1.1139,-2.415,-2.4199,-1.77,-1.7836,-1.2415,-0.52901,-1.5677,-1.2978,-1.3809,-0.28046,-0.3156,-0.4607,-0.674,-0.046868,-0.024545,0.088321,-1.5096,-0.62299,-0.89454,-1.1286,-1.7786,-0.78039,-1.5023,-0.34455,-1.3667,-1.0588
-0.025887,-0.27336,0.16202,-1.1783,-0.98646,-2.2424,-2.2644,-1.6103,-1.6211,-1.0944,-0.48173,-1.3866,-1.1996,-1.2169,-0.22799,-0.26733,-0.38197,-0.50409,0.061279,0.053653,0.13211,-1.4074,-0.48087,-0.80793,-1.0134,-1.8283,-0.68023,-1.2849,-0.14818,-1.2436,-1.1376
0.029533,-0.2198,0.1552,-1.03,-0.89085,-2.0265,-2.0369,-1.4172,-1.4225,-0.9382,-0.47968,-1.077,-0.96321,-0.9345,-0.38801,-0.20944,-0.2832,-0.40439,0.12748,0.11479,0.14352,-1.2779,-0.29582,-0.63075,-0.98516,-1.6213,-0.50249,-1.1657,0.022483,-1.2589,-0.98789
0.1285,-0.11658,0.14632,-0.94715,-0.63678,-1.8497,-1.8551,-1.2953,-1.3088,-0.76058,-0.42871,-0.88751,-0.77387,-0.85442,-0.40381,-0.15202,-0.08254,-0.30439,0.1644,0.1497,0.16193,-1.0145,-0.2087,-0.39514,-0.75086,-1.3128,-0.46893,-0.84823,0.12465,-1.0426,-0.78262
0.22316,-0.078444,0.16683,-0.86529,-0.55336,-1.7116,-1.7262,-1.2036,-1.2179,-0.73013,-0.31402,-0.81615,-0.69682,-0.74162,-0.17009,-0.10127,0.091234,-0.27981,0.19058,0.23567,0.17908,-0.82154,-0.13388,-0.2362,-0.52868,-0.95927,-0.3701,-0.78377,0.25,-0.81211,-0.77722
0.19233,-0.064224,0.16575,-0.78818,-0.45807,-1.6035,-1.6259,-0.96513,-0.97131,-0.61896,-0.1559,-0.59993,-0.56065,-0.55304,-0.093172,-0.050434,0.14034,-0.16234,0.15356,0.3157,0.24511,-0.70856,0.043704,-0.16047,-0.44579,-0.64143,-0.18045,-0.80984,0.26393,-0.75194,-0.65843
