0,-1.2638187500000002,-1.277076,-1.523,-2.313,-6.13
1,-2.0336217499999996,-2.034414,-2.43,-2.313,-9.502
2,-2.7100995,-2.689635,-3.481,-2.313,-13.723
3,-3.3338687500000006,-3.3311400000000004,-5.172,-2.313,-19.616
4,-3.8670225,-3.8730800000000007,-6.059,-2.313,-22.538
5,-4.310469999999999,-4.30287,-7.324,-2.313,-27.138
6,-4.659112499999999,-4.672370000000001,-11.242,-2.313,-34.122
7,-4.9380725,-4.95246,-12.927,-2.313,-36.894
8,-5.151625000000001,-5.15271,-12.472,-2.313,-41.011
9,-5.348002499999999,-5.333740000000001,-14.446,-2.313,-52.391
