0,-27.210875,-26.9078,-44.376,-21.790999999999997,-21.557
1,-25.101649999999996,-25.1132,-43.858,-21.790999999999997,-21.392
2,-24.331374999999998,-24.497799999999998,-43.0,-21.790999999999997,-21.05
3,-23.428025,-23.479599999999998,-42.22,-21.790999999999997,-20.686
4,-23.051325000000002,-23.3818,-41.541,-21.790999999999997,-20.208
5,-21.796624999999995,-21.7543,-40.539,-21.790999999999997,-19.792
6,-20.20285,-20.393900000000002,-39.117,-21.790999999999997,-19.187
7,-19.176865,-19.35716,-38.576,-21.790999999999997,-18.665
8,-17.363402500000003,-17.772309999999997,-36.515,-21.790999999999997,-18.026
9,-16.291702499999996,-16.35118,-34.612,-21.790999999999997,-17.316
