-0.020283,-0.076738,-0.01447,0.040086,0.1442,-0.09613,-0.16432,-0.06881,-0.075412,-0.066085,-0.062247,-0.12122,-0.14995,0.0218,0.22653,0.039146,-0.30392,0.014244,-0.018223,0.15694,-0.063293,-0.25786,-0.068693,-0.18414,-0.20704,0.021527,-0.13297,-0.12322,-0.1852,-0.19078,0.02577,-0.045261,0.062708
0.033515,-0.17029,-0.1517,0.04465,-0.13755,-0.073358,-0.33676,-0.20702,-0.2299,-0.10517,-0.10548,-0.33585,-0.026722,-0.13406,0.090169,0.050366,-0.42088,0.12348,0.023392,-0.15897,-0.027025,-0.40751,0.012275,-0.20961,-0.43362,-0.023195,-0.19597,-0.30242,-0.26265,-0.2859,-0.039038,-0.16194,-0.2902
-0.0090557,-0.19282,-0.20093,-0.018137,-0.17696,-0.14727,-0.58547,-0.14278,-0.13026,-0.34786,-0.34596,-0.49051,-0.16472,-0.5284,-0.10484,0.029351,-0.67934,-0.022793,-0.21819,-0.27579,-0.070346,-0.4622,-0.10398,-0.26305,-0.48598,-0.18105,-0.26609,-0.61452,-0.31779,-0.34744,-0.088822,-0.15531,-0.24087
0.19669,-0.1888,-0.31886,-0.22197,-0.28166,-0.19436,-0.42232,-0.32063,-0.25538,-0.53282,-0.53086,-0.51379,-0.19062,-0.52541,-0.084145,-0.028506,-0.61431,0.061023,-0.35934,-0.73866,-0.19994,-0.60233,-0.013592,-0.30829,-0.76678,-0.24641,-0.43799,-0.5334,-0.2717,-0.31898,-0.26127,-0.026081,-0.37005
0.17736,-0.26028,-0.434,-0.38409,-0.34882,-0.23842,-0.59737,-0.51404,-0.3983,-0.69829,-0.69508,-0.70627,-0.24257,-0.55504,-0.14976,-0.17071,-0.51896,5.4875e-05,-0.65086,-0.42264,-0.20431,-0.5939,-0.089917,-0.45199,-0.89494,-0.47601,-0.81326,-0.86085,-0.31542,-0.33622,-0.36971,0.026326,-0.43305
-0.16864,-0.32879,-0.70413,-0.56143,-0.41473,-0.26582,-0.69031,-0.60945,-0.31215,-0.99434,-0.9757,-0.9083,-0.21315,-0.43782,-0.32407,-0.16114,-0.58043,-0.17709,-0.59999,-0.43621,-0.1388,-0.89961,-0.17781,-0.34028,-0.92986,-0.4725,-0.97982,-0.8944,-0.43242,-0.47448,-0.56031,0.045029,-0.4817
-0.17291,-0.51119,-0.66073,-0.59929,-0.50802,-0.36504,-1.2056,-0.76196,-0.42005,-1.1871,-1.1833,-1.0687,-0.18614,-0.73533,-0.24623,-0.3196,-0.39269,-0.044657,-0.52147,-0.8007,-0.22343,-0.93527,-0.34061,-0.4243,-0.96258,-0.63391,-1.1979,-1.2114,-0.21812,-0.26101,-0.82322,0.10099,-0.67003
-0.17203,-0.62386,-0.55142,-0.60267,-0.51237,-0.38821,-1.2529,-0.86927,-0.58446,-1.3767,-1.3652,-1.1685,-0.39663,-0.87803,-0.27404,-0.45569,-0.145,0.096183,-0.56581,-1.2893,-0.26431,-1.0182,-0.60619,-0.69517,-1.288,-0.851,-1.3957,-1.3332,-0.24161,-0.23794,-0.91494,0.088444,-1.0293
-0.20133,-0.66498,-0.74614,-0.78304,-0.81503,-0.32925,-0.85812,-0.8965,-0.6835,-1.5707,-1.5599,-1.2292,-0.8794,-1.0765,-0.17097,-0.48079,-0.6225,-0.078775,-0.58882,-1.4366,-0.27482,-1.0934,-0.953,-1.0094,-1.5002,-0.86987,-1.3134,-1.4564,-0.14285,-0.17426,-0.8848,0.025944,-1.0297
-0.16141,-0.4563,-1.046,-1.022,-0.96177,-0.37109,-0.80062,-1.016,-0.87002,-1.6272,-1.6062,-1.3945,-0.75013,-1.0026,-0.058984,-0.48814,-0.45319,-0.084597,-0.82304,-1.4821,-0.64806,-0.63387,-0.97654,-1.4563,-1.4209,-1.0159,-1.2769,-1.4992,-0.28631,-0.29316,-0.96843,-0.11277,-1.2682
