-0.029252,-0.17163,-0.14766,-0.15856,-0.0083319,-0.14923,-0.15756,-0.025284,-0.012251,-0.00045092,-0.024873,-0.011621,-0.011941,-0.11162,-0.0089095,-0.079281,-0.14107,-0.0084212,-0.033843
-0.10382,-0.37905,-0.34403,-0.37801,-0.042809,-0.16835,-0.4841,-0.067423,-0.036612,-0.018321,-0.056805,-0.034433,-0.049737,-0.33015,-0.079123,-0.35653,-0.22828,-0.029439,-0.17549
-0.10066,-0.65295,-0.66027,-0.68123,-0.076859,-0.48976,-0.87365,-0.16449,-0.088763,-0.060419,-0.10095,-0.07046,-0.10872,-0.64379,-0.19872,-0.74456,-0.4423,-0.064323,-0.40311
-0.070499,-0.9787,-0.95176,-1.061,-0.12053,-0.58932,-1.1895,-0.25241,-0.15601,-0.12293,-0.16317,-0.1232,-0.18717,-0.99017,-0.35902,-1.1654,-0.82315,-0.11684,-0.68304
-0.070386,-1.3484,-1.3843,-1.4818,-0.20817,-0.89324,-1.5505,-0.33691,-0.2507,-0.2134,-0.24663,-0.19832,-0.29024,-1.3165,-0.5353,-1.5458,-1.2701,-0.18382,-0.93008
-0.095515,-1.7152,-1.694,-1.8545,-0.31838,-1.0886,-1.8706,-0.45507,-0.36641,-0.32895,-0.35309,-0.29526,-0.42734,-1.5968,-0.80259,-1.8271,-1.5857,-0.2705,-1.1773
-0.14422,-2.0074,-2.016,-2.1177,-0.46953,-1.5319,-2.0777,-0.64069,-0.50912,-0.47071,-0.48062,-0.42082,-0.59464,-1.8517,-1.2878,-2.0789,-1.7937,-0.38337,-1.4219
-0.23857,-2.2488,-2.3412,-2.3429,-0.5554,-1.8302,-2.366,-0.8977,-0.66688,-0.63433,-0.6302,-0.57031,-0.80412,-2.0684,-1.6278,-2.3135,-2.1491,-0.52468,-1.6492
-0.30408,-2.4657,-2.5555,-2.5355,-0.72098,-1.9941,-2.4439,-1.077,-0.84164,-0.81743,-0.79479,-0.73551,-1.0462,-2.2537,-1.8025,-2.5375,-2.4544,-0.6926,-1.8294
-0.44412,-2.6475,-2.7348,-2.6988,-0.89827,-2.1729,-2.6914,-1.3202,-1.0301,-1.0147,-0.96983,-0.92088,-1.2964,-2.4492,-2.077,-2.692,-2.6098,-0.88592,-1.9887
